tax,income,csp,age,educ,marital,race,sex,ss
1000,45220,0,56,40,1,1,1,0
6000,117191,0,54,41,1,1,1,0
0,9728,1728,22,40,7,1,2,0
800,38682,0,42,40,1,1,1,14682
650,87285,0,33,39,1,1,1,0
409,100232,0,40,40,1,1,2,0
0,31210,0,53,38,1,1,2,0
408,3807,0,80,39,1,1,1,0
4400,65902,0,38,39,1,1,1,0
1400,40479,0,45,39,1,1,1,0
2000,95358,0,39,44,1,1,1,0
465,240889,0,53,43,1,1,1,0
4000,53100,0,30,39,5,1,1,0
0,15993,0,20,40,7,1,2,0
250,29751,0,34,38,1,1,1,0
3200,32946,0,67,39,1,1,1,11346
400,122700,0,32,41,1,1,2,0
0,51200,0,26,43,1,1,2,0
0,22208,4200,31,40,7,2,2,0
1130,23000,0,50,40,7,1,2,0
1362,103400,0,30,41,1,1,1,0
435,30736,0,74,39,1,1,1,2130
0,63898,3896,34,39,1,1,2,0
670,26506,0,50,44,5,1,2,0
250,18264,0,55,40,4,1,2,5952
85,52297,0,40,41,7,1,1,0
0,18120,0,49,40,6,1,2,0
0,34100,0,21,43,1,1,2,0
317,42000,0,49,40,1,1,2,0
583,47810,0,27,43,7,1,1,0
35,8480,0,36,39,7,2,2,0
1000,39006,0,64,31,1,1,2,4686
0,34892,0,90,44,4,1,2,8442
1829,41304,0,65,39,1,1,1,2526
994,46024,0,54,39,1,1,1,0
4000,30100,0,28,42,5,1,1,0
386,16470,0,85,34,4,1,2,12138
0,213004,0,37,45,7,4,1,0
300,53314,0,42,37,1,1,1,0
0,13311,0,33,35,1,4,1,0
1200,63032,0,39,43,1,1,1,0
0,25000,0,21,36,7,1,2,0
0,38115,0,49,40,5,1,1,0
0,10973,0,19,34,1,1,2,0
600,54058,0,41,39,1,1,1,0
0,2858,0,90,43,4,1,1,1178
1200,113000,0,25,39,1,1,1,0
2305,111000,0,32,39,1,1,1,0
216,10081,0,53,43,7,1,2,0
786,46481,0,62,39,5,1,1,14136
131,71805,0,51,41,1,1,1,12786
450,18741,0,71,39,4,1,2,1741
1400,156931,0,35,41,1,1,1,0
1300,68412,0,31,43,1,1,2,0
1000,35050,0,58,39,4,1,1,0
554,87700,0,54,40,7,1,2,0
378,28068,0,58,42,4,1,2,6984
0,19000,0,37,33,5,1,1,0
1200,86000,3600,30,41,2,1,2,0
1653,37038,0,65,39,5,1,2,2038
2104,105162,0,35,44,1,1,2,0
0,19218,0,26,36,7,1,1,0
0,42900,0,60,39,1,1,2,0
2222,72973,0,65,36,1,1,1,10458
2400,145250,0,58,45,1,1,1,0
1400,69381,0,45,43,7,4,2,0
400,52764,0,71,43,1,1,1,11280
0,31366,0,65,35,1,2,2,4566
0,43000,0,32,43,7,1,2,0
1200,21000,0,39,43,1,1,2,0
1107,98500,0,49,43,1,1,2,0
1155,38880,0,44,39,1,1,1,0
900,45300,0,48,39,1,1,1,0
325,20309,0,75,32,5,1,1,10206
1200,36400,0,27,40,1,1,1,0
0,9730,0,21,40,7,1,2,0
0,20105,0,25,39,7,1,2,0
381,36720,0,53,39,1,1,1,0
0,30000,0,44,44,7,1,1,0
0,39105,0,68,43,5,1,1,5346
0,27000,0,19,40,7,1,2,0
1200,70192,0,35,43,1,1,1,0
540,23230,0,84,39,7,1,2,3946
0,22049,0,57,39,7,1,2,0
661,97373,0,45,39,1,2,2,0
3000,123126,0,74,40,1,1,1,13962
435,34578,0,57,44,1,1,1,0
4000,63078,0,59,40,1,1,1,0
1800,169704,0,48,43,7,1,2,0
500,19018,0,49,41,4,1,2,0
2600,28000,0,35,43,1,1,1,0
0,14800,0,22,39,7,1,2,0
0,19000,0,38,35,1,1,1,0
458,53220,0,67,45,1,1,1,13686
2800,100072,0,32,43,7,1,1,0
424,58000,0,54,39,1,1,1,0
450,16332,0,70,39,1,1,2,2586
0,10000,0,43,40,7,2,1,0
1050,75000,0,37,40,2,1,2,0
1250,35600,0,50,39,1,1,1,0
0,3600,0,49,33,6,1,2,0
0,10511,0,36,41,7,2,1,0
910,53810,0,31,31,1,1,1,0
2200,66200,0,43,40,1,1,2,0
550,48014,0,75,41,4,1,1,10500
286,23146,0,26,39,1,1,1,0
0,30000,0,45,39,5,1,1,0
600,44169,0,58,40,1,1,1,0
1900,34562,0,36,43,1,1,2,0
0,83337,0,32,46,7,1,1,0
0,17600,0,46,37,6,1,2,0
425,57141,0,63,43,1,1,2,11154
0,23500,0,36,39,6,2,2,0
0,27920,0,40,32,1,1,1,0
2048,117854,0,60,42,1,1,2,0
0,10210,0,21,40,7,1,2,0
0,48500,0,35,36,5,1,1,0
1500,123416,0,43,45,1,1,1,0
600,96900,0,40,39,1,1,1,0
1181,66936,3876,41,40,5,1,2,0
0,25020,0,49,46,1,1,1,0
5393,177105,0,51,44,1,1,1,0
1173,60228,0,52,43,1,1,1,0
4000,6690,0,73,39,5,1,2,6600
0,12486,0,78,40,4,1,2,11946
0,70700,0,35,44,1,1,2,0
300,40000,0,39,43,1,1,1,0
800,65100,0,41,44,1,1,1,0
0,27962,9360,35,37,5,1,2,0
411,16366,0,56,40,1,1,2,0
337,33849,0,68,36,1,1,1,9546
350,88390,0,44,40,1,1,1,0
767,134907,0,50,40,1,1,2,0
1300,73800,0,24,39,7,1,1,0
300,30450,0,35,40,5,1,1,0
3200,121050,0,52,43,1,1,1,0
0,12800,0,36,39,6,1,2,0
312,61212,0,65,40,7,1,1,0
168,85372,0,29,39,1,1,1,0
300,25600,0,25,39,7,1,1,0
0,19670,0,27,40,1,1,1,0
0,27010,0,21,40,5,1,2,0
269,5796,0,44,43,5,4,2,0
822,20008,0,41,40,5,1,2,0
574,24593,0,89,33,4,1,2,3162
700,39100,0,44,39,1,1,1,0
97,24946,0,61,34,4,1,2,8946
0,30000,0,60,39,7,1,1,0
0,32300,0,31,40,1,1,1,0
828,53888,0,64,37,1,1,1,0
0,9456,0,64,32,7,1,1,4818
140,8280,0,48,39,6,1,1,0
3180,60361,0,50,40,1,2,1,0
2400,106764,0,50,40,1,1,1,0
700,714,0,53,39,1,1,1,0
0,41924,0,71,39,1,1,2,6282
0,29500,0,54,40,5,1,2,0
846,73051,0,35,43,1,1,2,0
0,40000,0,24,39,7,1,1,0
5384,131400,0,59,44,1,1,1,0
0,60016,0,36,39,1,1,1,0
0,44831,0,66,39,4,1,2,4410
240,44882,0,72,40,1,1,1,6162
800,41984,1984,43,40,5,1,2,0
100,13080,0,79,34,1,1,1,8946
1245,183218,0,46,39,1,1,1,0
0,54215,0,41,37,1,1,2,0
677,38600,0,53,39,5,1,2,0
1546,15246,0,89,34,4,1,2,8346
0,64000,0,32,40,7,1,1,0
440,41801,0,51,39,1,1,1,0
0,49538,2392,29,37,7,1,1,0
0,15600,0,45,39,7,1,1,0
0,50900,0,25,39,1,2,2,0
500,17200,0,24,42,1,1,2,0
1800,88200,0,49,40,1,1,1,0
0,24400,0,42,39,7,1,2,0
0,46716,0,38,40,1,1,1,0
0,6330,0,23,39,7,2,2,0
0,55500,0,42,46,5,1,1,0
0,28000,0,32,40,1,1,1,0
2000,91256,0,37,41,1,2,1,0
0,12200,0,44,36,5,1,2,0
0,65000,0,31,40,5,1,1,0
476,25010,0,38,39,7,4,2,0
0,39000,0,35,34,1,1,1,0
1700,120800,0,27,43,1,1,2,0
864,143056,0,51,43,1,1,1,0
0,30720,0,28,39,1,1,2,0
2800,250355,0,44,45,1,1,1,0
150,42221,0,79,43,4,1,1,13278
1100,768742,0,57,46,1,1,1,0
0,17750,0,33,39,1,1,1,0
0,54920,0,25,40,1,1,1,0
130,9036,0,79,37,3,1,1,9012
0,81850,0,50,43,1,1,1,0
3000,76194,0,48,45,7,1,2,0
471,26092,0,77,36,1,2,1,11346
0,55200,0,36,43,1,1,2,0
0,18000,0,18,37,7,1,1,0
0,4680,0,27,43,7,4,2,0
2000,104595,0,33,39,1,4,1,0
1066,5992,0,51,41,1,1,1,5856
0,39401,0,34,43,3,1,1,0
400,41028,0,72,34,1,2,2,8604
2841,42500,0,34,38,1,1,1,0
0,1800,0,56,40,5,1,1,0
0,6500,0,34,40,7,2,2,0
950,24040,0,40,39,1,1,1,0
935,71309,0,53,39,1,1,2,0
6000,141446,0,75,46,1,4,1,0
0,108000,0,26,43,7,4,2,0
0,158157,0,40,39,1,2,2,0
2100,57038,0,64,39,1,1,1,13116
2666,24780,0,48,40,4,1,2,0
200,51050,0,45,34,1,1,1,0
2500,84577,0,43,43,1,1,2,0
800,20550,0,85,40,1,1,1,13600
0,6786,0,25,39,7,2,1,0
850,36883,0,38,39,1,1,2,0
0,13680,0,47,39,5,1,2,0
0,43638,0,65,40,5,2,1,1971
1200,60292,0,68,44,1,1,1,11546
0,60489,1728,28,39,7,1,2,0
1100,45300,0,49,44,5,1,2,0
0,6000,0,29,39,5,1,2,0
0,68000,0,45,33,1,1,1,0
74,89143,0,54,43,1,1,1,0
0,58000,0,57,39,1,1,1,0
1500,11315,0,89,34,4,1,2,6726
56,34307,0,54,34,1,1,2,0
0,41403,0,40,40,1,2,1,0
0,3000,0,28,39,7,2,2,0
2634,73300,0,47,40,1,1,2,0
370,59034,0,45,41,1,1,1,10272
900,35681,0,35,43,1,1,1,0
0,18000,0,34,34,3,1,1,0
4125,76100,0,45,43,1,1,1,0
600,87000,0,45,40,1,1,2,0
1357,36062,0,41,41,1,1,1,0
400,25026,0,36,36,1,1,1,0
100,46299,0,40,39,5,1,2,0
1518,24003,0,72,43,5,1,2,10146
960,83618,0,50,39,5,1,2,0
800,18088,0,75,38,1,1,1,7746
2480,51000,6000,48,39,5,1,2,0
468,33000,0,34,39,3,2,2,0
2200,38500,0,35,41,1,1,1,0
769,67000,0,42,39,1,1,1,0
30,23746,0,83,36,4,1,2,7746
2051,99700,0,45,41,1,1,2,0
0,39121,0,42,43,1,1,2,0
350,124180,0,49,46,1,1,1,0
400,51800,0,42,43,1,1,1,0
0,32046,0,57,43,5,1,1,0
570,10998,0,53,42,1,4,1,0
2300,90162,0,37,43,1,1,1,0
0,37000,0,52,40,1,2,2,0
392,67420,0,55,43,6,1,2,0
0,19200,0,27,40,7,2,1,0
0,18500,0,32,40,1,1,1,0
4000,107963,0,60,40,1,1,2,0
0,108000,0,33,43,1,1,1,0
0,54906,0,34,39,1,1,1,0
686,11544,0,43,39,7,1,2,6744
2200,37823,0,75,41,1,1,1,1940
1114,37014,0,36,43,1,1,1,0
800,35500,0,41,39,5,1,1,0
4400,115506,0,52,39,1,1,1,0
0,28600,0,25,35,1,1,1,0
650,145500,0,65,43,1,1,1,0
0,12126,0,20,34,7,3,2,0
904,136000,0,38,44,7,1,1,0
383,29268,0,27,37,1,2,2,0
900,12130,0,68,33,5,1,1,4746
0,9776,0,79,40,4,1,2,4374
977,27700,0,37,39,1,1,1,0
1200,147100,0,45,40,1,1,1,0
2100,70296,0,67,40,1,1,1,11178
462,61500,0,47,38,1,1,1,0
1200,173586,0,23,43,7,1,1,0
3000,41500,0,49,43,5,1,2,0
0,42092,0,83,39,1,1,1,16662
0,24780,0,45,41,4,2,2,0
2400,89056,0,61,39,1,1,2,0
4071,30963,0,64,39,5,1,2,0
0,30600,0,46,40,3,4,1,0
800,35347,0,75,43,1,1,1,14394
653,16000,0,29,42,7,1,1,0
350,39190,0,74,34,1,2,1,10014
9300,19384,0,85,44,4,1,2,11946
1100,40219,0,72,43,1,1,2,7794
1600,20000,0,47,43,5,4,2,0
165,15184,0,64,39,5,1,2,4788
500,68000,0,32,40,2,1,2,0
1754,103343,0,52,44,1,2,2,0
0,38696,0,61,39,7,1,2,0
4500,81124,0,41,43,1,1,2,0
770,55486,0,43,40,1,1,2,0
0,66050,0,34,43,7,1,1,0
215,50000,0,28,39,1,1,1,0
0,41012,0,66,43,7,1,2,0
137,43900,0,46,40,1,2,2,0
0,50978,0,18,39,3,1,1,0
1701,42468,0,66,41,1,1,2,10782
2226,57044,0,72,42,4,2,2,10000
2000,121014,0,50,41,1,1,2,0
900,58760,0,54,39,1,1,2,0
580,62129,0,32,43,1,1,1,0
0,21920,0,62,34,1,2,1,0
0,19770,0,55,37,1,1,1,8670
295,63359,0,41,45,7,1,2,0
0,14020,0,59,39,6,2,1,0
724,31543,0,78,39,1,1,1,7200
0,30019,0,38,39,7,2,1,0
67,15372,0,73,35,4,2,2,7746
0,7616,0,22,40,7,4,2,0
0,24350,0,25,44,7,4,1,0
0,244871,0,26,43,7,1,1,0
1800,51000,0,26,37,1,1,1,0
2300,116037,0,34,43,1,1,1,0
3065,70601,0,59,46,1,1,1,0
0,107700,0,57,39,1,1,1,0
1950,28000,0,25,40,1,1,2,0
900,46316,0,45,40,1,1,1,0
1406,11000,0,84,39,5,1,2,10800
0,52300,0,25,39,7,1,1,0
844,9432,0,87,34,1,1,1,4986
0,9020,0,21,40,7,2,2,0
250,7747,0,38,39,1,1,1,0
1374,24562,0,62,40,1,1,1,0
0,38500,0,56,42,5,1,1,0
1400,96500,0,46,43,1,1,1,0
440,136960,0,58,45,5,1,2,0
3400,14086,0,84,36,4,1,2,11538
1800,99033,0,42,43,1,1,1,0
500,101853,0,50,43,1,1,1,0
2497,263344,0,43,41,1,1,1,0
3600,22000,0,57,36,5,1,1,0
217,56772,0,55,33,4,1,2,14400
5133,66994,0,54,39,1,1,2,0
2823,21650,0,65,39,1,1,2,3666
0,33914,0,66,39,7,1,1,0
0,31104,0,90,40,4,1,2,17346
0,8178,0,62,39,4,2,2,4362
240,28040,0,72,39,4,2,2,5340
187,57237,0,37,39,1,1,2,0
3000,1,0,59,40,1,1,1,0
300,53115,0,25,43,7,1,2,0
142,23718,0,82,40,4,1,2,8190
714,24001,0,52,40,1,1,1,0
3000,17347,0,90,34,4,1,2,14400
80,19000,0,43,35,1,1,1,0
0,28480,0,36,37,5,1,1,0
314,34263,0,66,36,1,1,1,15942
0,7770,0,33,40,5,2,2,0
1400,42171,0,47,39,1,1,1,0
600,34000,0,55,40,5,1,1,0
0,69509,0,49,41,1,1,2,0
0,30000,0,45,43,1,4,1,0
78,69448,0,67,39,1,1,2,6882
0,84370,0,59,43,1,2,2,0
10000,74000,0,34,42,1,1,2,0
650,48490,0,48,37,1,1,1,0
1080,34050,0,31,40,1,1,2,0
0,30000,0,43,40,7,1,1,0
0,35000,0,32,39,5,1,1,0
400,33841,8840,38,42,5,1,2,0
0,82466,0,44,39,1,1,1,0
47368,115365,5592,44,40,6,2,2,0
200,95552,0,35,44,1,1,2,0
1850,39940,0,53,33,1,1,1,0
5652,139500,0,52,43,1,1,1,0
2400,76500,0,47,45,1,1,1,0
196,25532,0,62,39,1,1,1,0
3000,72257,0,47,40,7,1,2,0
318,43300,0,36,43,7,1,2,0
3200,68527,0,62,39,1,1,1,0
1800,95294,0,52,44,5,1,2,0
2197,55000,0,37,43,1,1,1,0
752,23288,0,76,39,1,1,1,17466
0,14854,0,36,39,1,2,1,4788
0,17030,0,38,42,7,2,2,0
624,13417,0,85,36,4,1,1,7146
285,29000,0,40,39,1,1,2,0
0,8028,0,74,35,5,1,2,0
2100,50000,0,37,40,5,1,2,0
0,18000,0,25,40,7,1,2,0
1700,89284,0,37,40,1,4,1,0
728,29032,0,69,34,1,1,1,6786
301,48401,0,52,41,1,1,2,0
1956,25486,0,77,39,1,1,1,7746
800,86024,0,27,41,1,1,1,0
800,18506,0,65,40,1,2,2,0
0,27043,0,32,40,1,1,1,0
0,26002,0,28,43,6,1,2,0
0,10954,0,38,37,6,2,1,0
0,36500,0,29,43,7,1,1,0
1150,57714,0,33,44,1,1,1,0
1500,47000,0,58,39,4,1,2,0
2800,120017,0,36,36,1,1,1,0
800,34800,0,25,42,7,1,2,0
862,60304,0,79,39,4,1,1,12018
1199,82984,0,53,40,4,1,1,0
600,37697,0,49,44,5,1,2,0
0,605,0,22,39,7,2,2,0
975,18000,0,22,42,1,1,2,0
0,7212,0,59,36,1,1,1,0
1300,6000,0,45,39,7,2,2,0
0,7000,0,26,40,7,1,2,0
870,18492,0,86,34,1,1,1,10146
2000,66194,0,51,43,1,1,1,0
0,70000,0,59,43,5,2,1,0
684,86861,0,51,43,1,1,1,0
0,8241,0,52,35,5,1,1,0
440,22000,0,30,40,7,1,2,0
880,24972,0,84,37,1,1,1,11826
6500,105006,0,59,39,1,1,2,0
0,11148,0,43,41,5,1,2,0
0,22536,0,65,33,7,1,2,0
0,33708,0,46,39,7,2,2,0
0,29500,0,48,37,6,3,2,0
200,52000,0,37,43,7,1,1,0
0,24458,3528,39,38,1,2,2,0
1300,46275,0,40,40,1,1,1,0
800,70370,0,38,39,1,1,1,0
500,208562,0,81,39,4,1,1,0
293,21785,0,44,41,5,1,2,0
0,22020,0,41,33,1,1,2,0
644,22566,0,90,36,4,1,2,10566
0,44793,0,36,43,5,1,2,0
0,18800,300,32,33,6,1,2,0
112,13548,0,62,34,1,1,2,0
1260,56000,0,51,34,1,1,1,0
521,26102,0,71,39,4,1,2,13546
0,30000,0,30,40,7,1,1,0
664,76800,0,35,39,1,1,1,0
0,18017,0,21,40,7,1,1,0
758,58396,0,34,43,1,1,1,0
0,76832,0,48,40,1,1,1,0
1554,40730,0,64,39,1,1,1,11592
0,5200,0,41,39,7,1,1,0
230,67955,1680,41,39,1,1,1,0
1200,58000,0,26,40,1,1,1,0
400,51102,0,79,36,1,2,1,9546
1879,80301,0,35,40,1,1,2,0
2200,74248,0,46,43,1,4,1,0
0,50970,0,37,39,1,1,1,0
850,100020,0,27,40,1,1,1,0
984,45972,0,82,40,1,1,1,3570
470,81501,0,25,39,1,1,1,0
0,48920,0,27,41,1,1,1,0
0,22500,0,23,39,7,1,1,0
189,35266,0,72,39,1,1,1,10788
1400,65300,0,52,42,1,1,2,0
0,68000,0,42,39,7,1,1,0
650,64808,4800,31,41,1,1,2,0
606,64048,0,45,41,1,1,1,0
800,292375,0,43,41,1,1,1,0
0,5716,0,52,34,6,2,2,0
0,18720,0,31,39,7,1,1,0
1500,194435,0,52,44,1,1,2,0
0,67020,0,88,43,1,2,1,11598
0,34400,0,21,39,7,1,2,0
0,21174,0,73,40,4,1,2,17346
130,18062,0,40,40,5,1,2,0
0,83059,0,31,40,7,2,2,0
600,54069,0,54,40,1,1,2,0
350,67070,0,31,40,1,1,2,0
7000,150130,0,48,43,1,1,1,0
0,35820,0,42,40,1,1,1,0
1750,74510,0,29,43,1,1,2,0
7000,90531,0,45,40,1,4,2,0
0,42201,0,42,40,1,1,1,0
194,8810,0,46,39,1,1,1,0
0,45078,0,28,40,1,1,1,0
0,37540,0,49,43,7,1,1,0
130,117664,0,43,43,1,2,1,0
2400,75292,0,51,40,1,1,1,0
0,62500,0,24,43,1,1,2,0
0,43000,0,22,40,1,1,2,0
1750,96400,0,30,43,1,1,1,0
635,31728,0,60,40,5,1,1,0
2500,169308,0,45,44,1,1,1,0
200,11242,0,57,35,5,1,2,0
0,9746,0,90,43,7,1,1,7746
700,16360,0,82,34,1,1,1,1546
200,43904,0,25,40,1,1,1,0
578,8386,0,90,41,4,1,2,8346
3500,85800,0,43,40,1,1,1,0
90,38000,0,62,33,1,1,1,0
2900,87248,0,72,44,1,1,2,11346
661,33473,0,67,44,5,1,1,18000
2000,118945,0,50,44,1,1,2,0
0,79500,0,41,38,1,1,1,0
800,99107,0,25,40,1,1,1,0
0,8005,0,40,40,7,2,1,0
0,5554,0,17,39,7,1,2,0
0,11500,0,31,40,7,1,2,0
1300,107738,0,47,43,1,1,1,0
850,36902,0,52,40,5,1,2,0
1410,102000,0,48,46,1,1,1,0
0,65450,0,30,39,1,4,1,0
1400,65102,0,52,39,1,1,1,0
0,46208,0,40,39,6,3,2,0
3000,66120,0,79,39,1,1,1,6764
2215,64000,0,41,40,1,1,2,0
2006,409212,0,41,45,1,1,1,0
750,16908,0,89,43,4,1,2,10146
1699,94000,0,35,44,7,2,1,0
0,25000,0,36,39,1,1,2,0
0,46684,0,46,39,1,1,1,0
0,36192,0,68,40,1,1,1,7746
0,35000,0,22,43,1,1,2,0
0,25140,0,27,35,1,1,1,0
1661,43154,0,75,39,5,1,2,9894
0,12204,0,55,32,6,2,1,0
450,10400,0,51,34,4,1,2,0
0,13146,0,81,33,4,1,2,6546
0,90000,0,23,34,5,1,2,0
0,15000,0,28,43,7,1,1,0
11101,56883,0,46,42,5,1,1,0
2200,37464,0,37,43,7,1,1,0
0,22260,0,37,39,1,4,2,0
0,26000,0,44,39,5,2,2,0
0,18765,0,58,41,1,1,2,0
0,9300,0,26,36,7,2,2,0
0,14600,0,19,39,7,2,2,0
600,49242,0,72,35,1,1,1,13218
602,20546,0,78,44,4,1,1,12546
1200,42716,0,55,34,1,1,1,0
1262,41828,0,65,39,1,1,2,0
1200,110000,0,51,43,1,1,1,0
7754,13145,0,50,41,1,1,1,0
0,5556,0,47,43,7,1,2,5526
903,104401,0,38,44,1,1,2,0
5600,111427,0,44,43,1,1,1,0
2300,21967,0,73,40,5,1,2,8706
4500,71942,0,43,39,1,1,1,0
0,11892,0,26,36,1,1,2,0
210,58560,0,42,40,1,1,1,0
1400,46800,0,34,39,7,1,1,0
1636,81000,0,55,43,1,1,1,0
0,12098,0,63,35,1,2,2,0
780,36150,0,52,41,1,1,1,0
0,31570,0,24,40,7,3,1,0
82,15270,0,63,40,5,1,2,10200
1800,23275,2158,51,40,5,1,2,0
0,19650,0,31,43,7,1,1,0
4500,56000,0,32,39,5,1,1,0
0,22200,0,41,39,1,1,1,0
1500,35000,0,82,43,4,1,2,0
1161,72668,0,76,41,7,4,1,2400
1500,57208,0,65,39,1,1,1,4950
0,28000,0,31,39,5,1,2,0
2800,82507,0,51,43,1,1,2,0
0,65968,0,33,41,2,1,2,0
1462,139230,0,44,39,1,1,2,0
1100,110366,0,29,43,1,1,2,0
66,26602,0,63,33,1,1,1,6606
0,6000,0,33,36,7,2,2,0
0,45680,0,55,34,1,1,1,0
3500,24080,0,64,42,4,1,2,9000
150,50600,0,39,39,1,1,1,0
0,25000,0,31,40,1,1,1,0
0,16140,0,69,37,1,2,1,6714
914,79100,0,34,42,1,1,2,0
0,127479,0,50,44,1,1,1,0
569,115250,0,43,43,1,1,1,0
3200,48784,0,80,40,1,1,1,11646
600,84243,0,53,39,3,1,2,0
0,26988,0,72,40,1,1,2,15642
1223,48367,0,58,39,1,1,1,0
0,45302,0,39,39,1,1,2,0
0,10946,0,32,34,1,1,2,0
9,39000,0,37,39,7,1,1,0
4800,150374,0,39,44,1,1,1,0
220,18500,0,44,35,1,1,1,0
350,104426,0,51,43,1,3,1,0
3000,180252,0,56,44,1,1,2,0
0,19208,0,47,39,5,1,2,0
500,119697,0,74,37,1,1,1,5400
5200,131549,0,60,44,1,1,1,0
2000,138838,0,55,39,1,1,2,0
0,36000,0,31,43,7,2,1,0
853,26696,0,78,43,1,1,1,11538
0,40610,0,30,39,1,1,1,0
1100,70001,0,41,44,7,1,2,0
518,84783,0,37,43,7,1,1,0
0,16000,0,27,39,1,2,1,0
0,20100,0,51,41,5,1,1,0
800,117042,0,56,43,1,1,1,0
600,65206,0,47,44,1,1,1,0
236,22910,0,79,43,1,1,1,16362
560,20565,0,53,40,6,1,2,0
1700,48649,0,52,41,5,1,1,0
4500,33954,0,39,39,1,1,2,0
1350,20000,0,63,40,4,1,2,0
2100,115600,0,27,43,1,1,2,0
1000,50040,0,33,40,1,1,2,0
3000,168199,0,52,43,1,1,1,0
3100,329501,0,41,45,1,1,1,0
809,91163,0,50,40,1,1,1,0
558,22232,0,26,40,1,2,1,0
844,21500,0,38,35,1,1,1,0
7800,95358,0,52,44,1,1,2,0
1600,46643,0,40,43,1,1,1,0
860,55234,0,45,40,1,1,1,0
1000,25500,0,48,39,5,1,2,0
950,71784,0,67,39,1,1,1,15546
372,20000,0,71,40,1,1,2,0
5000,128686,0,47,39,1,1,1,0
0,32600,0,42,39,1,1,2,9600
0,14027,0,28,39,7,2,2,0
730,32700,0,53,40,1,1,1,0
0,73779,0,35,42,1,1,1,0
525,1,0,25,39,7,1,1,0
5280,78797,0,59,44,1,1,1,0
900,24880,0,61,36,4,2,1,14880
707,42354,0,58,40,4,1,2,0
0,14982,0,77,40,4,1,2,13482
550,24112,0,65,35,1,2,1,9906
1711,24075,4800,41,42,5,4,2,0
2787,102242,0,38,45,1,1,1,0
3764,301373,0,46,40,1,1,1,0
0,31097,2712,38,42,3,1,2,0
970,83200,0,36,46,1,1,1,0
0,91490,0,28,43,7,1,1,0
0,16560,0,76,36,4,1,2,11304
860,52720,0,51,40,1,1,1,0
1200,80190,0,74,43,4,2,2,0
181,20072,0,40,42,5,1,1,0
1800,53197,0,35,33,1,1,1,0
634,74534,0,71,39,1,1,2,0
750,38511,500,22,40,7,1,2,0
935,33346,0,46,43,5,1,2,0
3600,78207,0,46,42,1,1,1,0
0,8921,0,75,32,6,2,1,2682
0,9000,0,21,40,7,1,2,0
0,49050,0,59,35,1,1,1,0
0,36000,0,31,39,7,1,1,0
400,30000,0,62,39,5,1,1,0
0,46503,0,52,39,1,1,2,0
1700,158000,0,58,45,1,1,2,0
1400,38600,3600,42,39,5,1,1,0
0,52000,0,19,40,7,1,1,0
4000,63162,0,47,40,1,1,1,0
0,14010,0,28,39,7,2,2,0
1600,82200,0,61,43,1,1,1,0
600,71704,0,39,39,1,1,1,0
0,37500,0,29,43,7,1,1,0
0,49012,0,37,43,1,1,1,0
