tax,income,csp,age,educ,marital,race,sex,ss
82061,223014,18556,36,46,2,4,2,12837
55601,556544,20450,90,44,2,4,2,0
34414,162289,18441,90,46,4,3,2,4560
0,75807,5411,31,46,2,2,2,7734
82061,236081,9064,84,46,2,3,1,339
6321,228000,2581,37,31,2,4,2,15645
9530,176852,20450,90,46,2,4,2,0
20963,296451,20450,44,46,2,3,2,8942
276,162258,1681,90,43,2,4,2,0
82061,236081,9064,90,46,2,3,2,4538
69432,236081,20450,90,45,2,4,2,0
82061,556544,20450,90,46,3,3,2,0
0,1,11933,90,40,2,4,2,27457
23330,209420,20450,44,46,2,3,2,5117
82061,520295,20450,44,31,2,3,2,0
0,46287,15838,90,46,2,3,2,0
32602,309562,20450,90,45,5,3,2,0
48121,1,20450,90,45,2,3,2,0
48867,164823,9064,59,44,2,3,2,15054
62005,1,18314,89,44,3,4,2,1632
51832,106995,18684,90,43,2,4,2,9788
82061,556544,9669,90,46,2,3,2,0
8615,193513,18628,90,46,2,4,2,0
13106,170445,19991,59,46,2,3,2,4298
82061,196333,20450,44,45,6,3,2,4132
8313,236081,9064,90,46,2,3,2,0
82061,104537,20450,90,46,2,4,2,0
81972,236081,20450,90,46,2,4,2,0
82061,236081,20450,90,44,6,3,2,0
82061,556544,20450,90,46,2,4,2,0
0,236081,8728,90,41,2,4,2,9793
16546,1,20450,90,44,3,3,2,0
1698,236081,18074,36,45,2,4,2,0
7641,486974,20450,90,46,2,3,2,0
9530,156199,1973,78,45,6,3,2,343
0,96780,12943,90,46,6,3,2,4680
82061,346779,20450,90,46,2,3,2,0
203,208101,20450,44,46,2,3,2,0
0,367381,8221,42,45,2,3,2,3995
9530,132194,20450,90,45,6,3,2,0
63539,236081,20450,90,46,2,3,2,0
22535,236081,20450,44,46,2,3,2,0
36092,119218,20450,90,45,2,3,2,0
59766,236081,7340,80,39,6,3,2,14524
45716,1,2153,44,43,2,3,2,0
44596,367540,17044,72,45,2,3,2,0
82061,30295,9064,37,41,3,3,1,5683
77005,227038,12612,15,44,6,3,2,12254
0,272229,20450,59,44,4,3,2,0
82061,213395,19582,89,43,2,3,2,21799
5809,150475,20450,90,45,3,3,2,10612
68715,226542,23917,38,46,2,3,2,13163
82061,226299,20082,44,45,6,3,2,0
9552,14022,9189,50,43,2,4,2,11335
58116,236081,16631,24,45,3,3,2,2266
61910,556544,20450,90,45,2,3,2,0
58060,264643,20450,90,46,6,3,2,0
70735,218242,20450,90,45,2,3,2,4714
82061,236081,20450,90,45,2,3,2,0
5033,262620,20450,75,46,3,3,2,0
1624,133929,11774,44,45,2,3,2,0
3166,87512,5747,90,46,3,3,2,21533
13528,319214,13775,90,46,2,3,2,0
47968,556544,20450,90,43,2,3,2,0
82061,247470,14309,90,39,5,3,2,8217
82061,157244,20450,44,31,3,3,2,0
18990,384170,20450,44,46,2,3,2,0
7875,215855,14935,44,46,3,4,2,1324
29723,17168,656,90,38,3,2,1,12492
82061,436890,20450,44,46,3,3,2,0
78453,236081,17803,90,46,2,3,2,0
23913,368663,20450,78,46,6,3,2,0
7348,556544,20450,44,45,2,4,2,0
76844,143318,8403,85,43,6,3,2,6014
0,96064,1484,38,46,2,4,2,27982
38445,337481,7755,90,45,2,3,2,0
346,184631,5348,86,46,3,4,2,22338
952,153585,20450,41,46,2,4,2,0
1393,44380,20450,51,45,2,3,1,10973
82061,236081,8257,90,42,6,3,2,0
31419,134364,17649,90,45,2,3,2,0
57045,242366,16720,90,46,2,3,2,0
82061,236081,20450,44,43,2,3,2,0
0,1,17165,44,40,2,3,1,130
61448,70535,7466,90,45,2,3,2,11205
72300,516651,18902,90,45,2,3,2,12548
82061,236081,14899,90,45,2,3,2,0
62943,459986,12658,40,42,3,3,2,4737
3317,213272,20450,44,46,6,3,2,0
3769,236081,23917,78,38,3,4,2,10918
82061,556544,20450,44,46,2,4,2,11825
26021,1,20450,90,43,2,3,2,0
71715,236081,20450,90,46,2,3,2,0
8793,99549,20450,44,38,2,3,1,0
289,153585,17755,65,43,6,4,2,15972
6619,556544,13629,90,46,2,3,2,0
46278,497159,20028,90,46,2,3,2,0
9530,236081,20450,44,46,2,3,2,2606
0,84438,20450,44,46,2,4,2,0
0,236081,12718,90,46,5,3,2,0
2158,37866,352,33,43,2,4,2,3515
54317,90602,5768,90,43,2,3,2,0
2704,149898,18577,84,38,3,4,2,9809
2631,485864,9207,90,43,6,3,2,0
0,236081,20450,90,46,2,3,2,0
1036,353166,18407,90,44,2,3,2,10269
44727,179343,18839,86,43,2,3,2,10893
3364,236081,20450,90,45,6,4,2,0
65714,1,16440,90,43,2,3,1,0
17566,236081,20450,90,44,2,3,2,0
49870,556544,20450,90,46,2,4,2,2320
1347,19089,6267,40,46,4,3,1,9457
9530,236081,19610,44,46,3,3,2,0
0,236081,20450,44,44,2,3,2,0
9530,556544,20450,82,44,6,3,2,0
82061,524028,20450,90,45,6,4,2,0
1585,236081,15085,44,46,6,3,2,0
61775,236081,20450,90,44,6,4,2,0
57424,228455,14286,42,46,2,4,2,0
5364,271602,18814,47,46,2,3,2,12203
6171,556544,15908,90,46,3,4,2,9228
54459,142144,20450,90,46,2,2,2,12170
9530,153585,20450,44,40,2,4,2,0
0,556544,19336,44,39,5,3,1,10029
30207,556544,20450,89,46,6,3,2,0
82061,198937,0,44,46,2,3,2,0
57428,556544,20450,90,46,2,3,2,0
0,167433,14823,44,44,2,2,2,0
3282,236081,20450,90,45,2,3,2,0
5155,366136,20450,90,43,2,4,2,0
82061,507690,20450,90,46,2,4,2,9059
74073,236081,17227,90,46,3,3,2,0
3499,236081,9411,90,43,2,4,2,0
82061,161526,11103,90,46,6,3,2,0
73455,459278,20450,90,46,2,4,2,0
82061,106680,7977,90,43,2,4,2,5169
82061,556544,19216,90,46,3,3,1,0
4815,214791,20450,44,46,2,3,2,0
3966,556544,20450,44,45,2,3,2,0
82061,236081,12325,90,46,2,3,2,0
82061,531937,20450,90,46,2,4,2,0
1698,190278,13143,90,43,6,3,2,14499
82061,152023,20450,90,46,2,4,2,0
82061,129108,20450,90,46,2,3,2,0
27253,236081,20450,90,43,2,3,2,0
19082,556544,20450,44,45,2,3,2,0
0,236081,20450,44,45,2,3,2,0
82061,236081,9064,44,39,2,3,2,27113
9530,28181,20450,90,38,2,3,2,4969
46476,472925,20450,44,45,2,4,2,0
17032,544138,20450,90,45,2,3,2,0
0,334674,20450,44,45,2,3,2,0
67175,556544,20450,59,46,2,3,2,0
70651,57123,20450,90,46,2,3,2,0
75216,236081,5994,38,46,3,3,2,0
56262,27474,0,81,45,2,3,2,12418
42960,222989,18907,39,45,3,3,2,11376
45291,392969,9064,90,45,2,4,2,482
34433,236081,20164,82,46,2,3,2,3361
51902,176710,20450,44,44,6,3,2,0
4011,196083,13445,90,44,6,3,2,0
116,556544,20450,44,43,2,3,2,0
188,173613,20450,44,44,2,3,2,4841
82061,556544,11348,73,46,2,3,2,3435
25991,87051,20450,44,44,2,2,2,18240
82061,136828,13552,90,43,2,3,2,12487
9530,474883,20450,44,45,6,3,2,0
82061,556544,20450,44,45,2,4,2,0
15623,236081,20450,90,46,2,3,2,0
82061,158235,20450,90,44,2,4,2,1488
9530,178502,0,76,43,5,4,2,14900
82061,236081,20450,44,46,2,4,2,0
0,67702,20450,90,46,2,3,2,7418
44118,170909,11257,90,43,2,3,2,0
0,236081,14995,90,46,2,3,2,0
48782,195559,20450,90,45,2,3,2,0
0,556544,13033,77,39,2,4,1,16593
5718,209457,12674,90,45,6,3,2,0
82061,310493,20450,90,46,2,4,2,0
50315,428078,12293,90,43,3,4,2,0
21066,236081,18366,90,37,2,4,2,6647
9530,453118,17392,90,46,2,3,2,0
82061,72567,10416,44,45,6,3,2,0
46948,267496,20450,44,45,2,4,2,0
9530,163,15082,44,46,3,3,2,0
0,83555,17169,90,43,7,2,2,3687
3922,168842,6864,90,31,6,3,2,0
43553,167195,20450,90,45,2,3,2,0
39348,233292,20450,90,46,2,4,2,0
73771,184189,6617,90,39,2,3,1,13627
82061,228930,20450,90,46,2,4,2,7147
68261,122177,20450,56,45,2,3,2,0
82061,556544,12301,90,46,3,3,2,0
67943,275407,20450,40,43,2,4,2,2706
55233,367791,16947,90,46,3,3,2,8295
82061,21886,20450,90,46,2,2,2,22789
938,236081,20450,90,46,2,4,2,0
59729,30447,14387,90,43,5,4,2,22412
8253,556544,20450,44,46,6,4,2,0
8765,164277,20450,90,46,2,4,2,0
82061,236081,20450,44,43,2,4,2,0
1698,556544,20450,44,45,2,4,2,0
82061,236081,20450,59,44,2,3,2,0
1698,104913,20450,90,43,2,3,2,0
9530,556544,20450,44,46,6,4,2,0
0,256760,17442,37,46,6,4,2,0
6529,120991,20450,90,46,3,2,2,0
7902,236081,20450,90,46,2,4,2,0
35426,303053,20450,44,46,2,3,2,0
9530,236081,14279,90,43,3,3,2,0
53683,351574,20450,90,45,2,3,2,0
9530,556544,20450,38,46,6,4,2,0
65725,106422,9523,25,43,2,4,2,0
6581,556544,20450,39,46,2,4,2,0
73855,200399,20140,90,46,2,3,2,6538
63577,202099,20450,69,44,5,3,2,0
39433,556544,7974,72,46,6,3,2,9502
33955,236081,19008,90,46,5,4,1,13298
0,132972,14603,90,46,2,3,2,0
82061,556544,5465,38,46,2,4,2,19897
55281,556544,23917,90,43,3,3,2,1571
82061,556544,20450,90,45,2,3,2,0
82061,524530,0,76,46,2,3,2,0
78051,556544,20450,90,46,6,4,2,0
0,130596,9064,39,44,2,4,2,5866
1365,556544,20450,90,45,2,3,2,0
9530,1,2084,30,46,6,4,2,31546
82061,167754,14804,90,43,2,4,2,5447
0,556544,16349,44,44,2,3,2,0
9530,556544,20450,44,44,6,3,2,0
82061,135154,20450,90,31,2,3,2,0
1278,236081,3369,44,46,3,4,2,12749
1698,271335,684,15,45,3,3,2,6437
1698,308464,20326,38,45,2,3,2,0
0,383229,19078,44,46,2,3,2,0
70166,184631,5848,44,43,2,3,2,4875
68821,438987,3591,90,43,2,3,2,12461
0,158450,20450,90,44,2,3,2,15931
82061,305966,7673,44,46,2,4,2,0
51625,166878,2723,75,46,2,4,2,20764
2506,236081,20450,90,31,2,4,2,0
5357,166028,20450,90,45,2,3,2,0
9530,250834,20450,89,46,6,3,2,0
0,236081,20450,90,41,2,3,1,0
833,556544,1458,90,44,2,3,2,12151
0,214044,15465,90,46,2,3,2,0
40530,556544,9260,44,44,2,3,2,0
0,14804,13320,39,45,2,4,2,15896
75337,235937,4920,90,41,5,3,2,27598
0,94513,20450,44,46,3,4,2,0
82061,41267,20450,56,33,3,2,2,26395
56600,556544,20450,90,43,7,3,2,315
786,554679,20450,90,46,2,3,2,0
70355,499844,20450,90,46,5,4,2,0
0,556544,5584,82,44,2,3,2,1084
50789,214208,20450,90,43,2,4,2,0
9530,220287,7065,90,45,6,3,2,4560
9530,236081,13843,90,38,2,3,2,0
6003,392100,20450,90,46,2,3,2,0
81668,126841,20450,90,46,3,3,2,19577
9530,460908,5495,90,44,6,3,2,0
44510,133442,20450,15,40,2,4,2,6346
82061,461321,20450,90,45,2,3,1,0
42037,272229,20450,90,44,2,3,2,7930
8390,221701,20450,44,46,6,4,2,0
50403,556544,20450,90,46,2,3,1,738
34087,1,16017,44,45,2,2,2,0
51641,236081,20450,90,35,2,3,2,1853
8662,184403,8608,32,43,7,4,2,25479
2626,230224,20450,90,38,2,2,2,9896
75843,26412,0,44,45,3,3,2,14847
82061,428426,6878,90,40,5,3,2,2760
82061,384278,12610,44,39,2,4,2,0
52388,437565,20450,90,46,2,3,2,0
70540,399530,20450,28,46,2,3,2,3122
53325,238178,9064,90,46,2,4,2,20462
82061,556544,20450,90,44,6,4,2,0
2121,7096,16040,90,46,2,4,2,0
64968,1,9991,90,43,2,2,1,0
0,522916,9064,85,46,2,3,2,0
0,266511,13569,90,46,2,4,2,12537
1420,71738,20450,90,40,2,3,2,56
1992,196015,20450,90,40,2,3,2,23026
25261,556544,20450,90,46,2,3,2,0
4690,188809,20450,50,44,2,3,2,1267
17025,272833,20450,44,46,2,4,2,0
9398,236081,20450,90,43,2,3,2,0
9530,36752,11153,44,43,6,3,2,20394
66238,210138,3721,90,46,2,4,2,0
82061,553942,20450,59,45,3,3,2,0
0,251034,18418,15,39,2,3,2,21102
38974,366270,15790,90,43,5,4,2,0
9530,236081,8851,90,46,6,4,2,0
44626,234277,20450,90,41,2,3,1,0
5640,47929,17821,90,46,2,4,2,0
50090,348398,11665,60,43,3,2,2,0
82061,556544,19465,81,46,6,4,2,0
82061,556544,20450,72,43,2,3,2,9324
82061,198102,20450,90,46,2,3,2,0
82061,236081,2324,90,43,2,3,2,16301
82061,177964,20450,90,46,2,3,2,0
82061,318800,20450,90,45,2,3,2,0
46809,212756,20450,44,46,2,3,2,1836
67316,371868,20450,90,39,6,3,2,0
82061,556544,20450,44,46,2,3,2,0
0,133997,14225,15,43,6,4,2,10741
9530,132052,20450,90,32,3,2,2,11131
3081,229593,20450,90,46,2,4,2,0
82061,232240,20450,90,46,6,3,2,0
82061,236081,16080,90,46,2,3,2,0
0,120360,9574,32,46,4,3,2,7712
1021,151684,13107,65,44,6,3,2,2224
18902,354915,7453,90,44,2,3,2,6313
82061,556544,20450,90,45,2,3,2,13349
0,196705,20450,38,44,2,3,1,13888
9530,193890,6648,83,46,6,4,2,0
8076,174060,20450,90,46,6,3,2,0
17276,556544,20450,90,43,6,4,2,0
60147,219817,17052,90,38,2,3,1,0
61022,556544,20450,90,46,2,3,2,0
0,169883,20450,31,39,2,3,2,2639
0,96670,20450,40,46,3,4,2,0
15572,146652,20450,36,44,2,4,2,0
82061,121875,8256,90,45,3,3,2,7312
82061,495555,9725,46,31,6,3,2,5170
82061,529939,20450,90,46,6,3,2,0
82061,556544,20450,90,43,3,3,2,7689
54059,172697,20450,90,46,2,3,2,0
82061,236081,20450,90,46,6,3,2,0
0,236081,20450,90,31,2,3,2,2799
82061,417345,20450,90,46,6,3,2,5469
46240,129571,9064,90,44,2,4,2,0
17466,426917,20450,90,43,2,3,2,0
38645,119601,4114,80,43,2,4,2,829
3541,49994,15630,44,39,2,3,2,0
47033,208110,20450,44,46,2,4,2,0
1120,331117,20450,44,43,2,3,2,2523
59038,10333,12707,15,38,6,4,2,20439
9530,195366,20450,90,43,6,2,2,704
50554,226071,20450,44,46,2,3,2,0
82061,234982,20450,90,46,2,3,2,2320
82061,192041,20450,44,46,2,4,2,16155
8902,325370,2449,56,43,2,3,1,1169
54954,14441,16209,81,41,2,3,2,9939
0,184951,17478,64,46,2,3,2,0
0,15514,8513,90,46,2,3,1,9817
20700,32271,9064,90,43,2,3,2,843
14918,115276,9064,90,40,3,3,2,7831
82061,556544,20450,90,43,3,4,2,0
60283,236081,20450,90,46,2,3,2,0
4658,277994,23917,85,46,2,3,2,3277
77755,204184,17437,85,46,2,3,2,13603
497,99342,20450,44,43,3,3,2,0
82061,330757,20450,90,45,3,4,2,12497
3928,396610,20450,78,44,3,3,2,0
27899,120989,1071,32,38,7,2,2,43186
29589,55357,20450,90,43,2,3,2,4014
82061,236081,20450,90,31,2,3,1,9876
82061,236081,20450,44,44,2,3,2,1465
0,236081,8393,77,39,6,4,2,14209
47373,1,12559,38,41,2,3,2,3129
71249,39568,14080,90,46,2,3,1,4946
56082,539277,7530,90,44,3,3,1,5961
9530,236081,20450,90,46,2,4,2,0
9487,165783,17604,90,46,2,4,2,0
0,223866,20450,28,45,3,4,2,6978
65683,188020,8021,85,43,2,4,2,11976
82061,200196,16377,52,46,6,3,2,0
2643,414272,9022,78,43,3,3,2,0
34554,236081,8221,90,46,2,4,1,12752
72834,556544,20450,90,45,2,3,2,0
82061,293542,20450,72,35,2,3,2,10571
2709,236081,23917,59,46,3,4,2,0
12334,8556,6944,90,31,4,3,2,16742
82061,556544,20450,90,46,6,4,2,7712
0,236081,20450,90,45,2,4,2,0
26564,556544,20450,88,46,6,3,2,7059
49413,230946,12673,90,46,6,3,2,0
0,556544,20450,90,46,6,3,2,0
82061,196959,13066,90,45,5,4,2,2269
0,498049,19485,90,46,2,3,2,0
78213,181865,19125,15,46,2,3,2,10750
2468,74142,15495,44,42,2,3,1,21307
34051,162760,20450,42,44,2,4,2,0
5939,231274,13064,72,45,3,4,2,1571
39743,28642,20450,88,38,7,4,2,1007
9530,125825,18060,53,44,2,3,2,8104
82061,215081,18169,44,45,3,3,2,196
4180,172432,20450,80,44,6,3,2,10102
0,388788,16733,90,45,2,3,2,0
6986,106133,1113,44,44,2,4,2,4630
82061,224824,20450,90,44,5,3,2,0
65590,236081,20450,90,46,2,4,1,14451
5919,141901,20450,90,45,2,3,2,20988
7950,196888,20450,90,46,2,3,2,0
79950,236081,9064,44,46,2,3,2,0
62249,252488,20450,85,43,2,2,2,0
9530,556544,18112,90,46,3,4,2,0
34501,440893,20450,90,42,2,4,2,8784
35801,352020,18788,90,46,2,3,2,0
28065,236081,20450,90,43,2,3,2,0
74259,410546,20450,90,43,3,4,2,0
82061,236081,20450,86,43,6,3,2,0
20904,556544,20450,90,40,2,4,2,0
82061,138335,2120,90,40,2,3,1,0
43457,15366,16841,44,43,2,3,2,10730
32022,200688,20450,90,46,3,4,2,0
82061,467319,15250,38,45,3,4,2,10293
20406,259691,13341,90,44,6,4,2,0
44150,129545,20450,42,42,2,3,2,21170
9530,162256,20450,40,45,2,4,2,0
82061,221187,8710,76,38,2,3,2,12122
9530,111278,2850,90,46,3,3,2,0
82061,234410,20450,90,42,2,3,2,0
28684,556544,20450,90,45,2,3,2,0
75366,224015,16647,90,44,3,3,2,0
7249,233655,20450,90,46,2,3,2,0
55275,154491,5010,90,43,2,3,2,0
82061,275914,20450,90,46,3,3,2,0
23104,1,14198,90,46,2,3,2,0
0,182669,2324,90,36,4,2,2,24
8463,236081,15532,59,46,2,3,1,0
0,194081,20450,44,45,2,4,2,0
0,236081,13742,19,44,2,4,2,0
1698,88837,7593,44,46,5,3,2,0
13924,556544,20450,44,46,2,4,2,0
75630,216205,16120,90,46,5,3,2,0
0,75376,18848,31,43,2,3,2,4598
0,218949,20450,59,45,2,3,2,4733
30687,98344,5179,90,43,6,4,2,1389
82061,7096,12296,90,45,2,4,2,0
951,377978,2324,90,46,3,4,2,0
3989,189530,19760,72,40,6,3,2,17616
55942,67289,20450,84,40,2,3,1,19325
70702,556544,20450,90,46,2,3,2,0
41036,233768,20450,44,44,2,2,2,0
8027,229430,9064,90,46,2,3,2,0
80531,236081,9064,44,46,2,4,2,0
1262,167047,11270,90,45,2,4,1,16786
82061,61787,12868,44,44,3,2,2,7055
494,137368,20450,44,45,3,3,2,0
82061,556544,19887,15,31,6,3,2,2775
72219,236081,20450,39,45,2,4,1,1307
2800,556544,19626,90,46,2,4,2,0
82061,348851,20450,72,43,2,3,2,17710
12347,189910,1851,62,44,2,3,2,0
82061,167885,20450,38,44,2,3,1,15889
3133,188572,4634,41,40,2,3,2,0
1532,228069,15258,25,41,2,4,2,0
3989,214889,20450,44,43,6,4,1,0
13544,157637,20450,90,43,2,4,2,5668
0,532417,20450,90,38,6,4,2,1470
4185,371301,9996,76,42,2,3,2,8797
0,111666,16291,44,46,6,3,2,438
82061,236081,20450,90,31,2,3,2,0
3855,137424,2795,64,44,3,3,2,12981
82061,485018,2324,82,43,6,3,2,6530
4625,1,15883,41,46,3,4,2,2763
5068,176035,20450,90,46,2,4,2,0
82061,552644,20450,90,33,3,3,2,4789
11353,138060,16584,41,40,2,4,2,0
33,176444,8928,90,41,6,3,2,3228
68650,556544,20450,90,46,2,4,2,0
0,212175,20450,90,41,2,4,2,0
3989,406188,10601,44,44,3,2,2,0
0,151140,20450,38,46,6,4,2,0
145,149694,20450,90,39,2,3,2,8542
82061,153585,20450,90,46,2,3,2,0
68729,216632,20450,90,46,2,4,2,0
74874,425624,20450,44,43,6,3,2,0
12278,170665,15213,38,45,2,4,2,0
80729,174495,20450,74,44,6,4,2,0
82061,218355,20450,44,46,3,4,2,0
1110,236081,20450,38,39,2,4,2,9926
19394,230628,18782,44,46,2,3,2,0
82061,146933,20450,90,43,2,3,2,0
0,556544,13606,44,43,2,3,2,936
82061,556544,20450,90,44,2,3,2,0
62466,436021,3344,28,44,2,4,2,0
9530,61283,6032,33,41,2,4,2,23214
82061,556544,20450,34,46,2,3,2,10207
82061,169923,7620,87,43,2,3,2,0
0,159215,20450,22,46,2,4,2,0
0,483700,20450,90,45,6,4,2,0
82061,144504,683,90,46,2,2,2,0
82061,236081,20450,90,44,2,3,2,0
0,556544,20450,90,45,2,4,1,0
0,236081,20450,90,44,6,4,2,0
82061,53045,14891,87,39,6,4,2,13196
82061,157195,14402,71,42,4,3,2,21947
43735,236081,20450,90,46,2,4,2,0
4431,236081,20450,90,45,2,3,2,0
25952,236081,20450,90,46,2,3,2,0
4530,226977,20450,90,46,2,3,2,0
7951,236081,20450,90,43,2,4,2,0
0,346536,20450,44,43,2,3,2,0
57183,85169,20450,90,45,2,3,2,0
20413,123989,9064,90,40,5,2,2,0
78428,246002,20450,90,46,2,3,1,0
78870,556544,20450,44,46,2,3,2,0
0,236081,20450,44,43,2,2,2,0
1698,236081,6283,29,46,6,4,2,0
36802,432198,2324,31,43,7,3,1,7597
19172,129819,20450,44,44,6,3,2,0
82061,115232,20450,90,44,2,3,2,0
1698,556544,20450,44,43,6,3,2,0
0,556544,20450,90,43,2,4,2,0
82061,236081,20450,90,46,6,4,2,0
54219,236081,18807,90,36,2,3,2,0
82061,407921,20450,90,46,6,3,2,0
66146,1,20450,90,43,2,4,2,10885
459,194809,2012,44,45,2,4,1,0
37498,270443,20450,44,45,2,4,2,0
9530,236081,4591,90,45,2,3,2,0
6102,194779,17945,90,44,6,4,2,0
72325,556544,20450,90,45,2,3,2,1571
1490,236081,20450,44,46,2,4,2,0
5673,180049,18955,44,46,3,4,2,0
71415,101481,9799,90,46,6,3,2,0
2348,556544,14630,43,38,3,4,1,11894
82061,19755,16771,75,39,3,4,2,0
52175,236081,20450,59,42,2,3,2,15472
8652,236081,20450,44,45,2,3,2,0
82061,556544,20450,82,46,3,3,2,2562
35018,556544,20450,44,46,2,3,2,0
0,236081,20450,44,46,5,3,2,6483
82061,97013,20450,90,45,2,4,2,0
32514,194983,17332,75,43,3,4,2,4139
0,1,9453,90,39,5,3,2,317
58085,556544,9064,90,44,2,3,2,7326
44675,556544,20450,72,44,2,3,2,0
1260,448800,20450,15,46,2,3,2,13939
0,185136,17632,63,46,5,2,2,21527
82061,236081,20450,90,43,6,4,2,0
0,538714,20017,44,45,2,4,2,0
82061,316925,20450,90,46,2,3,2,0
1698,9011,2649,90,43,2,3,2,0
1034,193960,20450,59,44,2,3,2,0
60444,236081,10887,86,45,3,4,2,0
12537,210059,14487,90,44,6,3,2,23652
82061,236081,20450,90,45,3,3,2,0
32298,121887,20450,90,46,2,3,2,0
9530,154935,7623,83,45,6,3,2,10245
82061,213081,17012,90,46,2,3,1,11902
38557,236081,20450,90,46,2,3,2,1368
82061,328292,20450,90,46,2,4,2,0
82061,547930,20450,90,35,5,3,2,0
0,162834,20450,44,46,2,4,2,0
