"tax","income","csp","age","educ","marital","race","sex","ss"
0,15492,0,51,"35","1","1","1",0
1200,30140,0,27,"43","7","1","1",0
0,33246,0,28,"39","1","1","1",0
1066,118500,0,53,"39","1","1","2",0
5200,124661,0,40,"40","1","2","1",0
1299,18062,0,30,"39","1","1","1",0
0,56680,0,39,"43","1","1","2",0
700,14670,0,29,"40","7","1","2",0
0,8356,0,75,"34","4","1","2",10146
2300,4580,0,90,"39","4","1","1",14418
0,16806,0,37,"44","1","1","1",0
0,105000,0,40,"40","1","1","1",0
300,56200,0,51,"45","1","1","1",0
0,15942,0,68,"37","1","1","1",9906
1400,41882,0,46,"39","6","1","1",0
0,23300,0,38,"39","7","1","1",0
2450,26920,0,60,"33","7","1","2",4200
0,3774,0,46,"37","1","1","1",0
2300,12306,0,44,"39","5","1","1",8946
1000,50116,0,77,"45","1","1","1",0
4000,52840,0,55,"43","1","1","1",0
811,6929,0,23,"43","1","1","1",0
0,73225,0,58,"35","1","4","1",0
0,30108,0,26,"43","7","1","1",0
1800,29920,0,57,"39","5","2","2",0
1200,14400,0,59,"39","5","1","1",0
300,36500,0,67,"39","1","1","1",1638
180,144703,0,60,"46","1","1","1",0
0,41888,0,41,"39","7","1","2",0
0,53988,0,27,"41","1","1","1",0
0,15210,0,41,"39","7","1","1",0
0,58000,0,48,"42","7","1","1",0
0,14699,0,46,"37","1","1","2",0
0,55000,0,42,"39","1","1","1",0
1290,40350,0,44,"38","7","4","1",0
0,56665,0,69,"37","1","1","2",0
1400,26124,0,28,"40","6","2","2",891
2100,16674,0,52,"45","1","1","2",0
0,98995,0,57,"42","1","1","1",0
0,45320,0,44,"40","7","1","2",8946
4100,23000,0,22,"39","1","1","1",0
112,72846,0,30,"45","5","1","2",0
0,55000,0,46,"43","5","1","2",0
270,17289,0,40,"37","1","1","1",0
3200,10000,0,84,"39","4","1","2",10002
0,151988,0,24,"43","1","4","1",0
2100,17224,0,44,"39","1","1","2",8940
0,76300,0,43,"40","5","2","2",0
0,89730,0,78,"44","6","1","2",4080
1250,21967,0,57,"43","1","1","1",0
1275,21672,0,48,"39","3","1","2",0
300,230781,0,76,"43","1","1","1",0
2006,57000,0,38,"39","1","1","2",0
0,16378,0,40,"39","5","1","2",0
3000,33000,0,61,"39","1","1","1",8700
1414,45568,0,39,"36","1","1","2",0
3600,158913,0,35,"40","1","1","2",0
4200,62600,0,64,"37","4","1","2",9318
78,9735,0,79,"39","4","1","2",10122
300,11856,0,70,"40","1","1","2",0
179,72635,0,86,"43","1","1","1",0
3000,19741,0,50,"39","5","1","2",0
1551,27148,0,29,"42","1","1","1",0
0,30792,0,41,"40","1","1","1",0
625,42000,0,54,"40","1","1","2",0
1900,62926,0,49,"43","5","1","2",0
1748,49162,0,53,"37","1","2","1",0
450,30015,0,47,"40","1","2","1",0
0,48500,0,25,"40","1","1","2",0
3750,33278,0,47,"43","1","1","2",0
0,7400,0,31,"43","5","1","1",0
1800,15010,0,35,"40","7","1","1",0
0,32400,0,40,"39","5","1","2",0
400,17000,0,38,"40","7","1","2",0
550,139500,0,67,"44","1","1","2",0
0,10760,0,63,"39","4","2","2",0
4600,92800,0,28,"39","1","1","1",0
4800,16469,0,43,"43","1","1","1",0
0,17706,0,40,"43","5","1","2",0
1890,36235,0,38,"40","5","1","2",0
800,21169,0,61,"39","5","1","2",0
0,183482,0,33,"45","1","1","1",0
6000,55476,0,55,"39","1","2","1",0
560,17200,0,49,"39","4","1","2",7578
0,18056,0,69,"40","1","1","1",0
598,25150,0,34,"39","5","1","2",0
0,6048,0,23,"40","7","1","2",0
2768,73500,0,79,"44","1","1","1",0
1598,77850,0,41,"37","1","1","1",0
1393,23400,0,25,"39","7","1","2",0
0,6761,0,63,"33","1","1","1",0
1300,82150,0,47,"40","1","1","1",0
0,25200,0,55,"46","7","1","1",0
0,73485,0,41,"36","1","1","2",0
700,19676,0,86,"37","4","1","1",2528
500,28000,0,31,"39","1","1","1",0
900,69375,0,53,"43","1","1","1",0
250,15866,0,35,"40","7","1","1",0
30,72000,0,50,"40","5","1","2",0
1200,59575,0,32,"37","7","1","2",0
1400,5650,0,52,"39","1","4","1",0
0,38320,0,41,"36","1","1","1",0
520,38486,0,45,"43","1","1","2",0
4680,20415,0,49,"41","4","1","1",0
256,29000,0,26,"39","6","1","2",0
794,18300,0,47,"40","7","1","1",0
1345,37100,0,56,"39","1","1","1",8958
36,71022,0,46,"43","1","1","1",0
0,17000,0,58,"39","1","1","1",0
0,19632,0,86,"39","4","1","2",11298
5700,137000,0,46,"41","1","1","2",0
2566,45848,0,55,"41","1","1","1",0
700,249639,0,36,"42","1","1","2",0
0,38925,0,26,"44","3","4","2",0
900,17000,0,51,"35","1","1","1",0
2400,11400,0,49,"39","1","1","1",0
6000,3000,0,48,"40","4","1","2",9540
0,42465,0,20,"43","1","1","1",0
0,42309,0,61,"39","1","2","1",0
0,34400,0,42,"41","5","1","2",0
0,91425,0,57,"44","3","1","1",0
1100,5352,0,46,"41","1","1","1",0
0,24000,0,79,"39","4","1","2",10314
0,29700,0,64,"39","4","1","2",0
984,12603,0,90,"34","4","1","2",11346
280,46997,0,64,"37","1","1","2",12546
462,59040,0,55,"43","1","1","1",0
0,111514,0,42,"43","1","4","1",0
0,44975,0,18,"40","7","2","1",0
37,95050,0,28,"40","1","1","1",0
0,9660,0,70,"35","3","2","2",0
0,47800,0,67,"39","1","1","2",0
0,35018,0,76,"40","1","1","2",1740
0,80401,0,62,"39","1","1","2",0
2800,29546,0,35,"41","1","1","2",0
2800,20377,0,71,"39","1","1","1",0
400,31325,0,51,"40","7","1","2",0
1000,112100,0,44,"41","5","1","2",0
6200,44350,0,37,"39","1","1","1",0
382,39020,0,16,"43","7","1","1",0
0,16806,0,37,"40","1","1","1",0
70,7295,0,40,"37","1","2","1",0
0,18170,0,84,"36","1","1","1",4500
0,23290,0,57,"35","1","1","1",0
2000,8377,0,38,"39","1","1","2",0
0,9394,0,40,"39","5","1","1",0
300,90633,0,66,"40","1","1","1",0
0,28726,0,45,"39","7","1","1",0
0,87025,0,60,"39","1","1","1",0
2711,69078,0,73,"39","1","1","1",11550
1200,68000,0,36,"39","7","1","1",0
0,28000,0,20,"39","7","1","1",0
0,35108,0,58,"40","7","1","1",0
452,4420,0,41,"44","4","1","2",0
2160,24982,0,30,"43","1","1","2",0
0,108000,0,21,"40","1","1","2",0
1200,50300,0,51,"39","7","2","1",0
1750,65460,0,35,"42","1","2","1",0
1649,66310,0,37,"40","1","1","2",0
0,15400,0,42,"40","7","1","1",0
395,19200,0,63,"43","7","1","1",0
3000,16000,0,66,"40","1","1","1",0
0,43989,0,35,"36","1","1","1",0
1090,13856,0,38,"36","7","1","1",0
3409,172000,0,46,"44","1","1","1",0
0,22800,0,35,"41","1","4","2",0
0,40162,0,89,"40","1","1","1",17346
0,30450,0,33,"43","1","4","2",0
3000,96332,0,26,"40","7","3","2",0
2500,66310,0,63,"40","1","1","2",0
0,72000,0,87,"39","1","1","1",0
700,45375,0,54,"45","1","1","1",0
225,10007,0,34,"35","1","1","1",0
700,57444,0,48,"42","1","1","1",0
22,95650,0,47,"40","1","1","1",5586
1371,47413,0,36,"40","1","1","1",0
928,32092,0,32,"40","7","1","1",0
1046,126200,0,22,"39","1","1","1",0
0,60578,0,61,"40","1","1","2",0
480,38091,0,29,"33","3","1","2",0
0,16115,0,62,"43","5","2","2",0
0,30105,0,57,"39","1","2","1",0
2294,61922,0,46,"39","1","1","1",0
0,30267,0,42,"40","6","1","1",0
0,34111,0,33,"39","5","3","2",0
685,57272,0,32,"39","1","1","2",0
76,68888,0,41,"39","1","1","1",0
0,44952,0,44,"40","1","1","1",0
0,60945,0,32,"35","1","1","1",0
3900,55081,0,29,"44","1","1","2",0
0,51000,0,55,"40","1","1","1",0
0,13200,0,42,"39","1","1","2",0
0,26317,0,84,"40","4","1","1",0
0,48086,0,36,"44","5","1","2",0
0,6420,0,37,"41","7","1","2",0
984,32240,0,43,"43","1","1","2",0
7471,155000,0,31,"43","1","1","1",0
5600,181500,0,47,"44","1","1","1",0
900,11520,0,47,"40","1","1","1",0
0,19000,0,74,"32","4","4","2",10446
0,20490,0,67,"32","4","2","1",0
1200,24696,0,38,"40","1","1","1",0
0,65204,0,72,"44","4","1","2",6546
0,38688,0,60,"39","1","1","1",0
212,57638,0,47,"38","1","1","2",0
213,32000,0,37,"43","1","1","2",0
1100,74883,0,31,"43","1","1","2",0
0,36322,0,55,"40","1","1","2",10584
800,47805,0,24,"40","1","1","2",0
3300,50235,0,51,"46","1","4","1",0
0,144468,0,43,"43","1","1","1",5400
1525,128157,0,38,"43","1","1","1",0
9300,90731,0,42,"43","1","1","1",0
4000,86744,0,87,"39","4","1","2",19200
0,73000,0,56,"44","1","1","2",0
0,89000,0,21,"44","7","1","2",0
0,44600,0,31,"42","1","1","1",0
1200,266599,0,30,"43","1","1","1",0
0,49000,0,65,"39","1","1","1",0
0,79923,0,30,"43","1","1","1",0
3000,6600,0,57,"39","6","1","1",0
1783,53800,0,70,"36","5","2","1",0
2400,32144,0,67,"38","5","1","2",4546
2500,79300,0,35,"43","5","1","1",0
0,30200,0,86,"46","4","1","1",12546
0,20200,0,78,"40","1","2","2",0
1600,112643,0,64,"43","1","2","1",0
600,38100,0,36,"43","7","1","2",0
1900,48000,0,66,"43","1","1","2",0
0,64297,0,23,"40","7","1","1",0
4627,39350,0,37,"39","1","1","2",0
0,251898,0,37,"43","1","1","1",0
2968,131704,0,41,"43","1","1","1",0
1468,15500,0,32,"39","1","1","1",0
0,46462,0,53,"39","4","1","2",0
1150,35042,0,69,"39","1","1","1",10289
0,53504,0,51,"40","1","1","2",0
1300,77185,0,33,"36","1","1","2",0
2800,150599,0,37,"40","1","1","2",0
0,44020,0,77,"39","4","1","2",6546
4000,147469,0,53,"43","1","1","1",0
2800,74986,0,57,"37","1","1","1",0
3600,6810,0,47,"37","1","1","1",0
0,72000,0,35,"44","1","1","2",0
1300,91200,0,37,"43","1","1","2",0
420,51870,0,80,"36","1","1","1",7014
375,20678,0,53,"34","7","1","1",0
18983,93770,0,47,"43","1","1","1",0
0,29850,0,49,"40","7","2","2",0
2400,17219,0,27,"39","1","1","1",0
0,71440,0,44,"43","7","2","2",0
0,62000,0,49,"43","1","1","1",0
143,56087,0,27,"36","1","1","2",0
0,21300,0,40,"37","6","1","2",0
0,55030,0,69,"39","1","1","1",5418
0,126843,0,31,"43","7","1","1",0
0,20645,0,30,"40","7","1","1",0
0,44058,0,71,"39","1","1","2",0
10,46172,0,42,"40","7","1","2",0
0,6633,0,63,"39","5","1","1",0
2592,18946,0,88,"34","4","1","2",17470
950,30800,0,43,"42","1","1","1",0
1225,60200,0,65,"40","4","1","2",8946
0,10000,0,57,"33","1","1","1",0
1000,52817,0,33,"43","7","1","2",0
0,75304,0,66,"44","1","4","2",0
0,16146,0,35,"33","5","1","2",0
0,24509,0,75,"39","1","2","1",6546
0,72500,0,36,"39","5","1","2",0
1300,292443,0,31,"44","1","1","2",0
1900,163486,0,63,"43","1","1","2",0
875,104092,0,43,"43","1","1","1",0
187,8000,0,77,"34","4","1","2",11826
1550,19298,0,40,"39","1","1","1",0
900,44045,0,55,"40","1","1","1",0
1032,30748,0,49,"40","1","1","1",0
750,15186,0,71,"38","1","1","1",0
600,87062,0,51,"39","1","1","1",0
325,87000,0,47,"39","1","1","1",0
0,5000,0,39,"37","1","1","2",8262
0,13100,0,35,"40","5","1","2",0
2540,79322,0,32,"40","1","1","1",0
7500,131192,0,32,"40","1","1","2",0
0,44100,0,55,"43","7","1","1",0
1100,11892,0,34,"40","5","1","1",0
679,16856,0,71,"39","1","1","1",4410
0,21106,0,62,"39","5","1","2",0
0,41601,0,48,"43","1","1","1",0
0,96524,0,53,"39","1","1","1",0
0,119726,0,36,"40","1","1","1",0
2362,83076,0,25,"44","7","1","1",0
0,41347,0,46,"42","5","1","1",0
0,105596,0,85,"43","4","1","2",0
2400,43115,0,49,"44","5","2","1",0
290,20000,0,81,"39","4","1","2",8946
0,6240,0,38,"34","1","2","1",0
450,16807,0,90,"34","1","1","2",10746
1,11646,0,50,"39","7","1","1",0
2300,47200,0,44,"39","1","1","2",0
1800,111500,0,65,"43","1","1","1",0
2823,54757,0,26,"43","7","2","1",0
2089,28838,0,36,"39","5","1","1",0
0,13532,0,27,"44","7","1","2",0
4000,95156,0,43,"45","1","1","1",0
300,87100,0,48,"42","7","1","2",0
1100,60000,0,39,"40","1","1","1",0
1200,46651,0,35,"44","1","1","1",0
0,76452,0,37,"43","1","1","2",0
4000,85000,0,78,"40","1","1","2",7506
1339,54500,0,29,"39","1","1","1",0
0,3700,0,41,"39","1","1","1",0
0,51647,0,50,"35","1","1","1",0
0,33001,0,48,"39","5","1","1",0
1250,10669,0,57,"40","1","1","1",0
725,41900,0,82,"39","1","1","1",8736
4600,96940,0,45,"40","1","1","1",0
0,17321,0,44,"39","5","1","1",0
0,120100,0,33,"40","1","1","1",0
200,23654,0,48,"42","1","1","1",0
350,28000,0,59,"39","6","1","2",0
930,23147,0,44,"43","5","2","2",0
1107,44684,0,49,"40","1","1","2",0
0,21583,0,35,"39","5","1","2",0
0,16710,0,55,"34","5","1","1",0
0,33020,0,54,"40","1","1","1",0
992,65050,0,38,"39","6","1","2",0
1096,54700,0,51,"43","1","1","2",0
0,51000,0,50,"38","5","1","2",0
0,10720,0,40,"32","1","1","1",0
1600,36026,0,16,"43","7","1","2",0
1554,77646,0,67,"39","1","1","2",0
1579,5310,0,39,"43","5","1","2",0
0,17840,0,17,"43","7","1","1",0
0,18186,0,89,"34","4","1","2",13200
950,11760,0,55,"38","1","1","1",0
3159,35100,0,87,"44","4","1","1",10632
0,74862,0,41,"39","1","1","1",0
0,52080,0,43,"43","1","1","1",0
0,96000,0,23,"35","1","1","1",0
0,101272,0,38,"43","1","1","1",0
244,24000,0,43,"34","1","1","1",0
650,73478,0,37,"35","1","1","2",0
0,9523,0,63,"39","1","1","1",8946
1800,87416,0,49,"43","1","1","1",0
4500,9664,0,74,"36","5","2","2",4818
0,11351,0,45,"36","5","2","1",8946
2300,17918,0,30,"40","1","1","1",0
1200,13302,0,36,"39","5","1","1",0
0,45080,0,35,"39","5","1","2",0
1498,7000,0,70,"34","1","1","2",10146
100,127250,0,81,"44","1","1","1",0
1340,54520,0,71,"34","1","2","1",10104
0,6571,0,43,"39","6","1","2",0
915,100230,0,54,"42","1","1","1",0
0,52700,0,22,"41","1","1","1",0
344,44800,0,54,"36","1","1","2",0
980,45069,0,57,"39","1","1","1",0
440,350922,0,33,"43","1","4","1",0
3000,31598,0,82,"40","4","1","2",10800
1500,5440,0,84,"40","5","1","1",0
113,35040,0,47,"44","7","2","2",0
864,79000,0,47,"41","1","1","1",0
0,14800,0,29,"40","7","2","2",0
5000,70000,0,41,"42","1","1","2",0
242,39213,0,41,"37","1","4","1",0
1478,232569,0,39,"41","1","4","1",0
308,21552,0,44,"44","7","1","2",0
3879,145187,0,63,"44","1","1","1",0
7000,80704,0,79,"43","1","1","1",0
2000,54291,0,38,"43","5","1","2",0
0,130000,0,33,"43","1","1","1",0
900,69050,0,47,"37","5","1","2",0
1289,51650,0,31,"40","5","1","1",0
435,62213,0,47,"39","1","1","1",0
600,6450,0,22,"39","1","2","1",0
694,15492,0,41,"39","5","1","1",0
2200,106060,0,50,"43","1","1","1",0
1063,91637,0,37,"43","1","1","1",0
1000,17030,0,80,"35","4","1","2",11850
600,13552,0,40,"33","5","1","2",0
1000,65208,0,58,"40","5","2","2",0
5000,51310,0,48,"44","5","1","2",0
1800,26608,0,39,"43","5","1","2",0
200,35666,0,63,"43","1","1","1",4350
1300,98040,0,30,"40","1","1","1",0
0,60060,0,42,"40","1","1","1",0
1545,51539,0,31,"44","7","4","2",0
1100,28500,0,48,"41","1","1","1",0
0,19509,0,66,"43","5","1","1",0
0,38091,0,48,"40","7","1","2",2076
900,168773,0,65,"43","1","2","1",8220
0,5000,0,43,"43","7","2","1",0
0,142408,0,58,"43","1","1","1",0
0,6786,0,36,"43","1","1","1",0
0,29294,0,47,"32","1","1","1",0
86,42300,0,38,"37","7","1","2",0
813,30200,0,90,"39","1","1","1",8886
1200,133468,0,23,"39","1","1","1",0
0,13340,0,48,"39","5","1","2",0
0,142338,0,32,"43","1","1","1",0
1200,55400,0,50,"40","1","1","1",0
0,16116,0,58,"34","1","1","1",0
1800,142987,0,42,"44","4","1","2",0
1200,35150,0,39,"39","1","1","2",0
0,20000,0,60,"34","7","1","1",3726
350,52030,0,25,"41","2","1","2",0
0,97422,0,45,"40","1","1","2",0
289,15000,0,49,"39","1","1","2",0
0,167000,0,39,"41","1","1","1",0
0,266114,0,29,"44","1","1","2",0
1700,21852,0,56,"39","1","1","2",0
7000,106627,0,50,"40","1","1","2",0
0,10468,0,33,"40","7","2","2",0
1541,83116,0,41,"44","1","1","1",5346
300,20289,0,34,"33","1","1","1",0
725,14885,0,38,"40","7","1","1",0
0,77300,0,66,"35","1","1","1",0
1460,39373,0,73,"40","1","1","2",0
1462,23326,0,25,"40","5","1","2",0
600,155617,0,74,"41","1","1","1",2886
0,15565,0,38,"39","7","1","1",0
1600,43562,0,21,"40","7","1","2",0
0,32580,0,39,"39","1","1","1",0
568,27000,0,82,"33","1","1","1",0
0,18000,0,27,"39","7","1","1",0
1250,19300,0,37,"39","5","1","1",0
840,27300,0,59,"40","5","1","1",0
0,10200,0,29,"40","1","4","1",0
1400,80650,0,82,"40","1","1","2",4320
