"tax","income","csp","age","educ","marital","race","sex","ss"
1600,48090,0,29,"39","1","1","1",0
1161,1790,0,60,"39","6","1","2",0
300,78752,0,48,"40","1","1","2",0
384,66928,0,49,"40","1","1","1",0
1600,92624,0,39,"40","1","1","1",0
0,15615,0,45,"44","7","1","1",0
0,10149,0,78,"39","4","1","2",7626
0,38024,0,35,"44","7","1","2",0
0,68699,0,36,"32","3","1","1",0
3600,152006,0,38,"42","1","1","1",0
0,41153,0,24,"43","7","1","1",0
0,12200,1848,35,"40","7","3","2",0
1935,113199,0,51,"44","1","1","2",0
30,13475,0,62,"39","4","1","2",7974
0,12500,0,23,"38","7","1","1",0
250,51564,0,76,"36","1","1","1",10878
3000,53800,0,33,"39","1","1","1",0
0,600,0,33,"39","6","1","2",0
166,32201,0,31,"35","1","1","1",0
2800,100048,0,32,"43","5","1","1",0
906,15924,0,58,"34","1","1","1",10146
0,56484,0,30,"42","7","4","2",0
0,18149,0,46,"39","1","1","2",0
0,24400,0,36,"39","1","1","1",0
0,90102,0,43,"39","1","1","2",0
950,52945,6000,43,"41","5","1","2",0
500,104632,0,46,"39","1","4","1",0
1400,68901,0,29,"41","1","1","2",0
2100,146012,0,41,"43","1","1","1",0
0,40433,0,25,"43","7","1","1",0
3104,111346,0,53,"46","1","1","1",0
600,13559,0,72,"42","7","1","1",3774
0,70111,0,46,"40","1","1","2",0
0,13000,0,22,"40","7","1","2",0
492,62001,0,40,"44","1","1","2",0
2300,17252,0,68,"41","5","1","2",5502
320,171000,0,57,"43","1","1","1",0
0,65420,0,32,"39","1","1","1",0
3162,109502,0,52,"44","1","1","1",0
340,52600,0,61,"39","1","1","1",0
1500,42820,0,53,"43","1","1","1",0
0,111847,0,48,"43","7","1","1",0
0,22020,0,49,"40","6","1","2",0
1400,88425,0,30,"43","1","1","1",0
0,31400,0,28,"41","7","1","1",0
0,121000,0,34,"43","7","1","1",0
3096,119919,0,34,"43","1","1","1",0
3365,108562,0,57,"44","1","1","2",0
85,248378,0,84,"43","1","1","2",6180
2800,93037,0,48,"43","1","1","2",0
864,103400,0,30,"41","1","1","1",0
1100,10856,0,90,"40","4","1","2",7146
0,30940,0,40,"40","7","1","2",0
9997,19889,0,73,"39","4","1","2",9894
550,1,0,43,"39","5","1","1",0
0,47554,0,75,"32","5","1","1",10206
0,30600,0,29,"40","1","1","1",0
6231,102113,0,34,"43","1","1","1",0
3300,165320,0,59,"42","1","1","1",0
0,56099,0,43,"42","7","1","1",0
1200,94110,0,42,"40","1","1","1",0
11000,70220,0,51,"43","1","1","1",0
0,18000,0,50,"38","6","1","1",0
400,54335,0,56,"37","1","1","1",0
0,249339,0,39,"43","1","1","1",0
165,12000,0,41,"39","5","1","2",0
0,18059,0,18,"37","7","2","2",0
2600,60000,0,35,"42","1","1","2",0
2002,169525,0,38,"43","1","1","1",0
300,69696,0,71,"39","1","1","1",50000
0,54466,0,31,"43","7","1","2",0
1100,36560,0,89,"42","1","1","1",11058
0,48800,0,35,"39","1","1","2",0
0,49000,0,30,"41","6","2","2",0
0,142559,0,46,"44","5","1","2",0
2000,62646,0,34,"39","1","1","1",0
0,54500,0,29,"40","1","1","1",0
0,48556,0,34,"39","1","1","2",0
1200,41300,9648,47,"43","5","1","2",0
0,64432,0,26,"39","4","1","2",10680
1066,38404,0,73,"39","1","1","1",11346
5200,56100,0,41,"40","1","1","1",0
1299,27800,0,79,"39","4","1","2",10434
0,81860,0,61,"40","1","3","1",0
700,64135,0,73,"43","1","2","2",5196
0,9750,0,56,"39","1","1","1",0
2300,18828,0,75,"39","5","1","2",12546
0,9310,0,24,"43","5","2","2",0
0,27200,0,32,"32","7","1","1",5826
300,57800,0,37,"39","1","2","2",0
0,16852,0,75,"39","5","2","2",8546
1400,69500,0,39,"40","1","1","2",0
0,1800,1800,45,"37","5","1","2",0
2450,31600,0,35,"42","1","1","2",0
0,70237,0,28,"43","1","1","1",0
2300,130557,0,46,"43","1","1","1",0
1000,19982,0,49,"39","7","4","2",0
4000,44012,0,29,"39","1","1","1",0
811,31507,0,51,"40","1","1","2",10408
0,28080,0,66,"39","4","1","2",9630
0,48000,0,35,"43","7","1","1",0
1800,18000,0,48,"44","1","1","2",0
1200,57005,0,56,"44","5","1","2",0
300,16100,0,33,"39","1","1","2",0
180,119050,0,47,"40","1","1","2",0
0,13000,0,40,"42","7","2","2",0
0,45316,0,65,"36","1","1","1",9000
0,87110,0,31,"39","1","2","2",0
0,22000,0,32,"41","1","1","2",0
0,16578,0,32,"39","7","1","1",0
0,92610,0,59,"43","6","1","2",0
1290,99600,0,57,"39","1","1","2",0
0,26125,0,58,"40","5","1","2",0
1400,31069,0,26,"40","1","1","1",0
2100,8487,0,83,"39","4","1","2",8346
0,50010,0,27,"40","2","1","2",0
0,12020,0,24,"42","7","2","2",0
4100,121080,0,43,"44","1","1","2",0
112,16447,0,59,"39","5","1","2",0
0,27331,0,30,"39","7","1","1",0
270,27318,0,64,"40","5","1","2",0
3200,33212,0,71,"45","1","1","1",3342
0,68000,0,28,"39","7","2","2",0
2100,69727,0,57,"39","1","1","1",0
0,18010,0,33,"43","7","1","1",0
0,14800,0,51,"34","1","1","1",0
1250,152000,0,43,"44","1","1","1",0
1275,85646,0,65,"40","1","1","1",0
300,35457,0,79,"39","1","1","1",5964
2006,113870,0,79,"39","1","1","1",7746
0,26000,0,23,"39","1","1","2",0
3000,30180,0,70,"39","1","1","2",4866
1414,92511,0,49,"39","1","1","1",0
3600,80900,0,31,"43","1","1","2",0
4200,114608,0,55,"39","1","1","1",0
78,27559,0,28,"39","1","1","1",0
300,163430,0,58,"40","1","1","1",0
179,28177,0,23,"40","7","1","2",0
3000,261044,0,41,"43","1","1","1",0
1551,67967,0,55,"39","1","1","1",0
0,35000,0,29,"43","7","2","2",0
625,42400,0,55,"39","5","1","1",0
1900,91808,0,32,"39","1","1","1",0
1748,68200,0,37,"43","6","1","2",0
450,24744,0,70,"39","5","1","1",12066
0,9750,0,73,"39","1","1","1",4800
3750,31223,0,63,"39","1","1","2",0
0,47545,0,31,"40","1","1","1",0
1800,112500,0,50,"44","1","1","1",0
0,24000,0,26,"39","1","1","2",0
400,26602,0,34,"42","1","1","2",0
550,21583,0,65,"44","4","1","2",2502
0,40400,0,22,"40","7","1","1",0
4600,72023,0,56,"39","1","1","1",0
4800,108616,9000,47,"44","1","1","2",0
0,25334,0,61,"39","1","1","1",0
1890,68126,0,26,"41","1","2","2",0
800,7713,0,64,"32","1","1","1",2466
0,28000,0,26,"40","7","1","1",0
6000,20000,0,49,"40","6","2","2",6020
560,76364,0,39,"39","1","1","1",0
0,20000,0,35,"40","3","1","1",0
598,73000,0,38,"39","1","1","2",0
0,101999,0,57,"39","1","3","1",0
2768,38552,0,77,"42","4","1","2",9228
1598,34000,0,65,"43","1","1","1",10146
1393,138424,4800,33,"40","1","1","2",0
0,30000,0,53,"39","7","2","2",0
1300,86554,0,57,"39","1","1","1",0
0,24006,0,18,"38","1","1","1",0
0,35717,0,42,"39","1","1","1",0
700,51769,0,53,"39","7","2","2",0
500,153100,0,52,"43","1","1","1",0
900,29565,0,57,"40","5","1","2",0
250,943,0,48,"39","5","1","2",0
30,6996,0,81,"36","4","1","2",6816
1200,67322,0,40,"42","1","1","2",0
1400,52728,0,52,"41","7","1","1",0
0,54010,0,39,"36","1","1","2",0
520,18444,0,75,"40","1","1","1",10602
4680,46357,0,49,"40","5","1","1",0
256,10815,0,44,"40","1","1","1",0
794,29028,0,54,"35","1","1","2",0
1345,31479,0,44,"39","1","1","2",0
36,26000,0,73,"40","1","2","1",13878
0,84671,0,36,"39","3","1","1",0
0,32000,0,42,"35","5","1","2",0
5700,219943,0,30,"45","1","1","2",0
2566,23692,0,55,"39","5","1","2",0
700,43154,0,51,"40","1","2","2",0
0,16584,0,40,"39","5","1","2",0
900,22556,0,78,"39","4","1","2",7350
2400,171021,0,31,"43","1","1","1",0
6000,40492,0,42,"42","1","1","1",0
0,24507,0,39,"39","7","1","2",0
0,15000,0,31,"39","3","1","1",0
0,480,0,21,"39","7","2","2",0
0,11198,0,65,"37","4","2","2",3918
1100,13744,0,84,"34","7","1","2",7746
0,8276,0,66,"36","4","1","2",4158
0,52500,0,56,"40","1","2","2",0
984,42558,0,61,"39","1","1","2",7506
280,4619,0,50,"43","5","1","2",0
462,43056,0,85,"43","1","1","1",12726
0,48002,0,26,"43","7","1","1",0
0,16800,0,51,"39","1","2","1",0
37,30206,0,63,"39","4","1","2",12834
0,12219,0,84,"39","4","1","1",0
0,262939,0,31,"43","7","1","1",0
0,95175,0,27,"40","1","2","2",0
0,33000,0,38,"40","1","2","2",0
2800,34906,0,56,"41","1","1","1",0
2800,65100,0,22,"39","1","1","2",0
400,24900,1200,41,"37","5","1","2",0
1000,60326,0,49,"44","7","1","1",0
6200,50024,0,48,"40","5","1","1",0
382,34100,0,69,"39","4","1","2",11124
0,37820,0,45,"40","1","2","1",0
70,18000,0,42,"39","7","1","1",0
0,25392,0,83,"39","4","1","1",8424
0,34080,0,22,"39","1","1","1",0
2000,46518,0,62,"40","1","1","1",0
0,9947,0,56,"32","4","1","2",1030
300,37900,0,27,"40","5","1","1",0
0,27000,0,28,"37","5","1","2",0
0,13239,0,32,"41","7","1","2",7146
2711,65149,0,52,"43","1","1","1",0
1200,77278,0,50,"37","1","1","1",0
0,36000,0,19,"37","3","1","1",0
0,38000,0,43,"38","6","2","2",0
452,45200,0,52,"43","1","4","1",0
2160,12973,0,44,"39","5","1","1",0
0,13000,0,22,"39","7","1","2",0
1200,70001,0,46,"46","1","1","1",0
1750,172550,0,41,"43","1","2","2",0
1649,60400,0,32,"40","1","1","2",0
0,69425,0,65,"41","7","1","2",10931
395,50000,0,61,"33","1","1","1",0
3000,97125,0,46,"39","1","1","2",0
0,35220,0,31,"43","7","1","2",0
1090,75000,0,48,"40","1","1","1",0
3409,114766,0,52,"43","1","1","1",0
0,19000,0,46,"43","7","1","1",0
0,12325,0,48,"39","6","2","2",4746
0,72000,0,32,"39","1","2","2",0
3000,27704,0,51,"35","1","1","1",0
2500,160922,0,33,"43","7","1","1",0
0,54700,0,30,"43","7","1","2",0
700,13000,0,41,"39","1","1","1",0
225,29992,0,72,"40","1","1","1",12228
700,9324,0,71,"37","4","1","2",7758
22,24716,0,37,"43","1","1","2",0
1371,110076,0,33,"43","7","1","1",0
928,39373,0,39,"38","4","1","2",0
1046,37000,0,32,"39","1","1","1",0
0,9615,0,58,"43","4","1","2",0
480,48000,0,50,"40","1","1","2",0
0,31577,0,86,"38","4","1","2",16842
0,52000,0,38,"39","7","1","1",0
2294,100800,0,27,"44","1","1","2",0
0,48000,0,30,"42","1","1","2",0
0,62991,0,27,"44","7","1","1",0
685,78256,0,38,"39","1","1","2",0
76,20315,0,88,"33","1","1","1",10146
0,85900,0,60,"39","1","2","1",0
0,51390,0,24,"40","1","1","1",0
3900,42000,0,55,"34","1","1","1",0
0,14800,0,17,"36","1","1","1",0
0,17000,0,29,"40","7","1","1",0
0,20075,0,78,"35","4","1","2",13746
0,111228,0,65,"44","1","1","1",0
0,43520,0,38,"35","1","1","1",0
984,38600,0,24,"39","1","1","1",0
7471,88326,0,63,"43","4","1","2",12888
5600,8100,0,43,"39","6","1","2",0
900,76100,0,32,"40","1","1","2",0
0,850,0,21,"36","7","2","2",0
0,22220,0,90,"39","1","1","1",18844
1200,111300,0,38,"43","1","1","1",0
0,5000,0,20,"40","7","1","1",0
0,34692,0,25,"43","7","1","2",0
212,14346,0,59,"39","1","1","2",0
213,14346,0,75,"39","4","1","2",10830
1100,45720,0,46,"40","1","1","1",0
0,3672,0,53,"37","5","2","2",0
800,72050,0,83,"39","1","1","1",19992
3300,86000,0,72,"43","1","1","1",11346
0,6400,0,44,"39","7","3","2",0
1525,55696,0,64,"39","1","1","1",11592
9300,19926,0,73,"39","4","1","2",9546
4000,165962,0,60,"45","1","1","1",0
0,78050,0,31,"43","7","1","2",0
0,47144,0,48,"44","5","1","2",0
0,24379,0,35,"43","1","4","2",0
1200,25978,0,39,"39","5","1","1",0
0,35000,0,36,"39","6","1","2",0
0,8304,0,77,"40","1","1","2",0
3000,55000,0,58,"41","5","1","2",2376
1783,97520,0,44,"42","7","1","1",0
2400,83774,0,60,"46","1","1","1",0
2500,61100,0,54,"43","1","1","1",0
0,41300,0,23,"43","7","1","1",0
0,108114,0,57,"39","1","1","1",0
1600,18015,0,47,"39","5","2","2",0
600,52525,0,73,"46","1","1","1",16146
1900,29005,0,32,"42","7","1","2",0
0,36400,0,58,"34","5","1","2",0
4627,100618,0,57,"39","1","1","1",0
0,39220,0,32,"39","1","1","2",0
2968,21138,0,68,"35","1","1","2",8226
1468,38176,0,42,"43","1","4","1",0
0,79186,0,45,"43","1","1","1",0
1150,14976,0,46,"40","1","1","1",0
0,57000,0,57,"39","1","1","1",0
1300,16104,0,72,"39","4","1","2",16000
2800,30000,0,46,"40","1","1","1",0
0,53000,0,33,"40","5","1","1",0
4000,13258,0,69,"34","5","2","1",8664
2800,38148,0,72,"39","4","1","1",11586
3600,191166,0,28,"43","5","1","1",0
0,22851,0,25,"39","1","1","2",0
1300,166600,0,38,"44","1","1","2",0
420,24012,0,70,"39","4","3","2",4150
375,84893,0,36,"42","1","1","1",0
18983,286339,0,38,"44","1","1","1",0
0,57570,0,32,"41","7","1","1",0
2400,50454,0,74,"40","1","1","1",11346
0,35100,0,66,"43","5","1","1",0
0,16836,1250,29,"39","5","2","2",0
143,9077,0,56,"39","1","3","1",0
0,58000,0,59,"45","1","1","2",0
0,15872,0,65,"39","4","1","2",13122
0,13170,0,63,"37","5","2","2",0
0,33200,0,23,"39","7","2","1",0
0,20813,0,18,"37","7","2","2",0
10,21859,0,18,"36","7","1","1",0
0,8664,0,87,"41","7","1","1",7588
2592,49000,0,55,"43","1","1","1",0
950,41512,0,26,"39","1","1","1",0
1225,89230,0,50,"39","1","1","1",0
0,40600,0,58,"39","1","1","1",0
1000,29350,0,62,"39","1","1","1",7998
0,7176,0,73,"34","4","4","2",0
0,14380,0,60,"35","7","1","1",8046
0,15000,0,30,"40","7","1","1",0
0,21116,0,33,"43","6","1","2",0
1300,59138,0,32,"41","7","1","1",0
1900,33209,0,58,"40","1","1","2",0
875,87490,0,27,"42","1","1","2",0
187,81800,0,42,"43","1","1","1",0
1550,36000,0,31,"40","7","2","2",0
900,45208,0,51,"39","1","1","1",0
1032,64774,0,25,"39","1","1","1",0
750,12543,0,71,"39","1","1","1",9164
600,27950,0,58,"39","1","1","1",0
325,24696,0,68,"39","4","2","2",10146
0,64200,5200,49,"39","5","1","2",0
0,30212,0,26,"40","7","1","2",0
2540,83000,10500,43,"43","5","2","2",0
7500,100683,0,23,"43","7","1","1",0
0,32550,0,21,"35","3","1","1",0
1100,16500,0,66,"41","4","1","2",6006
679,22100,0,72,"34","7","1","2",2106
0,14401,0,77,"37","4","1","2",7746
0,26000,0,51,"39","1","1","1",0
0,34000,0,26,"43","7","1","2",0
0,13500,0,48,"40","3","1","1",0
2362,46509,0,48,"40","1","1","1",0
0,25000,0,28,"40","5","1","1",0
0,97425,0,54,"44","1","1","1",0
2400,53280,0,52,"44","7","1","1",0
290,8634,0,69,"39","1","1","1",3666
0,13000,0,42,"39","7","2","2",0
450,55340,0,25,"43","1","1","2",0
1,15626,0,53,"40","7","1","2",0
2300,120000,0,47,"44","1","1","1",0
1800,78419,0,29,"43","1","1","1",0
2823,16654,0,75,"39","5","1","2",5586
2089,16062,0,76,"40","1","1","1",10146
0,6144,0,61,"33","7","1","2",2793
4000,117284,0,37,"44","1","4","1",0
300,42853,0,33,"39","1","1","1",0
1100,59481,0,32,"43","5","1","2",0
1200,45000,0,42,"39","1","1","2",0
0,26084,0,45,"40","1","1","2",0
4000,59545,0,32,"43","1","1","1",0
1339,91000,0,56,"39","1","1","1",0
0,3500,0,44,"39","6","2","2",0
0,30110,0,51,"39","1","1","1",0
0,11850,0,34,"43","1","1","1",0
1250,96287,0,49,"44","1","1","1",0
725,14077,0,71,"39","4","1","2",13440
4600,81495,0,44,"39","1","1","1",0
0,23000,0,30,"40","1","1","2",0
0,11789,0,76,"39","4","1","2",10446
200,24672,0,69,"39","1","1","1",8274
350,46800,0,40,"34","1","2","1",0
930,52960,0,70,"39","1","1","1",8970
1107,98500,0,55,"39","1","1","1",0
0,15608,0,82,"39","1","4","1",4897
0,10400,0,28,"34","4","1","2",0
0,10000,0,22,"40","7","1","1",0
992,13284,0,45,"42","1","1","1",0
1096,80382,0,33,"43","1","1","1",0
0,151420,0,90,"41","1","1","1",23346
0,37746,0,20,"40","7","1","2",0
1600,32314,0,60,"39","1","1","2",0
1554,48330,0,62,"39","1","1","2",6873
1579,97000,0,30,"43","1","1","1",0
0,12120,1820,27,"39","6","1","2",0
0,16782,0,40,"39","5","1","2",0
950,30892,0,67,"39","4","1","2",12546
3159,35660,0,77,"39","1","1","1",8000
0,55205,0,30,"43","7","1","2",0
0,84004,0,50,"43","1","3","1",0
0,11768,0,37,"39","5","2","2",0
0,26450,0,47,"34","1","1","1",0
244,27142,0,31,"42","1","1","1",0
650,80374,0,44,"39","1","1","1",0
0,32400,0,55,"36","5","2","1",0
1800,30000,0,38,"39","1","4","1",0
4500,136751,0,41,"40","1","1","1",0
0,49861,0,33,"40","1","1","2",0
2300,22040,0,68,"39","4","1","2",0
1200,93038,0,32,"43","1","1","1",0
0,106986,0,26,"43","7","2","2",0
1498,108367,0,56,"39","1","1","1",0
100,45865,0,26,"41","1","1","1",0
1340,43459,0,39,"41","5","2","2",0
0,24500,0,43,"36","1","1","1",0
915,108084,0,48,"40","1","1","1",0
0,27000,0,27,"39","5","1","1",0
344,53950,0,43,"39","1","1","2",0
980,10960,0,74,"39","4","1","2",8958
440,41801,0,30,"40","1","1","1",0
3000,231243,0,31,"43","1","1","1",0
1500,62942,0,55,"34","1","1","1",0
113,24500,0,31,"41","1","1","1",0
864,22280,0,78,"40","1","1","1",12546
0,10000,0,36,"39","1","1","1",0
5000,35340,0,36,"39","1","1","1",0
242,10686,0,83,"34","1","1","1",7746
1478,20247,0,60,"32","1","1","2",2886
308,36400,0,30,"43","7","1","2",0
3879,67800,0,52,"40","1","1","1",0
7000,66322,0,57,"39","1","1","2",0
2000,128400,0,57,"40","1","1","1",0
0,25667,0,40,"42","6","1","2",0
900,58760,0,60,"44","1","1","1",0
1289,91557,0,38,"43","7","1","2",0
435,47842,0,59,"39","1","1","1",0
600,156294,0,49,"40","1","1","1",0
694,79212,0,53,"39","1","1","1",0
2200,245585,5976,47,"45","1","2","2",0
1063,45000,0,30,"43","5","2","1",0
1000,39051,0,49,"39","5","1","2",0
600,7367,0,90,"32","4","2","1",4746
1000,67420,0,44,"40","1","1","1",0
5000,144000,0,45,"40","1","1","1",0
1800,67020,0,63,"39","1","1","2",0
200,159585,0,30,"40","1","2","1",0
1300,68572,0,42,"40","7","1","2",0
0,8766,0,39,"39","7","2","2",0
1545,64000,0,49,"32","1","1","1",0
1100,49802,0,66,"40","1","1","2",10782
0,47250,0,50,"43","1","1","1",0
0,15252,0,83,"35","1","1","2",2946
900,26500,0,69,"42","4","1","2",13518
0,2142,0,21,"36","1","1","1",0
0,16800,0,23,"36","1","1","2",0
0,12098,0,68,"36","4","1","2",11946
0,87020,0,31,"43","7","1","2",0
86,29019,0,63,"40","1","1","1",0
813,60000,0,71,"39","4","1","2",945
1200,221689,0,47,"39","1","1","1",0
0,28044,3600,26,"39","7","1","2",0
0,64942,0,25,"40","1","1","2",0
1200,35339,0,43,"39","1","1","1",0
0,44700,0,58,"33","1","1","1",0
1800,338127,0,38,"40","1","1","1",0
1200,59880,0,32,"43","1","1","2",0
0,28502,1500,39,"41","6","1","2",0
350,59600,0,67,"43","5","1","1",0
0,63020,0,25,"39","1","1","1",0
289,24678,0,54,"42","7","1","2",0
0,42286,0,34,"40","1","1","2",0
0,26000,0,44,"39","1","1","1",0
1700,287039,0,83,"43","4","1","2",18546
7000,99000,0,29,"46","7","1","1",0
0,54840,0,26,"41","1","1","1",0
1541,45800,0,44,"43","1","1","1",0
300,31900,0,37,"39","1","1","1",0
725,21770,0,46,"43","1","1","1",0
0,13001,0,26,"39","7","1","2",0
1460,97000,0,35,"39","1","1","2",0
1462,81540,0,30,"43","1","1","1",0
600,23266,0,66,"40","1","1","1",0
0,33200,0,39,"33","7","1","1",0
1600,106948,0,48,"44","1","1","2",0
0,27010,0,20,"40","1","1","2",0
568,57399,0,69,"39","1","1","1",11838
0,45000,0,51,"42","5","1","1",0
1250,76600,0,83,"45","1","1","1",13872
