"tax","income","csp","age","educ","marital","race","sex","ss"
300,9610,0,61,"36","1","1","1",0
0,12480,0,25,"39","1","1","1",0
1100,28340,0,80,"40","4","1","2",13746
0,20734,0,17,"38","7","1","1",0
0,14148,0,23,"37","7","1","2",0
0,31333,0,39,"35","3","2","1",7332
2000,47195,0,40,"40","1","1","2",0
0,73558,0,38,"43","1","3","1",0
0,19800,0,41,"39","5","1","1",0
1200,50217,0,55,"36","5","1","1",0
0,12390,0,26,"39","1","1","1",0
1066,142301,0,44,"46","1","1","1",0
5200,17766,0,49,"41","1","1","1",0
1299,44558,0,41,"43","1","1","1",0
0,50104,0,19,"40","7","1","1",0
700,36410,0,63,"39","1","1","1",10800
0,11232,0,20,"36","7","2","2",0
2300,83081,0,79,"39","1","1","1",0
0,90000,0,24,"39","7","1","2",3000
0,47000,0,40,"38","6","1","2",0
300,36040,0,42,"42","5","1","1",0
0,30050,0,43,"39","1","1","1",0
1400,79479,0,62,"43","4","1","2",0
0,8500,0,90,"33","4","2","2",3786
2450,68200,0,41,"39","1","1","1",0
0,36000,0,54,"41","6","1","1",0
2300,39200,0,47,"36","7","2","1",0
1000,32346,0,68,"45","1","1","1",17226
4000,133051,0,39,"40","1","1","1",0
811,606,0,59,"39","5","2","1",0
0,29400,0,43,"36","1","1","2",5418
0,31040,0,32,"40","1","1","1",0
1800,35138,0,39,"39","5","1","1",0
1200,22148,0,71,"40","7","2","1",14800
300,31614,0,68,"39","5","1","1",10146
180,42010,0,58,"37","1","1","1",0
0,129000,0,44,"44","1","1","1",0
0,12400,0,33,"38","5","1","2",0
0,8500,0,44,"39","5","1","2",0
0,39540,0,36,"39","1","1","2",0
0,16640,0,71,"37","4","1","2",11346
0,25939,0,50,"42","5","1","1",0
1290,54140,0,34,"39","1","1","1",0
0,50560,0,32,"41","7","1","1",0
1400,65786,0,38,"39","3","1","1",0
2100,149500,0,47,"43","1","1","1",0
0,29758,0,34,"43","7","1","2",0
0,6104,0,74,"39","4","1","2",2694
4100,55000,0,45,"40","1","1","1",0
112,7778,0,65,"35","4","2","2",10242
0,95040,0,29,"39","1","1","1",0
270,17181,0,69,"37","1","1","1",11982
3200,150130,0,51,"45","1","1","1",0
0,59024,0,47,"39","5","1","2",0
2100,67100,0,34,"39","5","1","2",0
0,37400,0,31,"40","1","3","1",2646
0,6126,0,40,"39","5","1","2",3720
1250,53774,0,43,"44","1","1","2",0
1275,57050,0,65,"36","1","1","1",0
300,40679,0,84,"45","1","1","1",16674
2006,21016,0,68,"39","5","1","2",14682
0,38800,0,30,"39","1","1","1",0
3000,77245,0,72,"44","5","2","1",0
1414,65816,0,50,"39","1","1","2",0
3600,70237,0,33,"41","1","1","1",0
4200,40146,0,61,"40","1","1","1",0
78,33500,0,38,"40","1","1","1",0
300,77000,0,30,"41","1","1","2",0
179,13410,0,71,"39","7","1","2",9318
3000,10500,0,52,"39","5","1","1",0
1551,144468,0,64,"40","1","4","1",5600
0,111842,0,30,"40","1","2","1",0
625,12000,0,72,"39","4","1","2",12000
1900,96000,0,37,"40","1","1","1",0
1748,93000,0,64,"39","1","1","1",6530
450,72411,0,33,"39","1","1","2",0
0,63705,0,25,"39","1","2","2",0
3750,95000,0,56,"44","5","1","1",0
0,22400,0,36,"39","1","1","2",0
1800,250767,0,46,"39","1","1","2",0
0,12700,0,51,"34","1","1","1",0
400,42081,0,35,"39","1","1","1",0
550,15300,9464,39,"39","5","1","2",0
0,89000,0,33,"41","7","2","2",0
4600,8688,0,23,"39","1","2","1",0
4800,109954,0,60,"44","1","1","1",0
0,35600,0,51,"39","7","1","2",0
1890,111500,0,32,"40","7","1","1",0
800,24846,0,50,"40","5","1","2",0
0,6783,0,37,"39","5","1","2",0
6000,39018,0,52,"39","1","1","1",0
560,34904,0,48,"40","1","4","2",0
0,16000,0,77,"34","4","1","2",4818
598,173762,0,53,"43","1","4","2",0
0,108400,0,84,"41","4","1","1",9834
2768,32141,0,64,"39","4","1","2",13080
1598,31200,0,66,"34","4","1","2",9306
1393,62012,0,44,"40","4","3","2",7236
0,125000,0,40,"43","1","1","1",0
1300,36040,0,31,"40","5","1","1",0
0,30160,0,37,"39","6","2","2",0
0,26000,0,20,"39","1","1","2",0
700,51421,0,32,"43","1","1","1",0
500,77674,0,41,"35","1","1","1",0
900,5200,0,63,"37","4","1","2",6818
250,52840,0,45,"44","5","1","1",0
30,32200,0,33,"40","1","1","1",0
1200,111600,0,48,"44","1","1","2",0
1400,71975,0,68,"41","1","1","1",11346
0,18164,0,24,"43","7","1","2",0
520,56400,0,51,"43","1","1","1",0
4680,63079,0,32,"43","1","1","1",0
256,8184,0,70,"37","4","3","2",5322
794,21773,0,35,"39","1","1","1",0
1345,91239,0,28,"43","1","1","2",0
36,19464,0,25,"39","1","1","2",0
0,30042,0,55,"39","5","2","1",0
0,21,0,43,"35","7","1","2",0
5700,21279,0,47,"39","1","1","1",0
2566,62020,0,73,"40","1","1","2",4146
700,37485,0,36,"36","1","2","2",0
0,16201,0,44,"44","7","1","1",0
900,40000,0,57,"39","1","1","1",14946
2400,89900,0,36,"39","5","1","1",0
6000,22000,0,90,"40","4","1","2",12786
0,16332,0,20,"39","1","1","1",0
0,50814,0,52,"40","1","2","1",0
0,23200,0,50,"43","7","1","2",0
0,6600,0,45,"37","6","2","2",0
1100,53240,0,67,"34","1","1","2",5172
0,21000,0,24,"33","7","1","2",0
0,33650,0,38,"41","1","1","2",0
984,41602,0,30,"43","1","1","1",0
280,50000,0,84,"39","1","1","1",11598
462,67956,0,71,"44","7","1","2",9312
0,11880,0,38,"39","7","2","2",0
0,33000,0,90,"39","4","1","2",12546
37,30031,0,62,"39","4","2","2",0
0,14010,0,25,"37","1","1","1",0
0,11768,0,77,"34","5","1","2",10746
0,8449,0,24,"39","7","2","2",0
0,10555,0,31,"35","1","1","1",0
2800,119738,0,50,"40","1","1","2",0
2800,75634,0,42,"39","1","1","1",0
400,20206,0,48,"43","5","1","2",0
1000,50084,0,62,"39","1","1","1",0
6200,97769,0,32,"42","3","1","2",0
382,63908,0,37,"39","1","1","1",0
0,37315,0,53,"40","1","1","1",0
70,44350,0,33,"42","1","1","1",0
0,31014,0,53,"39","1","1","1",0
0,38252,0,19,"39","7","1","1",0
2000,85600,0,36,"39","7","1","1",0
0,48000,0,29,"43","1","1","2",0
300,36100,0,41,"39","5","2","2",0
0,47400,0,34,"40","1","1","1",0
0,81860,0,24,"40","7","1","1",0
2711,104442,0,54,"44","1","1","2",0
1200,29362,0,56,"44","1","1","1",0
0,15200,0,36,"39","1","1","1",0
0,14716,0,27,"39","7","2","2",0
452,13432,0,90,"35","4","1","2",9822
2160,156669,0,22,"35","1","1","2",0
0,13150,0,76,"39","1","1","1",8748
1200,75900,0,70,"40","5","1","2",10434
1750,31200,0,56,"43","5","2","1",0
1649,87220,0,64,"44","1","1","1",13200
0,6332,0,72,"34","5","1","2",4506
395,24098,0,58,"41","1","1","1",0
3000,32946,0,72,"34","1","1","1",8946
0,45000,0,54,"44","1","1","1",0
1090,66348,0,45,"43","1","3","2",0
3409,111346,0,62,"39","1","1","1",0
0,23065,0,41,"37","1","1","1",0
0,32000,0,59,"33","4","1","1",14946
0,86064,0,43,"39","1","1","1",0
3000,86108,0,77,"34","1","1","1",12546
2500,61419,0,55,"43","1","1","1",0
0,40200,0,35,"39","1","1","1",0
700,12216,0,73,"39","4","1","2",11106
225,23425,0,38,"39","1","1","1",0
700,92002,600,44,"39","5","1","2",0
22,29105,0,51,"39","6","2","1",0
1371,75972,0,50,"42","1","1","1",0
928,83568,0,31,"31","7","1","1",0
1046,19004,0,29,"39","5","1","1",0
0,12740,0,25,"37","5","1","1",0
480,61993,0,44,"39","1","1","1",0
0,39881,0,26,"39","7","2","1",0
0,38800,0,53,"41","5","1","1",0
2294,64434,0,55,"39","1","1","2",0
0,26000,0,63,"36","5","2","2",0
0,25050,0,44,"36","7","2","2",10146
685,13008,0,79,"34","3","1","1",13506
76,20960,0,46,"43","5","1","1",0
0,50220,0,27,"35","3","1","1",0
0,11374,0,19,"40","7","2","2",0
3900,60006,0,23,"42","1","1","1",0
0,29149,0,35,"40","1","1","2",0
0,21329,0,49,"40","1","1","2",12546
0,61028,0,30,"34","7","1","2",0
0,60450,0,57,"43","5","1","2",0
0,10810,0,29,"32","6","1","2",0
984,40771,0,35,"43","1","1","2",0
7471,60008,0,57,"39","1","1","1",0
5600,146891,0,45,"44","1","1","2",0
900,68493,0,59,"40","1","1","1",0
0,13280,0,26,"39","5","1","2",0
0,23113,0,25,"41","7","1","2",0
1200,46093,0,19,"39","7","1","2",0
0,240,0,58,"39","5","2","2",0
0,14946,0,73,"39","1","2","1",4818
212,155504,0,51,"44","1","1","1",0
213,43079,0,30,"39","1","1","1",0
1100,32294,0,61,"43","1","1","1",0
0,17800,0,34,"43","7","1","1",0
800,10094,0,88,"40","7","1","1",0
3300,135546,0,45,"39","1","1","1",0
0,6600,0,34,"40","7","1","1",0
1525,48632,0,44,"39","1","1","2",0
9300,12251,0,74,"39","4","1","2",11106
4000,137440,0,38,"43","1","1","1",0
0,64000,0,32,"39","7","1","1",0
0,6514,0,41,"39","7","1","2",0
0,67640,0,29,"43","7","1","2",0
1200,55400,0,55,"39","1","4","1",0
0,4578,0,72,"34","4","1","2",3084
0,43200,0,44,"39","1","1","2",0
3000,270440,0,47,"43","7","4","2",0
1783,47000,0,56,"40","1","1","1",0
2400,32100,0,71,"43","1","1","1",13338
2500,28000,0,75,"39","1","1","1",10506
0,25015,0,26,"40","7","1","2",0
0,18500,1800,34,"33","1","1","2",0
1600,130174,0,48,"43","1","1","1",0
600,57792,0,79,"43","1","1","1",14946
1900,117052,0,49,"43","1","1","1",0
0,58909,0,39,"43","1","1","1",0
4627,55808,0,54,"41","5","1","2",0
0,8000,0,72,"41","4","1","2",5886
2968,55250,0,44,"39","5","1","2",0
1468,5967,0,42,"38","4","1","2",7335
0,50035,0,35,"39","1","1","1",0
1150,15401,0,53,"43","6","1","1",0
0,14100,0,35,"37","1","1","1",0
1300,37046,0,36,"43","1","1","1",0
2800,106500,0,60,"40","1","1","2",0
0,20720,0,61,"39","6","1","1",0
4000,68271,0,69,"39","4","1","2",14754
2800,71300,0,28,"43","5","1","1",0
3600,134506,3684,45,"40","1","1","2",0
0,27241,0,38,"39","1","1","1",0
1300,27262,0,70,"35","1","1","1",13326
420,20229,0,65,"39","5","1","2",6642
375,15035,0,73,"39","1","1","1",5346
18983,44150,0,39,"46","1","1","1",0
0,20800,1800,27,"35","1","1","1",0
2400,50646,0,52,"39","1","1","1",0
0,34546,0,41,"39","1","1","2",0
0,13700,0,25,"36","7","2","2",0
143,15844,0,71,"37","3","1","2",12150
0,52350,0,30,"40","1","1","1",0
0,25828,0,33,"39","7","1","2",0
0,10400,0,67,"39","5","1","2",17000
0,20800,0,24,"34","1","1","2",0
0,8400,0,22,"34","7","2","2",0
10,40794,0,74,"39","1","2","1",11550
0,25012,0,40,"39","7","1","1",0
2592,23692,0,25,"39","1","1","2",0
950,33602,0,64,"40","3","1","2",8226
1225,44638,0,43,"45","5","2","2",0
0,39000,0,60,"42","1","1","1",0
1000,69000,0,40,"40","1","1","2",0
0,42000,0,26,"43","1","1","2",0
0,25933,0,27,"39","5","2","2",0
0,21200,0,25,"32","1","1","1",0
0,17028,0,55,"39","6","2","2",0
1300,57940,0,37,"40","1","1","1",0
1900,149500,0,43,"44","1","1","1",0
875,59902,0,44,"43","1","1","1",0
187,56043,0,28,"41","1","1","1",0
1550,71000,0,40,"39","5","1","1",0
900,137718,0,54,"40","1","1","1",0
1032,55081,0,54,"44","5","1","1",0
750,40956,0,74,"40","1","1","1",10830
600,36002,0,38,"38","1","1","1",0
325,41619,0,66,"34","5","1","2",4746
0,64000,0,31,"39","1","1","1",0
0,35268,0,90,"39","1","2","2",4746
2540,76159,0,38,"43","1","1","1",0
7500,122588,0,65,"44","1","1","1",12690
0,21216,0,21,"36","7","1","2",0
1100,23424,0,52,"39","1","1","1",0
679,91416,0,27,"43","7","1","1",0
0,12690,0,75,"40","1","1","1",2091
0,42500,0,26,"39","1","1","2",0
0,39000,0,23,"43","7","1","2",0
0,36441,4200,29,"40","7","2","2",0
2362,114383,0,45,"44","1","3","1",0
0,11000,0,31,"40","1","1","2",0
0,8400,0,52,"39","7","1","1",0
2400,95050,572,41,"43","1","1","1",0
290,47008,0,66,"39","1","1","1",0
0,317070,0,57,"46","1","4","1",0
450,75835,0,34,"43","1","1","2",0
1,65000,0,62,"40","1","1","1",5320
2300,1068,0,58,"39","1","1","2",0
1800,95992,0,42,"42","1","1","1",0
2823,61700,0,37,"43","1","1","1",0
2089,104701,0,44,"34","1","1","1",0
0,45372,0,26,"39","1","1","1",0
4000,90200,0,46,"40","1","2","1",0
300,18663,0,75,"41","4","1","2",15000
1100,173732,8400,47,"43","1","4","1",0
1200,25000,0,67,"39","1","1","1",7722
0,16000,0,61,"32","5","1","2",0
4000,61125,0,31,"41","1","1","1",0
1339,125005,0,58,"43","1","1","2",0
0,19460,0,22,"40","1","1","1",0
0,5570,0,40,"36","1","1","1",0
0,4000,0,41,"40","7","2","2",0
1250,45000,0,42,"40","1","1","1",0
725,39407,0,40,"43","1","1","1",0
4600,103098,0,65,"46","1","1","1",12756
0,77250,0,30,"40","7","1","1",0
0,25378,0,62,"39","4","1","1",820
200,73768,0,35,"40","1","1","2",0
350,16800,0,42,"39","5","2","2",0
930,19129,0,43,"42","5","1","2",0
1107,82991,0,62,"40","1","1","1",3546
0,12690,15000,39,"38","1","2","2",0
0,11643,0,39,"37","7","2","1",0
0,7770,1560,50,"40","4","1","2",0
992,54000,0,53,"44","4","1","1",0
1096,152800,0,65,"44","1","1","1",0
0,20292,0,72,"33","1","1","1",13986
0,16400,0,29,"42","1","2","1",0
1600,23997,0,72,"39","1","1","1",16866
1554,100025,0,19,"40","7","1","1",0
1579,23510,0,31,"40","7","4","2",0
0,4000,0,28,"39","7","2","2",0
0,20650,0,57,"34","5","1","1",0
950,19734,0,71,"35","1","1","2",8178
3159,68292,0,45,"40","1","1","1",0
0,3636,0,23,"36","7","2","2",0
0,58574,0,42,"39","1","1","1",0
0,79300,0,42,"40","6","1","2",0
0,52329,0,52,"39","1","1","1",0
244,11150,0,42,"32","1","1","1",0
650,45500,0,39,"39","5","1","2",0
0,106509,0,30,"43","1","1","1",0
1800,20114,0,85,"34","5","1","2",8106
4500,33561,0,72,"39","4","1","2",13134
0,29680,3600,25,"38","7","3","2",0
2300,100030,0,36,"40","1","1","1",0
1200,87469,1769,34,"39","7","1","2",0
0,7312,0,31,"40","7","1","1",0
1498,64240,0,36,"43","1","1","1",0
100,35982,0,36,"40","1","3","1",0
1340,45976,0,32,"40","1","1","2",0
0,23096,0,71,"37","1","1","1",9246
915,10180,0,90,"34","4","1","2",8070
0,40577,0,44,"40","7","1","2",0
344,31000,0,28,"42","7","1","2",0
980,45786,0,53,"40","1","2","1",0
440,55000,0,50,"46","7","2","2",0
3000,60006,0,84,"43","4","1","1",11598
1500,111452,0,28,"40","7","1","1",0
113,40504,0,72,"39","1","1","1",10146
864,47785,4800,25,"41","6","1","2",0
0,40801,0,52,"40","1","1","1",0
5000,80434,0,49,"43","1","1","1",0
242,236339,0,46,"40","1","1","1",0
1478,65800,0,47,"39","1","1","1",0
308,53200,0,36,"40","5","1","1",0
3879,28000,0,49,"39","6","1","2",0
7000,403402,0,64,"34","1","1","1",0
2000,71366,0,49,"43","1","1","2",0
0,35984,0,43,"39","1","1","2",0
900,24000,0,40,"42","5","1","2",0
1289,70236,0,49,"39","7","1","2",0
435,37100,0,67,"44","1","1","1",14004
600,50592,0,41,"40","1","1","1",0
694,103192,0,45,"43","1","1","2",0
2200,51700,0,41,"43","1","1","1",0
1063,24803,0,53,"40","1","1","1",0
1000,45300,0,49,"40","1","1","1",0
600,99116,0,40,"42","1","1","2",0
1000,17391,0,80,"39","7","1","2",7446
5000,88546,0,53,"39","1","1","1",0
1800,30938,0,52,"39","1","1","1",0
200,55400,0,43,"39","1","1","1",0
1300,116041,0,45,"41","1","1","1",0
0,11640,0,25,"39","1","1","1",0
1545,43015,0,79,"39","1","1","1",8442
1100,11584,0,73,"40","4","1","2",10950
0,11838,0,19,"39","1","1","1",0
0,29292,0,32,"42","1","1","2",0
900,81592,0,55,"46","7","1","1",0
0,80519,0,27,"43","7","1","2",0
0,11000,0,75,"34","4","4","2",4854
0,33749,0,36,"40","7","1","2",0
0,43777,0,31,"41","7","1","1",0
86,36852,0,83,"36","1","1","1",3500
813,40771,0,29,"35","3","1","1",0
1200,45346,0,39,"40","1","1","1",0
0,23000,0,46,"43","5","1","2",0
0,33880,0,46,"39","1","2","1",0
1200,108100,0,25,"43","7","1","1",0
0,39706,0,35,"40","1","1","1",0
1800,23443,0,29,"41","1","1","1",0
1200,32060,0,50,"41","6","1","1",0
0,107577,0,82,"44","5","1","2",7194
350,118182,0,53,"43","1","1","2",0
0,20146,0,18,"39","7","1","2",0
289,18200,0,29,"40","7","2","1",0
0,7830,0,25,"43","7","1","2",0
0,12275,0,38,"40","1","1","1",0
1700,63516,0,44,"40","1","2","1",0
7000,67712,0,61,"39","1","1","1",0
0,85000,0,35,"41","1","1","2",0
1541,89606,2064,42,"40","1","1","2",0
300,48401,0,47,"39","1","1","1",0
725,29000,0,32,"33","1","1","2",0
0,15762,0,75,"39","1","1","1",11346
1460,75338,0,52,"43","1","4","2",0
1462,61073,0,46,"39","1","4","1",0
600,15420,0,64,"35","5","1","2",1260
0,21441,0,66,"43","4","1","2",10146
1600,105200,0,47,"40","1","1","1",0
0,6000,0,24,"40","7","1","2",0
568,30598,0,64,"43","1","1","1",5507
0,108000,0,52,"44","5","1","2",0
1250,32796,0,75,"41","1","1","1",0
