tax,income,csp,age,educ,marital,race,sex,ss
0,20229,0,28,35,4,1,2,7483
0,27041,0,63,39,7,3,1,21
747,140854,2,25,42,1,1,1,0
0,42957,4600,31,35,7,1,2,14
1524,62074,2,85,39,1,4,2,8178
28598,31236,0,75,39,5,1,2,12330
3230,70040,0,50,39,1,1,1,0
324,48652,0,73,39,4,4,1,11635
73,8611,0,44,43,7,1,1,0
8463,9230,0,61,39,3,1,2,36261
0,41518,0,61,39,1,3,1,9345
88,63235,8,27,40,5,2,1,0
2170,44164,0,57,42,7,1,2,8
975,38988,0,84,39,1,1,2,11676
40,114970,23917,46,43,4,1,1,0
37,14276,0,84,38,1,1,2,0
0,47150,0,83,40,1,1,1,3
93,45900,0,41,39,5,1,2,9286
54,1,5,20,39,7,1,2,0
38,1535,1,24,39,7,2,1,9
0,8065,0,30,43,5,1,1,12389
33,21135,0,53,43,1,1,1,3
3833,74227,0,49,40,1,1,1,0
719,83657,0,75,43,1,1,2,4
864,19269,0,33,35,6,1,1,9677
715,64373,0,68,44,1,1,1,0
0,51689,0,51,43,1,1,1,15081
47,9671,4,24,39,7,2,2,0
67,53990,4,50,37,5,1,2,0
1403,15373,0,67,40,1,1,2,7822
58727,38070,3,36,44,5,1,1,0
3,90157,0,27,41,7,4,2,0
28,102518,0,89,43,6,4,1,4
725,78197,0,54,43,1,1,1,0
82,45280,7,48,39,1,1,2,0
1131,44985,4,35,40,1,1,1,0
409,49647,0,54,40,1,1,2,25
1173,33395,0,61,40,2,1,1,0
8783,26882,0,84,38,1,1,2,0
989,21914,0,55,33,7,1,1,0
1278,114940,4,41,40,1,1,1,8916
46,39387,0,48,42,7,1,1,0
1320,20404,3,28,39,1,1,2,0
38,30670,0,39,39,7,1,1,0
0,32453,0,48,42,1,1,2,7
1584,168467,3,58,37,1,1,1,12
44,7770,1,84,35,4,1,2,0
552,75920,0,67,39,5,1,1,1
18,7139,0,87,36,4,1,2,5682
2660,11587,0,77,42,1,1,1,9476
1066,102580,5,87,40,4,1,2,5271
0,63350,0,72,39,1,1,2,27
49,53432,0,55,38,7,1,1,0
58,4596,0,73,36,5,1,2,8399
20,70839,2344,72,42,1,1,1,3847
3762,50269,0,34,43,1,1,1,26
741,131505,0,78,40,5,1,2,0
0,39933,0,73,39,7,1,2,7764
1237,21211,3,26,35,1,1,2,0
1411,77251,0,64,43,1,1,1,8489
1632,70790,2,33,43,1,1,1,11
0,28303,0,28,39,1,1,1,39
877,27167,6,28,40,1,1,1,0
800,19315,0,45,38,1,1,1,0
0,16508,0,45,43,7,3,1,8
66,21611,0,35,39,7,1,1,0
8657,69977,1,49,40,3,1,1,0
32,31287,3,54,39,7,1,1,0
2078,100440,0,45,42,1,1,2,0
59,83873,0,64,42,7,1,2,0
1698,48362,8,55,34,7,1,2,0
42,29348,0,49,39,7,1,2,0
29,5725,2,40,39,7,1,2,9476
1114,16438,0,34,40,7,1,1,0
810,29278,0,83,40,1,1,1,0
315,145588,0,45,38,4,1,1,14
22,5310,4,72,34,4,1,2,4831
14,35523,2,47,39,7,1,2,2
1821,76994,0,38,43,1,1,1,3
3402,26228,0,90,39,1,3,1,0
14500,45952,0,53,42,1,1,1,7
329,79831,0,37,42,1,1,2,19
5702,105343,601,38,40,4,4,1,5
4759,100814,0,61,42,1,1,1,0
505,89437,0,53,43,1,1,1,11
453,8369,0,80,39,7,1,2,5941
907,76820,0,76,39,1,1,1,0
946,81659,0,54,42,1,1,1,24
5424,12180,0,74,43,6,1,1,12213
28,110279,2,55,34,7,1,1,0
272,51108,0,54,42,4,1,1,4
36,112581,2,43,43,1,1,1,0
1022,80513,0,43,39,1,1,1,9
3230,45279,2,53,42,4,1,2,0
636,62063,0,48,43,5,1,1,9
492,35095,0,53,40,3,1,2,7460
1193,128136,1,29,39,7,1,2,15
4,21723,0,37,43,4,1,2,11
2522,82018,0,42,42,1,1,1,0
2123,92527,0,43,42,1,1,1,0
2047,17488,22201,33,39,7,1,1,13
1626,43153,6104,30,40,3,1,1,24
1458,96816,0,44,43,7,1,2,5
0,93185,0,43,38,1,1,2,0
790,46480,0,41,42,1,1,1,0
1133,13722,0,66,36,4,1,2,3
88,3670,5,51,34,7,1,2,0
64,15123,5,55,39,2,1,1,0
589,9360,0,69,43,3,1,1,7638
831,24553,0,63,35,1,1,1,11341
36,34266,0,46,45,1,4,1,0
1,33464,0,44,39,1,1,1,22
833,26892,0,65,39,4,1,1,12
81,1,0,41,39,5,1,1,0
2388,72267,0,47,39,1,1,2,0
4,164457,0,85,40,1,1,2,10947
8,11900,0,21,43,7,2,2,7
1274,37683,0,63,38,1,1,2,0
75,8289,23917,36,39,3,4,1,0
1459,62557,0,58,40,1,1,2,0
1914,24657,5,42,43,6,1,2,11806
1400,87755,0,35,38,1,1,2,5
68,22327,0,68,43,1,1,1,0
81,1,0,33,46,7,2,1,0
811,73247,0,48,40,1,1,1,0
507,96624,0,87,38,1,1,2,7241
0,12018,0,72,39,7,1,1,2
477,90298,0,50,39,1,1,1,12188
846,68224,0,44,36,1,1,1,4
765,108953,0,45,43,7,1,2,0
3214,57695,6,46,38,1,1,1,0
0,11488,0,34,40,4,1,2,4974
1317,74550,0,37,40,1,1,1,3422
3308,29797,0,59,40,5,4,2,12149
61,32426,0,59,38,1,3,1,0
2385,72837,0,49,39,1,1,1,0
712,38426,4,49,42,1,1,1,7
468,42141,0,32,35,7,2,2,19
2534,135724,0,29,39,5,1,2,10
1234,61136,0,44,36,1,1,2,0
718,46141,0,51,40,1,1,2,0
8721,21868,6,54,40,6,4,2,0
2076,22440,0,80,40,4,1,1,10716
589,117078,0,37,39,5,1,1,6352
17,69247,0,51,39,7,2,1,0
0,23548,0,43,43,7,1,1,18
0,28659,0,34,40,1,1,1,15
8660,19897,7,50,39,1,1,1,0
2749,23974,0,35,39,1,1,1,0
1451,40897,0,48,43,7,1,1,4
1700,19460,0,43,39,1,1,2,7792
4167,14304,2,28,42,1,1,2,6
2218,70960,0,84,40,1,1,2,1
888,98060,0,39,43,1,1,1,31
1258,35636,0,51,36,1,1,1,0
432,46293,0,40,39,1,1,1,7
1337,443,5,69,39,5,1,2,4712
665,81198,0,90,43,1,1,1,1
28,10924,0,54,43,1,1,1,0
0,62140,0,50,38,1,1,1,32
14,44675,0,56,38,1,1,1,10756
1428,29791,5,68,40,4,1,1,0
910,54388,0,51,38,1,1,1,0
2072,83664,0,61,38,1,1,1,0
11,8035,0,24,36,1,1,2,9
1060,4820,1688,53,44,1,1,1,4
0,25372,0,43,34,6,1,1,16415
4171,13208,0,37,40,1,1,1,0
1303,79823,3,63,43,5,1,1,38029
50,82485,0,45,43,1,1,1,0
52,13638,967,73,42,1,2,2,0
460,47623,0,86,43,1,1,1,9
9,33896,0,35,40,1,1,2,0
0,57681,0,29,38,1,1,2,10
63,64571,0,50,40,5,1,1,0
42,1,1,78,36,2,1,2,7604
1885,45046,0,52,39,7,1,1,0
25,20273,0,52,39,4,1,1,0
0,37346,0,36,40,4,2,1,13092
70,8315,0,33,40,5,2,2,0
46,41067,0,64,43,1,1,1,0
4492,8661,0,79,39,3,1,2,11250
38,66399,0,45,40,1,1,1,0
3538,149937,0,47,40,1,1,1,17
17,86269,0,62,44,3,1,1,18
497,80009,1,38,43,1,1,2,0
3568,1,4,72,39,1,1,2,2087
464,29750,0,48,39,1,2,1,14
51,91853,0,30,40,5,1,1,31
0,49110,0,38,39,5,3,1,14
35,4277,2,67,40,1,1,1,0
778,63998,0,60,43,1,1,1,0
30,11022,0,35,39,7,1,2,0
0,19273,0,40,38,3,1,1,9
538,26022,0,75,35,4,1,2,12795
982,100017,0,66,43,1,4,1,10846
3989,47507,3,46,43,1,1,2,0
65,29692,10,31,42,7,1,2,0
982,97549,3,30,40,1,1,1,29
9,37777,0,27,35,4,1,1,0
1291,9832,6,59,38,1,1,1,0
0,48147,0,52,35,1,2,2,26
402,19271,0,83,43,4,1,1,12065
2057,358592,0,50,45,1,1,1,7
0,13792,0,25,43,7,1,1,0
544,8855,0,72,43,4,1,2,12333
1248,86483,0,50,38,1,1,1,8
0,38786,0,29,39,1,1,2,1
56,183720,0,86,35,1,2,1,0
3805,65729,0,52,39,1,1,1,0
60,19162,0,67,38,4,1,2,7698
742,129055,5,31,34,7,1,1,0
1009,46360,2,41,43,4,1,2,0
5,97361,0,44,42,1,1,1,0
587,11130,0,31,39,7,1,2,5
19,16213,0,48,39,7,1,1,0
88,1,5,84,36,2,1,1,0
1160,124585,0,45,43,1,1,1,0
3989,54992,8,58,40,5,1,2,0
2391,232644,0,30,42,1,1,1,0
17,75345,0,37,40,1,1,1,8
642,34635,0,45,40,1,2,2,9
5,77934,0,53,40,1,1,1,10
48,6859,0,85,39,5,1,2,0
3989,1,23917,52,44,5,4,1,0
2539,1,4,60,35,1,1,2,9553
66,5609,1,30,40,4,1,2,0
3989,23029,5,55,44,1,1,1,0
3814,14128,0,83,35,1,2,1,21
1087,23745,0,79,39,4,1,1,3776
968,83349,0,65,39,1,1,1,0
1167,56088,5,58,38,1,1,1,4233
0,131526,0,60,38,1,1,1,43
0,123142,0,49,38,1,1,1,0
53189,10349,1,59,43,5,1,2,0
0,21905,0,63,39,3,1,2,8844
1744,55327,0,53,39,7,3,2,10566
649,41498,1,49,40,1,1,1,7
9530,25462,2,32,43,1,1,1,0
8,72482,0,52,39,5,1,2,7
1333,49660,1,71,39,7,1,2,0
2943,48790,0,41,40,1,1,1,11051
819,82604,0,55,38,1,4,1,0
62,53357,0,42,39,7,1,1,0
1591,29352,0,48,40,1,1,1,0
0,13779,0,28,40,5,2,2,12
1001,75172,0,46,39,1,1,2,6
544,101314,0,44,39,1,1,1,31
32,4578,2,59,39,1,1,2,0
1253,2101,0,71,37,4,1,2,10135
84,1,0,33,40,4,2,1,0
5900,76321,0,55,40,1,1,2,6
6068,104938,2,54,42,5,1,2,0
2837,33362,6,34,39,1,1,1,0
3517,61217,1,48,43,1,1,1,0
88,28433,1500,38,43,7,1,1,0
463,38358,0,27,35,5,1,2,3
3245,75972,0,40,43,1,1,1,0
42,35050,0,34,42,7,1,2,0
0,21034,0,29,40,5,1,1,36
897,44671,0,45,40,5,1,2,0
4,19791,0,66,39,1,1,2,0
4977,76296,0,58,43,1,2,1,10
0,61891,0,48,42,1,1,2,46
1515,4687,7,72,39,4,1,1,8208
1903,17817,0,76,39,5,1,2,0
2024,64055,0,57,44,4,1,1,0
0,24631,4399,32,39,7,4,1,13315
26,1,0,80,35,4,1,2,10401
425,43085,0,55,38,1,1,2,12590
3781,82354,0,67,43,1,1,2,0
44,37994,0,89,38,5,1,1,0
0,40048,0,35,39,1,1,1,13495
194,35074,0,81,39,4,1,1,7273
2725,75460,1,55,38,1,1,1,0
1410,50610,0,57,39,7,1,1,0
1556,57485,1,57,39,1,1,1,0
88,13358,0,51,39,2,1,2,0
26,5076,0,56,40,7,1,2,5066
1075,26003,3,54,39,1,1,2,14
65,9029,2,62,39,1,1,2,0
298,47907,0,90,39,1,1,1,3
3837,65841,0,87,36,1,1,2,10733
0,363779,0,69,39,6,1,2,18
0,34396,0,30,42,1,1,2,34
0,52168,0,45,39,4,2,2,26
3989,50987,0,62,43,1,1,1,0
954,24791,2,82,35,5,1,2,24061
5,118448,0,28,36,5,1,2,11
0,61930,0,43,39,1,1,1,18
915,74182,0,54,38,1,1,1,0
3208,11880,4,52,39,1,1,1,0
49,49823,4,39,43,5,1,1,0
520,50954,0,77,40,1,1,2,9
10,88521,0,42,43,5,1,2,3
1138,90348,0,54,42,1,1,2,18
0,80537,0,48,40,1,2,2,23
3989,65689,0,68,44,1,1,1,0
5429,74147,1,72,43,1,1,1,0
787,10585,0,35,43,7,1,2,3
990,20536,5,56,39,1,1,1,9650
584,220853,0,76,38,5,1,1,10557
2478,36534,0,55,38,1,1,1,0
0,51330,0,37,42,7,1,1,16
26185,51680,0,64,40,7,1,1,0
58,17896,4,30,39,5,2,2,0
16,12608,6,24,39,5,3,1,0
58,93498,0,55,32,1,1,1,0
9530,49379,0,56,43,7,1,1,0
46,8252,4,68,43,7,1,1,0
271,120605,0,81,40,4,1,1,14270
3398,29472,0,63,43,1,2,2,11702
46,15459,9,46,38,4,1,1,0
0,19048,0,85,34,5,1,1,2
808,54803,0,80,38,1,1,1,19
2831,78965,0,42,39,1,1,2,0
4904,70339,0,75,43,2,3,1,5066
1015,9790,8,62,39,1,1,2,8033
69,1,1,49,36,4,1,2,13810
1067,22644,2,48,42,1,1,1,11
747,45476,0,44,38,7,1,1,0
60,68069,0,37,40,1,1,2,0
49,50647,0,48,43,7,1,1,0
36,10996,2,24,39,4,1,1,0
75222,66229,5,30,39,7,1,1,0
0,22798,0,50,40,7,1,1,0
2552,59416,0,44,43,7,1,1,34956
3989,111267,0,90,43,1,1,1,0
1264,31454,0,44,40,1,1,1,0
0,30795,0,37,45,5,1,2,11953
12,7163,0,76,43,5,1,2,9824
10,15000,0,30,38,7,1,2,0
863,27495,3,86,38,1,1,1,0
366,105006,0,61,43,1,1,1,10
39,84360,8,32,39,7,1,1,0
982,67923,0,81,39,1,1,2,5173
52,13780,0,90,39,5,1,2,0
26,82910,0,48,40,1,2,1,4
955,56014,2,43,40,4,1,1,10006
853,26986,0,85,35,7,1,1,6333
88,15437,7,45,43,7,1,1,0
517,13803,1,76,43,5,2,2,12264
46,9712,4,77,39,4,1,2,3632
1551,21251,5,90,38,4,1,1,0
505,26111,0,41,39,1,1,1,11839
826,10941,0,34,35,7,1,1,0
186,21963,0,42,38,5,1,1,6
21,40398,0,30,42,7,4,1,0
1119,51276,0,49,39,1,1,1,17
825,97826,0,51,39,1,1,2,17
3194,64958,0,54,38,1,1,1,0
1330,75053,0,67,39,5,1,1,0
3737,10387,6,55,43,7,1,2,0
3358,90409,0,58,36,1,1,1,0
678,112137,0,48,39,1,1,1,6
1609,80497,0,55,35,7,2,2,0
0,15289,0,51,39,5,1,2,3
1666,34294,1,63,34,6,1,1,0
834,13128,0,52,39,1,1,1,5
794,45462,0,50,36,1,1,1,6732
3508,32834,0,47,43,4,1,2,38626
2659,117372,3,37,43,1,1,1,0
226,48830,0,51,43,4,1,1,23
54,34572,0,45,40,7,1,1,0
37,90810,0,52,38,1,1,2,0
0,40996,0,26,38,7,1,2,12080
3079,43788,8075,77,38,6,1,1,4
62,21756,4,50,35,7,2,2,0
0,61396,0,44,38,1,1,1,22
88,22905,9,66,40,7,3,2,0
931,101550,0,57,43,1,1,1,7
683,90579,0,56,42,1,1,1,0
1402,37693,23917,49,43,1,1,2,0
1571,48753,0,81,42,1,1,1,8
1064,88442,0,56,42,7,1,1,11
34,37371,0,32,43,1,1,1,0
3212,40683,9,49,35,5,2,1,10145
866,35047,0,52,38,1,1,1,0
3,74582,0,52,40,7,2,1,12
1941,131730,0,89,39,1,1,1,1
750,24451,0,61,39,5,1,2,0
2487,8751,2,27,39,1,3,2,5816
3989,13488,6,64,37,4,2,1,0
1920,10304,1,36,46,1,1,1,11909
786,38586,0,86,43,5,1,1,10666
47,48584,4,37,36,2,1,2,8604
0,26397,2,46,45,5,1,2,4
286,59964,0,40,39,3,1,1,1
1199,55509,3,51,40,1,1,1,0
11,31311,0,25,39,7,2,1,8
9508,13581,0,53,43,1,1,1,0
54,1,5,23,43,7,1,2,0
2118,33238,6,45,42,1,1,1,6
272,18885,0,77,36,1,1,1,13672
3989,30818,0,45,40,1,2,1,0
27,6602,0,74,39,3,1,2,1
1595,11930,1,72,36,4,1,2,1633
3,39507,0,48,39,1,1,2,8
45,10394,0,49,40,5,1,1,4
72,5972,0,75,40,6,1,1,3582
55,79038,2,49,43,1,1,1,0
3114,39772,0,78,35,5,2,1,10
65,148382,3,58,42,7,3,1,0
19,63365,0,42,44,7,1,2,5
0,14463,1,59,40,7,1,1,11
3432,52011,0,38,40,1,1,2,20
128,29387,0,69,39,1,1,1,12236
35,43227,0,48,43,1,1,1,0
2625,88173,0,51,39,7,1,1,0
50,10117,0,71,39,5,1,1,0
624,36461,9133,78,39,4,1,1,11252
953,141982,20802,61,43,5,1,1,11364
3655,52967,0,41,39,1,1,1,0
2222,8342,13,19,38,7,1,2,0
973,35380,0,73,43,1,1,1,5911
3166,41169,0,68,39,1,1,1,0
1619,79261,0,54,45,1,1,1,9
56,27013,0,37,39,7,1,1,0
20,50016,0,48,42,1,1,1,1
64,25215,8,30,39,7,1,1,0
36,12530,0,40,40,1,1,2,9653
244,48933,0,37,38,7,1,1,0
2929,56790,0,38,39,1,1,2,7
697,6615,0,88,40,7,1,1,5226
279,42246,0,49,40,4,1,1,8542
728,79566,0,47,38,4,1,1,5274
37,70257,1,49,40,5,1,1,0
2810,85800,0,62,43,1,1,2,0
0,22312,0,33,35,4,1,2,13993
88,7629,1,42,44,1,1,2,0
1698,2924,11620,34,43,1,1,1,0
3395,6786,2,32,39,5,1,1,0
186,71942,0,79,34,1,1,2,7351
0,14379,0,74,39,4,1,1,26
346,93595,0,81,38,1,1,2,17
13,18439,0,44,39,1,1,1,0
79,17183,0,45,39,7,2,1,0
816,8687,0,85,39,4,1,1,11074
593,25819,0,45,46,1,2,1,4
5,12041,2,46,43,7,1,1,0
258,11667,22957,70,38,6,1,2,12145
752,8710,5,57,36,1,1,2,6220
348,37577,0,87,34,6,3,1,6581
27,13999,0,50,35,5,1,1,5400
1403,88608,0,54,43,1,1,1,0
444,68083,0,42,39,1,1,1,3
20,12752,6,23,42,4,1,1,0
42,25737,1,44,45,7,2,1,0
66,6999,2,43,39,7,1,2,0
46,21360,0,42,36,7,1,2,0
0,23609,0,37,40,5,1,1,13211
31,7668,4,22,40,3,1,1,0
0,103457,0,38,38,5,1,2,7952
2682,82198,0,59,43,1,1,1,8
68,1638,2,59,39,1,1,1,0
56,77827,0,59,40,5,1,2,0
0,66765,0,54,39,1,1,1,0
0,13194,0,76,35,1,1,2,8
1594,43094,2,56,39,1,1,2,12943
7005,21978,3,72,39,1,1,1,9331
371,35699,0,58,39,1,1,1,7315
9530,45785,11,33,45,1,2,1,0
788,145381,0,53,42,3,1,2,0
2758,27398,3,30,38,5,1,1,0
13,126171,0,42,39,1,1,2,0
3989,42605,3,55,38,1,1,1,0
46,1,2,66,35,4,1,1,3818
3020,67126,2,49,43,1,1,1,0
591,101915,0,80,42,1,1,1,0
18701,4122,1178,50,39,1,1,2,5
39,15338,1,34,33,5,1,1,0
979,42376,0,44,39,1,1,1,0
1698,55641,10,31,43,1,1,1,0
0,32768,0,34,39,1,1,1,2
0,13391,0,27,39,1,1,2,14526
0,19804,0,70,33,4,1,2,13096
491,84811,0,43,43,1,2,2,37
284,132084,0,76,38,1,1,2,44324
0,96447,0,56,42,5,1,2,7
65,63575,5,55,43,7,1,2,0
520,133812,0,47,39,1,1,1,1
7613,104467,0,57,39,5,2,2,0
1015,58785,6,76,42,1,1,1,10038
1025,57033,2,38,39,1,1,1,2
926,19520,0,47,39,1,1,2,9941
219,45680,0,71,39,4,1,1,7199
615,8022,7,35,38,1,1,2,0
233,21749,2,60,34,4,1,2,12081
18344,16311,0,65,38,1,1,2,11656
1082,51935,0,37,39,1,1,1,32
3622,48289,2,38,37,7,1,2,0
39,28270,0,34,39,7,1,2,3
49,7266,2,88,38,1,2,2,8942
989,92335,0,34,38,1,1,1,0
41,2056,5,32,45,6,1,1,0
0,23596,0,87,38,7,1,1,19
856,6356,0,55,39,4,1,1,9583
1231,61806,0,44,35,1,1,2,0
2620,110475,0,58,34,1,1,1,0
5475,26364,2,50,43,1,1,1,10514
938,23169,4,33,40,4,1,1,11089
434,24178,0,80,42,1,2,2,7126
623,23312,2,65,37,1,1,1,12
4475,82613,0,58,43,1,1,1,4
1380,66678,0,50,43,1,1,1,0
88,10809,10,27,39,1,1,2,0
3876,88188,0,63,42,1,1,1,2
29,71184,0,46,36,6,2,1,13828
42,111691,0,49,38,5,1,1,0
81,321,5,33,40,1,2,1,0
6,36310,0,69,39,7,1,2,11925
1982,75636,0,56,43,5,1,1,0
2371,46622,0,47,40,1,1,1,0
2031,78485,0,53,36,5,1,2,17
1638,99191,0,51,44,1,1,1,0
2514,37848,0,48,39,1,1,1,0
773,11270,0,84,40,1,1,1,12211
621,32675,1,68,38,5,1,2,10386
61,8821,0,30,39,5,1,2,0
2119,10764,0,49,43,1,1,1,0
2,27893,0,27,35,5,1,2,0
0,14818,0,33,39,1,1,1,10
34,17317,4,46,39,1,1,1,10756
131,85601,0,45,39,5,1,1,18
333,17681,0,71,42,3,1,2,13
1034,20004,0,70,40,1,1,1,10
372,33457,0,28,40,1,1,1,17
3200,52620,0,56,43,5,1,2,0
744,28543,0,53,39,1,1,2,0
1371,19348,5,47,40,1,1,1,0
2037,16073,0,30,40,4,1,1,8
16,34380,0,43,43,1,1,1,0
11,74655,0,48,40,7,1,1,0
1152,32631,0,59,35,1,1,1,10011
586,43031,0,54,39,1,1,1,4
0,250399,0,33,39,1,1,1,14
1089,44120,0,60,38,5,1,1,0
1298,651,0,57,36,7,1,1,0
27,8077,0,64,35,4,1,1,5705
30,30697,0,30,40,2,2,2,0
2555,207899,2,33,42,1,1,2,0
21,28571,4,22,42,1,1,1,6
184,14533,0,74,41,5,1,2,10957
0,9322,3,25,40,1,1,1,13342
34471,13652,0,58,39,1,1,1,0
811,27178,0,28,35,1,1,2,0
1035,35100,0,32,43,7,1,1,0
147,39810,0,81,39,1,1,2,13427
3735,109364,0,33,39,7,1,1,0
649,8078,0,29,38,5,1,2,10252
264,64256,0,35,38,4,1,1,7030
2116,68771,2,50,40,1,2,2,0
28,27518,2,66,39,4,1,1,0
2468,105684,5,43,40,7,4,1,0
67,20744,0,54,44,7,1,2,0
845,11571,0,43,39,4,4,2,3
476,148391,2,82,39,4,1,2,0
411,23457,0,64,38,1,1,2,0
47,26596,0,27,40,1,1,1,4530
706,12435,0,70,43,6,1,2,11363
5565,33952,2,43,34,3,1,1,0
0,54008,0,41,40,1,1,2,37
2321,87299,0,61,40,5,1,1,0
709,68765,0,50,42,1,1,1,19
19,33718,1,30,40,5,2,1,0
0,44703,0,65,40,6,2,1,11
7882,12595,2,50,39,1,2,1,0
2198,78499,0,54,39,1,1,1,0
1621,82392,3586,46,43,1,1,1,13727
199,43800,0,24,42,7,1,1,1
1035,33595,0,47,39,1,1,1,0
2150,15963,0,71,34,6,2,1,0
1253,25235,22971,87,35,4,2,1,0
1125,28193,0,50,43,1,1,1,0
55,37040,4,42,40,1,2,2,0
24,9522,2477,31,43,5,1,2,0
33,67735,0,87,43,5,1,1,0
181,24112,0,45,39,1,1,1,14
870,10528,0,38,42,1,1,1,0
463,31719,0,82,36,4,1,2,7091
2559,16842,0,90,38,1,1,2,0
707,27928,9842,44,39,1,1,1,8127
38,11188,2,80,34,4,4,2,10893
78,18421,0,71,35,1,1,2,33
49,27787,3,42,39,7,1,1,0
823,13577,0,55,40,4,1,1,0
366,59078,0,35,39,7,1,1,11
747,1,8,65,36,7,1,1,4636
1489,31198,0,74,39,1,1,2,0
287,28862,0,47,38,1,1,1,9704
2748,76311,0,45,43,1,1,1,0
0,152567,0,28,42,1,1,1,12
1382,107919,1,77,36,4,1,1,8864
658,34082,7,48,38,5,1,1,0
1089,12598,2,77,39,1,1,2,0
62,1620,1,87,36,4,1,2,3832
626,75096,1,30,38,5,1,1,0
88,12171,1,47,43,1,1,1,0
25,32826,0,54,43,7,1,1,0
625,44104,0,54,45,1,2,1,0
37,7822,0,75,40,7,1,2,0
4663,87363,0,48,42,1,1,1,0
753,41356,0,90,43,1,1,2,0
10,41509,0,83,38,5,1,1,10519
0,33454,0,20,39,1,1,1,10
542,15364,0,44,39,1,1,1,8
571,38755,0,63,43,1,1,1,15994
0,58100,0,59,33,1,1,1,12
43,40940,0,63,42,5,1,1,0
146,59068,0,36,38,1,1,1,19
1258,33158,0,90,40,1,1,1,0
30,32512,0,59,39,7,1,2,0
15,42765,0,34,40,7,1,2,4782
827,34447,0,79,39,1,1,1,11499
741,73657,0,78,43,5,1,2,8
984,23955,0,83,35,4,1,1,10187
1863,93192,0,40,42,1,1,1,7
0,51699,0,69,39,4,1,2,8547
0,9199,0,31,36,5,1,2,6831
5031,68304,0,74,39,1,4,2,5353
247,30413,0,34,39,4,1,1,7756
29395,49123,0,54,43,1,1,1,0
2426,52638,0,75,42,1,1,1,0
570,20437,1,63,36,4,1,1,11641
19,15755,0,34,39,3,1,1,6
739,90315,0,90,42,1,1,2,11550
44,8150,1,49,37,6,1,2,0
172,17057,0,71,39,1,1,1,12
0,21282,0,30,39,6,1,2,14669
0,57128,0,35,38,1,1,2,12
657,67424,0,26,39,1,1,2,12
32,27679,1,43,38,5,2,1,0
37,39066,0,37,39,1,1,1,0
932,120362,0,50,35,1,1,1,0
22,19130,0,68,40,4,1,1,0
525,15528,1547,39,39,1,2,2,7833
817,49935,0,65,33,1,1,1,5
880,106910,0,43,43,1,1,1,11
1487,63732,0,65,40,1,4,1,0
3105,75132,2,45,40,1,1,1,0
0,41153,0,25,40,7,2,2,17
553,19422,0,90,33,7,1,2,15576
3310,231825,0,63,43,1,2,1,0
2619,131817,2,75,38,4,1,2,10286
456,45000,0,50,43,4,2,2,11054
906,42053,0,53,38,1,1,1,0
19,36490,0,41,40,5,1,1,1
452,65657,0,49,36,7,4,2,8
