"tax","income","csp","age","educ","marital","race","sex","ss"
995,55097,0,38,"39","1","1","1",0
1257,53079,0,49,"40","3","1","2",0
0,21000,0,50,"32","1","1","2",0
935,69250,0,35,"32","1","1","1",0
0,111748,0,29,"43","7","1","1",0
1000,46244,0,69,"43","3","1","2",5100
340,52480,0,53,"43","1","4","1",0
0,18000,0,35,"39","5","1","2",0
880,27132,0,21,"40","7","1","2",0
3600,70700,0,26,"42","1","1","2",0
2300,109576,0,44,"43","1","1","1",0
225,33926,0,76,"39","1","1","1",12678
0,18025,0,57,"34","5","2","2",0
0,7400,0,77,"37","4","2","2",6720
0,119666,0,49,"41","7","1","1",0
0,64080,0,31,"40","7","1","2",0
0,85900,0,65,"43","7","1","1",0
2180,55372,0,51,"40","1","1","1",0
2880,21594,0,54,"36","1","1","1",0
1100,36612,0,42,"39","1","1","1",0
0,12899,0,46,"44","5","1","1",0
0,32001,0,33,"45","7","1","2",0
1592,36871,0,68,"39","1","1","1",13494
0,6444,720,43,"39","5","1","2",0
3500,155646,0,35,"43","1","1","2",0
4000,258396,0,57,"44","1","1","1",0
2302,136811,0,67,"40","1","1","2",0
1100,49600,0,53,"45","7","1","2",0
950,65143,0,38,"39","1","1","1",0
1200,51752,0,72,"40","1","1","1",11934
2300,16986,0,42,"40","3","1","1",0
2908,80706,0,56,"39","1","1","1",0
555,49000,0,43,"39","5","1","2",0
1300,45095,0,48,"39","1","1","1",0
1800,78296,0,43,"43","1","2","1",0
2600,25008,0,72,"39","1","1","1",12198
0,10799,0,78,"34","7","1","2",7146
2306,65842,0,44,"38","1","1","1",0
1917,12400,0,68,"44","4","1","2",13000
0,47750,0,50,"39","5","2","1",0
0,22267,0,22,"39","2","1","2",0
3700,30066,0,42,"40","1","1","2",0
380,33000,0,40,"39","1","2","1",0
0,21720,0,36,"39","5","3","1",0
0,23300,0,38,"40","3","1","2",0
1100,16500,0,43,"39","6","1","1",0
489,26062,0,52,"39","1","1","2",0
1200,52358,0,71,"40","4","3","1",10362
0,52792,0,52,"40","5","1","1",0
8100,229339,0,58,"44","7","1","2",0
1600,103400,0,60,"43","1","1","1",0
0,53631,0,30,"44","1","2","1",0
0,20720,0,27,"39","1","1","1",0
1099,104404,0,61,"39","1","1","1",0
0,35000,0,62,"39","7","1","1",0
0,26000,0,48,"42","5","1","1",0
1700,166101,0,54,"44","1","1","1",0
2000,39149,0,72,"39","1","1","2",6054
219,23336,0,77,"39","4","1","2",9246
5300,96000,0,40,"39","5","1","1",0
0,45662,0,47,"39","7","1","1",0
2800,30452,0,88,"40","7","1","1",7962
700,47546,0,33,"44","1","1","1",0
512,106212,0,51,"43","1","1","1",0
1900,366589,0,40,"42","1","1","2",0
0,17346,0,75,"34","4","1","2",8946
0,9288,0,29,"35","1","1","1",0
1090,92701,0,50,"43","1","1","2",0
0,39600,0,46,"43","5","1","2",0
0,30550,0,28,"43","7","1","1",0
2000,70718,0,33,"39","1","1","1",0
2800,98057,0,48,"39","1","1","1",0
1000,52606,0,47,"32","1","1","1",0
0,7700,0,24,"39","7","2","2",0
0,16005,0,28,"37","1","1","1",0
650,92000,0,42,"43","1","1","1",0
673,52400,0,46,"40","1","1","1",0
1100,26346,0,78,"40","4","2","1",11346
0,28000,0,41,"40","7","1","2",0
1300,58450,0,38,"39","7","1","2",0
900,248607,0,25,"40","7","1","1",0
1572,32860,0,76,"39","4","1","2",12072
900,50986,0,54,"40","5","1","1",0
0,60000,0,43,"41","1","1","1",0
1800,34207,0,57,"41","1","1","1",0
1518,19909,0,44,"40","5","1","1",0
1869,155039,0,46,"43","1","1","2",0
0,19000,0,35,"39","5","1","1",0
721,54247,0,64,"39","1","1","1",13746
600,11016,0,74,"39","4","1","2",9426
510,60000,0,56,"33","1","1","2",14946
0,86232,0,38,"44","1","1","1",0
700,43450,0,74,"34","1","1","1",9546
0,73060,0,31,"39","1","1","1",0
0,14077,0,20,"39","7","1","1",0
1584,24532,0,71,"39","4","1","2",12072
0,27548,0,25,"43","7","1","1",0
900,36935,0,79,"40","1","1","1",9084
0,44000,0,23,"39","7","1","2",0
0,24000,1500,47,"37","5","1","2",0
1863,84000,0,82,"43","4","1","2",12678
1300,74192,2475,41,"40","5","1","2",0
0,12000,0,47,"42","7","2","1",0
678,68012,0,26,"39","1","1","2",0
0,77842,0,49,"43","1","1","1",0
5000,407748,0,44,"43","5","1","2",0
250,77096,0,49,"41","1","1","2",0
1,13592,0,58,"38","1","2","1",0
1900,67500,0,51,"39","1","1","2",0
1467,57506,0,72,"40","1","1","1",11406
1000,37746,0,67,"39","1","1","1",13746
138,17292,0,35,"40","7","1","1",0
486,55000,0,64,"42","1","1","1",12000
540,51300,0,32,"40","1","1","1",0
0,68399,0,26,"43","7","4","2",0
0,60766,0,45,"39","5","1","1",0
0,18000,0,24,"39","1","1","2",0
0,16068,0,72,"39","1","1","2",8346
975,64116,0,61,"43","1","1","1",0
547,35954,0,56,"39","1","1","1",0
1500,53089,0,29,"40","1","1","1",0
4500,66328,0,73,"39","4","1","2",11256
325,13302,0,71,"34","4","1","2",8946
0,38000,0,39,"42","3","1","1",0
35,23684,5720,47,"42","6","1","2",0
1400,40128,0,29,"41","1","1","1",0
200,15480,0,69,"39","4","1","2",11226
0,9800,0,21,"39","7","1","1",0
935,103900,0,46,"40","1","1","1",0
0,16000,0,40,"39","7","2","1",0
0,24500,0,26,"43","1","1","2",0
2800,177462,0,62,"43","1","1","1",0
0,15100,1500,50,"39","1","4","1",6126
375,25000,0,47,"37","5","1","2",0
2000,90532,0,45,"43","1","1","2",0
0,28530,0,54,"44","1","1","1",0
809,50917,0,58,"42","5","1","2",0
3000,168000,0,53,"43","1","1","1",0
2000,75019,0,36,"39","1","1","1",0
0,22000,0,38,"42","5","2","1",0
0,27530,0,69,"39","1","1","2",5730
90,22415,0,85,"39","1","1","1",15546
0,14982,0,81,"40","1","1","1",8400
0,56500,0,56,"40","7","2","1",0
950,322139,0,50,"39","1","1","1",0
0,75612,0,82,"43","4","1","1",9354
300,44500,0,57,"39","1","1","1",0
501,25180,0,29,"42","6","1","1",0
0,201662,0,45,"41","5","1","1",0
0,30400,0,51,"32","6","1","1",0
828,27196,0,66,"39","1","1","1",13200
1023,20500,0,31,"36","1","1","2",0
758,58000,0,47,"40","1","1","1",0
0,59500,0,19,"39","7","1","1",0
0,23323,0,20,"40","7","2","2",0
660,94291,0,57,"39","1","1","2",0
700,128392,0,55,"44","1","1","1",0
0,27000,0,23,"36","1","1","2",0
1800,93100,0,40,"40","1","1","2",0
3000,31632,0,76,"36","1","1","1",12198
5200,89100,0,41,"39","1","1","1",0
589,83169,0,53,"39","5","1","1",0
0,7000,0,19,"40","7","1","2",0
308,47180,0,31,"39","1","1","1",0
650,80989,0,30,"39","1","1","1",0
112,62868,0,52,"39","5","1","1",0
2500,23684,0,73,"37","1","1","1",13200
0,84050,0,22,"40","7","1","1",0
867,78450,0,36,"44","1","1","2",0
630,185065,0,31,"43","1","1","1",0
1300,32315,0,42,"39","1","1","1",0
0,17826,0,24,"40","7","1","1",0
1099,42958,0,53,"35","1","1","1",0
0,59200,0,39,"43","7","2","2",0
420,130696,0,53,"43","5","1","1",0
0,15545,0,32,"35","1","1","2",0
199,13440,0,40,"39","7","3","1",0
0,15125,0,23,"36","7","1","2",0
0,42000,0,40,"39","1","4","1",0
3222,123838,0,74,"40","1","1","1",18954
310,44988,0,57,"43","5","1","1",0
400,67380,0,45,"39","1","1","1",0
69,14716,0,88,"40","4","1","1",12342
0,8346,0,41,"35","5","1","1",0
250,77096,0,63,"39","4","1","2",0
1300,48326,0,67,"42","1","1","1",11274
0,12002,0,31,"31","7","1","1",0
1410,23016,0,35,"39","7","1","2",0
2300,85162,0,28,"41","7","1","1",0
0,40782,0,19,"40","7","1","1",0
2500,56704,0,31,"40","1","1","1",0
0,22058,0,73,"43","1","1","1",13674
100,74628,0,30,"39","1","1","1",0
0,11892,0,26,"42","7","1","1",0
500,275963,0,36,"40","1","1","2",0
104,28863,0,46,"40","1","1","1",0
0,70000,0,57,"40","1","1","1",0
1955,4906,0,61,"33","1","1","1",0
0,46609,0,30,"43","7","1","2",0
417,94500,0,53,"43","1","1","1",0
1500,85377,0,58,"43","1","1","1",0
900,68559,0,58,"39","1","1","2",0
343,52422,0,31,"39","1","1","1",0
1200,33729,0,63,"43","4","1","2",14400
3000,248339,0,51,"46","1","1","1",0
2800,31298,0,56,"39","6","2","1",0
2599,8936,0,49,"36","7","1","1",0
5000,42760,0,79,"37","1","1","1",14346
480,13000,0,72,"36","1","2","1",5346
327,18508,0,47,"40","1","1","2",0
0,61100,0,28,"43","1","1","2",0
500,45000,0,62,"39","1","1","1",4365
8,31000,0,69,"40","4","1","2",9396
0,10000,0,39,"35","7","1","2",0
2600,78920,0,58,"43","1","1","1",0
700,30094,0,56,"43","1","2","1",0
534,151938,0,65,"43","1","1","1",0
0,1920,0,43,"35","7","2","2",0
2199,35368,0,40,"39","7","1","1",0
0,53225,0,24,"43","1","1","1",0
1800,132350,0,50,"44","1","2","1",0
0,14500,0,21,"40","7","1","2",0
1500,104166,0,36,"42","1","1","1",0
0,105444,0,39,"44","1","1","2",0
0,83294,0,44,"44","1","4","1",0
580,65059,0,75,"38","1","1","1",17346
450,57480,0,55,"43","1","1","1",0
400,10089,0,75,"39","1","1","1",5346
1200,114898,0,57,"45","1","1","1",0
4000,162580,10400,44,"44","5","1","2",0
512,75539,0,53,"44","1","1","2",0
1100,45224,0,56,"40","1","1","2",0
1443,71500,0,37,"33","1","1","1",0
311,23415,0,34,"40","1","1","2",0
0,24010,0,38,"36","1","1","1",0
10500,66189,0,45,"41","6","1","1",0
2500,58695,0,77,"43","1","1","2",4800
0,32001,0,22,"40","7","4","2",0
0,30160,0,38,"39","1","3","2",0
2750,24515,0,56,"39","1","1","1",0
1571,12370,0,76,"39","4","1","2",11490
0,47900,0,65,"39","6","1","1",13800
280,30002,0,30,"39","1","1","1",0
0,11002,0,24,"39","7","2","2",0
1700,72306,0,34,"43","1","4","1",0
0,42000,0,53,"40","7","2","2",0
0,15000,0,24,"39","7","1","2",0
3500,110059,0,30,"42","1","2","2",20400
2300,162324,0,42,"43","1","1","1",0
742,103916,0,54,"39","1","1","1",0
1466,26400,0,37,"39","1","1","1",0
400,42087,0,38,"39","1","1","1",0
1200,82700,0,40,"43","7","1","2",0
2800,188760,10560,44,"45","1","4","2",0
0,3500,0,29,"37","6","1","2",0
348,101552,0,33,"43","7","1","2",0
0,53507,0,34,"39","1","1","1",0
150,21156,0,63,"39","1","2","2",5448
2210,90100,0,44,"43","1","1","2",0
304,48217,0,51,"41","1","1","1",0
0,70260,0,42,"43","1","1","2",0
500,42003,0,37,"43","7","1","2",0
0,23000,0,34,"39","5","1","1",0
638,13406,0,43,"39","5","1","2",0
0,24999,0,74,"39","4","1","2",12546
0,65000,0,38,"40","4","1","2",7236
785,46600,0,75,"39","1","1","1",12546
1250,52820,6000,28,"41","1","1","2",0
2678,96040,0,49,"44","1","1","1",0
0,105168,0,38,"39","7","1","1",0
0,10903,0,74,"39","3","1","2",2946
754,49100,0,51,"43","1","1","1",0
425,54000,0,48,"39","1","1","1",0
900,9992,0,54,"37","5","1","2",0
0,23120,3600,40,"41","5","1","2",0
300,78394,0,47,"39","1","1","2",0
768,85262,0,40,"39","1","1","1",0
1800,70500,0,74,"37","6","2","1",16882
0,103435,0,31,"44","5","1","2",0
0,64210,475,30,"43","7","1","2",0
218,16300,0,77,"33","4","1","2",8006
463,32673,0,63,"39","1","1","1",8400
0,50037,0,34,"40","3","1","1",0
50,21821,0,65,"34","4","1","1",11346
0,60574,0,53,"43","3","1","1",0
0,169800,0,17,"44","7","1","2",0
85,129831,0,41,"43","1","1","1",0
453,65090,0,28,"40","1","1","1",0
630,41590,0,38,"40","1","1","1",0
1850,62600,0,37,"39","1","1","1",0
1200,35002,0,79,"36","1","1","1",10230
350,63000,0,57,"39","5","1","2",0
650,240960,0,44,"43","1","1","2",0
31,30000,0,45,"39","1","1","1",0
492,64500,0,66,"37","3","1","1",13200
600,31332,0,41,"39","5","1","1",0
1294,162570,0,57,"39","1","2","1",0
340,16151,0,63,"41","5","1","2",0
0,64936,0,49,"44","6","1","1",4080
0,15000,0,54,"37","7","1","2",0
0,7200,0,52,"39","5","1","2",6390
980,76702,0,50,"40","1","1","1",0
1700,96108,23917,47,"43","5","4","2",0
381,36226,0,54,"39","1","2","1",0
0,7775,0,54,"39","7","2","1",0
1013,58931,0,39,"43","1","1","2",0
350,44621,0,55,"39","3","1","2",0
2378,53991,0,46,"43","1","1","2",0
9800,2400,0,50,"37","7","2","2",0
3300,20500,0,65,"39","1","1","2",3666
0,28952,0,53,"39","5","2","1",0
0,27000,0,45,"39","7","1","1",0
300,40200,2200,27,"39","6","1","2",0
0,37076,0,46,"41","7","2","2",0
2000,90532,0,54,"40","1","2","1",0
788,99912,0,31,"44","1","1","1",0
1017,23787,0,80,"42","1","1","1",13146
0,23176,1944,40,"41","5","1","2",0
0,16974,630,29,"39","5","1","2",0
0,27934,0,39,"39","5","1","1",0
1800,141326,0,54,"33","1","1","1",0
0,18347,0,35,"41","5","1","2",0
1600,60000,0,44,"39","1","1","1",0
722,25138,0,56,"39","5","2","2",0
2275,136219,0,67,"43","1","4","1",50000
0,11000,0,32,"44","1","4","1",0
0,20000,0,22,"39","6","2","2",0
2395,56000,0,18,"39","7","1","1",0
2064,44040,0,29,"40","5","4","2",0
0,47881,0,30,"44","7","4","2",0
60,23900,0,52,"34","1","1","1",0
0,43174,0,43,"44","7","1","2",0
2500,102161,0,57,"43","1","1","1",0
0,9521,0,20,"39","7","1","2",0
0,18110,0,34,"36","5","1","2",0
0,63500,0,32,"40","1","1","2",0
833,61662,0,44,"43","5","1","2",0
1002,30970,0,41,"40","6","1","2",0
225,21053,0,58,"39","4","1","2",0
0,10800,0,40,"40","7","1","1",0
0,18044,0,30,"39","7","1","1",0
0,12276,0,27,"39","7","1","1",0
3018,105563,0,40,"42","1","1","1",0
300,118182,0,68,"39","5","1","1",0
0,26676,0,42,"39","1","2","2",0
1215,11163,0,87,"39","4","1","1",10482
0,14496,0,30,"42","1","1","1",0
0,34000,0,35,"39","1","1","2",0
540,85751,0,71,"43","1","1","2",12066
0,133429,0,72,"40","1","1","1",12756
0,46301,0,34,"41","1","1","1",0
0,42660,0,49,"44","5","1","2",0
1200,82700,0,61,"39","1","1","2",0
1000,56664,0,51,"43","1","4","1",0
0,12240,0,69,"39","6","1","1",4738
500,61172,0,71,"37","1","2","1",10146
3100,119919,0,28,"44","1","4","2",0
1400,48000,0,46,"40","5","1","2",0
1500,17178,0,78,"36","4","1","2",11106
360,33000,0,47,"43","1","1","2",0
3250,87025,0,43,"39","1","1","1",0
0,82390,0,54,"33","3","1","1",0
5283,95023,0,40,"39","1","1","1",0
850,14148,0,75,"40","1","1","2",3942
2082,40021,0,40,"44","1","1","1",0
314,34719,0,69,"39","3","1","2",2946
1000,5200,0,26,"39","6","1","2",0
0,31735,0,41,"39","5","1","1",0
3600,37749,0,65,"43","4","1","1",7314
800,71000,0,36,"41","1","1","2",0
1200,23014,0,44,"40","5","1","2",0
800,2,0,32,"39","7","1","2",0
2200,7700,0,61,"39","5","1","1",0
0,26000,0,35,"36","1","1","1",0
900,37448,6180,43,"43","5","2","2",0
0,12000,0,47,"39","7","2","1",0
0,50000,0,65,"43","4","1","2",4566
655,17326,0,76,"40","4","1","2",11106
835,100747,0,47,"39","1","1","2",0
1300,45029,0,49,"40","1","1","1",0
0,9263,0,26,"36","7","2","1",0
1223,46685,0,44,"39","1","1","2",0
758,95000,0,43,"43","1","1","1",0
0,19700,0,35,"33","5","1","1",0
0,59024,0,28,"43","1","1","1",0
0,15000,0,38,"39","1","3","1",4788
62,22874,0,34,"40","1","1","1",0
1100,64749,0,63,"40","1","1","1",0
0,9000,0,34,"36","7","1","2",0
0,54275,0,38,"40","3","1","1",0
2450,32100,0,49,"39","5","1","2",0
850,18744,0,73,"40","1","1","1",11934
500,69372,0,27,"43","1","1","1",0
200,12000,0,38,"40","5","1","2",0
0,3025,0,45,"39","7","2","2",0
0,39882,7000,46,"43","5","1","2",0
50,6000,0,74,"34","1","1","1",0
285,28000,0,38,"43","5","1","2",0
47368,69400,0,29,"44","1","1","1",0
0,34000,0,35,"39","1","1","1",0
0,12276,0,69,"39","4","1","2",11346
1200,140415,0,46,"46","1","1","1",0
2000,98400,0,48,"43","1","1","1",0
0,27000,0,45,"39","7","1","1",0
350,74312,0,72,"39","1","1","1",11946
0,14526,0,64,"38","5","1","1",0
2100,93390,0,60,"40","1","1","2",0
113,10162,0,58,"39","4","1","2",4698
0,31000,0,36,"39","7","1","1",0
800,48000,0,55,"40","1","1","1",0
0,12000,0,27,"37","7","2","2",0
0,6144,0,59,"39","4","2","2",0
0,39706,0,50,"40","5","1","1",0
347,18154,0,82,"40","4","1","2",9546
100,25669,0,59,"39","1","1","2",11346
400,13624,0,70,"42","4","1","1",13506
0,28500,0,29,"43","7","1","2",0
330,35728,0,50,"39","5","1","2",0
1500,73492,0,43,"43","5","1","2",0
0,64942,0,49,"39","1","1","2",0
1300,39960,0,62,"42","1","1","1",11346
500,65150,0,69,"44","1","2","1",0
1400,33544,0,52,"42","5","1","2",0
97,22032,0,53,"39","5","1","2",0
1700,55901,0,33,"40","1","1","2",0
489,26062,0,52,"39","1","1","2",0
126,30000,0,58,"40","1","1","2",0
0,19200,1200,42,"40","5","1","2",0
1500,78024,0,57,"43","1","1","1",0
2400,71000,0,37,"39","1","1","2",0
1700,175358,0,34,"39","1","1","1",0
607,52750,0,77,"38","4","2","2",3018
2000,56091,0,49,"43","1","1","1",0
1540,59770,0,60,"39","1","1","1",0
5700,97230,0,56,"40","1","2","1",0
19,7840,0,21,"37","7","1","2",0
0,22620,1800,34,"39","7","1","2",0
0,107555,0,42,"43","7","1","1",0
0,60453,0,33,"40","1","2","1",0
1200,46642,0,57,"37","1","1","1",0
800,99352,0,41,"46","1","1","1",0
0,31367,0,52,"43","1","1","2",0
450,90731,0,45,"40","1","1","1",0
175,32079,0,70,"39","4","1","2",4410
0,83151,0,25,"43","7","1","1",0
700,127693,0,41,"39","7","1","1",0
1400,25410,0,76,"39","1","1","1",5346
560,59786,0,47,"39","1","1","1",0
0,10661,0,68,"37","7","2","2",5346
1900,67500,0,30,"43","1","1","1",0
0,62900,0,32,"43","7","1","2",0
1200,105543,0,45,"43","5","1","1",0
800,67459,0,51,"43","1","1","1",0
400,98100,0,73,"40","1","1","1",14946
350,51700,0,53,"41","1","1","1",0
0,6096,0,83,"39","4","1","2",4002
314,13110,0,77,"39","4","1","2",7566
0,11372,0,72,"39","1","1","1",7158
1549,2532,0,78,"39","4","1","2",0
3285,55050,0,42,"44","1","1","1",0
1000,82369,0,44,"40","1","1","1",0
160,9600,0,46,"39","7","1","2",0
1800,168182,0,55,"44","1","1","1",0
450,88000,0,41,"43","1","1","1",0
2400,53280,0,46,"43","1","1","1",0
0,40000,0,20,"35","7","1","2",0
3500,58406,0,51,"40","1","1","2",0
386,71514,0,65,"43","7","1","1",12108
0,37500,0,54,"34","1","1","1",0
638,54252,0,44,"39","1","1","1",0
1321,97010,0,47,"44","1","1","1",0
0,47042,0,23,"39","1","1","2",0
0,101000,0,36,"36","1","1","1",0
3000,2560,0,69,"37","4","1","2",1746
732,32000,0,59,"39","1","1","1",0
3500,67263,0,19,"36","7","1","2",0
1700,107100,0,43,"43","1","1","1",0
0,27530,0,82,"44","7","1","2",13278
500,8370,0,83,"34","4","1","2",7026
1500,67119,0,55,"40","1","1","1",0
0,59200,0,45,"43","5","1","1",0
2100,46200,0,61,"36","7","1","2",0
0,34664,0,76,"34","1","2","1",11178
0,26000,0,33,"39","7","1","2",0
400,29000,0,35,"43","5","4","1",0
1800,25020,0,46,"39","7","1","1",0
3000,53692,0,78,"43","4","1","1",12000
100,6401,0,80,"34","4","1","2",7110
5400,103076,0,67,"40","1","1","1",13092
2634,130947,0,63,"45","1","2","1",11900
2400,41186,0,41,"39","1","1","1",0
0,10500,0,27,"43","7","1","2",0
1860,92746,0,48,"33","1","1","1",0
50,27732,0,42,"39","1","1","1",0
0,24000,0,46,"33","4","1","2",0
0,69000,0,34,"39","1","1","1",0
1718,18308,0,71,"39","3","1","2",6906
137,99000,0,54,"43","1","1","1",0
2000,84550,0,48,"43","1","1","1",0
0,22056,0,42,"40","5","2","2",0
1025,14879,0,83,"36","4","1","2",15126
1000,54000,0,56,"44","1","1","1",0
0,31200,0,39,"39","5","1","1",0
93,36000,0,51,"39","1","1","2",0
390,63579,0,48,"43","1","1","1",0
1500,122900,0,40,"39","1","1","1",0
0,21054,0,50,"40","5","1","2",0
90,19264,0,67,"39","5","1","1",8778
0,47665,0,42,"40","1","1","2",0
0,219609,0,60,"40","1","1","1",9600
1500,68700,0,59,"39","1","1","2",0
350,45475,0,66,"39","1","1","1",30546
450,38552,0,54,"36","1","1","1",0
700,51500,0,34,"42","7","1","1",0
62,32896,0,86,"39","1","1","1",14946
1200,135000,0,59,"46","1","1","1",0
126,49000,0,62,"39","1","1","1",0
2000,44638,0,36,"37","1","1","1",0
0,30908,10632,25,"39","6","2","2",0
1800,32600,0,56,"43","5","1","2",0
320,51408,0,66,"39","1","2","1",10146
0,12000,0,41,"35","7","1","1",0
0,38650,0,42,"42","7","1","1",0
0,36946,0,85,"39","7","1","1",13386
800,25109,0,56,"40","7","1","1",0
0,23400,0,26,"38","1","1","1",0
0,6126,0,23,"39","7","2","2",0
5000,19074,0,59,"40","1","1","1",11358
1112,37014,0,33,"40","7","2","2",0
1000,39938,0,65,"43","1","1","1",12642
2200,93177,0,69,"43","1","1","1",12546
1370,63000,0,32,"40","1","1","1",0
500,17004,0,27,"39","7","1","2",0
0,17800,0,28,"40","7","1","2",0
0,25520,0,35,"39","5","4","1",0
0,45000,0,48,"39","1","1","2",0
1022,28692,0,58,"39","5","1","2",0
1111,9927,0,64,"39","5","1","2",6070
0,215005,0,28,"39","7","1","1",0
2475,62772,540,42,"40","1","1","1",0
0,31735,0,32,"43","7","1","1",0
1476,57080,0,37,"40","1","1","1",0
0,20581,0,47,"39","5","1","2",0
0,6384,0,37,"37","1","1","1",0
500,35000,0,30,"39","1","1","2",0
550,34151,0,40,"39","5","1","1",0
1200,82700,0,41,"40","1","1","2",0
77,6950,0,43,"36","3","1","2",0
673,77610,0,32,"39","1","1","1",0
0,27800,0,25,"43","7","1","2",0
850,104173,0,56,"40","1","1","1",0
106,27020,0,24,"40","1","1","1",0
0,74073,0,47,"39","1","1","1",0
500,37600,0,49,"40","5","1","1",0
700,166000,0,54,"37","1","1","1",0
2800,100969,0,39,"39","1","1","2",0
0,45763,0,32,"41","1","1","2",0
0,29648,0,25,"43","7","1","2",0
840,107500,0,44,"41","1","2","1",0
2000,159712,0,74,"40","4","1","1",0
1900,23989,0,69,"43","4","1","2",4506
870,65148,0,55,"43","1","1","1",0
5000,928,0,35,"39","7","1","2",0
1500,51114,0,47,"39","1","1","1",0
2841,42500,0,39,"40","1","1","1",0
1600,189460,0,55,"43","1","1","1",0
1800,76715,0,15,"34","7","1","1",0
850,36000,0,33,"39","1","1","1",0
0,49700,4800,41,"39","6","1","2",0
0,8200,0,33,"39","7","1","1",0
2350,29000,0,39,"39","6","2","1",0
360,18663,9120,40,"40","5","1","2",0
0,17436,0,26,"42","7","1","1",0
240,45004,0,28,"43","1","1","1",0
633,59960,0,49,"43","1","4","1",0
1553,179184,0,44,"39","1","1","1",0
1808,35605,0,72,"45","1","1","1",12414
0,7450,0,64,"36","7","2","2",0
0,30200,0,22,"37","7","1","1",0
0,9600,0,61,"39","4","2","2",5472
299,47832,0,46,"39","1","1","1",0
175,10837,0,89,"39","1","1","1",7086
742,90369,0,72,"40","1","1","1",13578
831,14042,0,68,"33","4","1","2",6180
0,35000,0,42,"44","7","1","1",0
0,70960,0,42,"39","1","1","2",21000
1030,111120,0,57,"43","1","1","2",0
0,6760,0,77,"39","4","2","2",6798
0,27000,0,30,"39","5","1","2",0
0,13380,0,35,"43","3","4","2",0
1784,82862,0,37,"43","1","1","2",0
0,53366,0,79,"44","4","1","2",15546
700,27160,0,63,"39","1","1","1",7738
400,16662,0,79,"34","1","1","1",9342
1800,68500,0,36,"43","1","1","1",0
5000,57727,0,59,"39","1","1","2",0
700,16100,0,82,"36","4","1","2",3390
0,12870,0,46,"44","7","1","1",0
9997,185924,1920,40,"44","1","1","1",0
300,36090,600,50,"39","1","1","1",0
0,13520,0,57,"34","3","3","2",0
656,35942,0,52,"41","5","1","2",0
1150,49708,0,47,"44","5","1","2",0
2114,76430,0,29,"43","1","1","1",0
1200,42716,0,60,"44","5","1","2",0
0,7710,0,60,"43","5","1","1",0
840,83550,0,53,"39","1","1","2",0
1337,20346,0,62,"39","1","1","1",0
329,29720,0,55,"40","1","1","1",0
2400,78670,0,48,"43","1","1","1",0
1200,95673,0,43,"39","5","1","2",0
0,16000,0,40,"32","1","1","1",0
2000,43242,0,50,"43","1","1","1",0
0,42742,2500,38,"39","5","1","2",0
4500,50500,0,50,"44","7","1","2",0
260,232501,0,40,"39","1","4","1",0
0,15856,0,82,"39","4","1","2",10146
0,43302,0,44,"39","1","1","1",0
1215,79579,0,40,"39","5","1","1",0
683,58000,0,75,"39","1","1","1",8400
0,83337,0,27,"43","7","1","1",0
81,100200,0,35,"39","4","1","2",17640
1400,66243,0,58,"40","1","1","2",0
0,1500,0,36,"40","1","2","1",0
0,22933,0,19,"36","7","1","1",0
