tax,income,csp,age,educ,marital,race,sex,ss
56356,79905,23310,87,46,4,4,2,15041
23306,332983,15041,34,36,3,2,2,23306
36950,427137,23588,87,45,2,3,1,36950
78696,351015,23306,41,31,3,1,1,48171
92171,368916,4182,81,32,7,2,2,13160
98611,496815,15403,67,33,4,3,1,26635
78928,374315,13160,82,35,7,1,1,47874
79904,374132,15106,76,33,4,3,1,33075
70838,378041,307,29,31,4,1,1,13392
33920,625085,13392,19,44,3,2,2,14368
88870,354793,14368,82,34,7,4,2,5302
92648,243999,5302,26,33,4,3,1,33920
79128,352894,1152,90,41,5,3,1,23334
90749,164611,23334,71,44,2,2,2,41235
33538,532575,8467,31,31,3,1,1,38062
81411,371939,5294,39,38,4,4,2,46634
8286,628588,13866,44,36,7,2,2,46451
18728,130318,13683,36,40,2,2,2,35260
13640,13641,17592,40,46,3,4,2,27112
68627,438880,2492,75,31,2,1,1,48717
45663,3913,15949,76,41,5,3,1,47390
3912,181659,14622,48,33,3,3,1,13592
50586,21753,13592,47,42,7,4,2,25213
72130,482285,770,85,41,4,3,1,33538
21752,532286,15875,46,46,1,4,2,15875
59715,446223,8286,28,38,4,4,2,8286
89068,237508,11490,86,42,3,4,2,44258
7997,70382,5995,71,33,4,3,1,38763
53006,316413,18728,39,40,1,2,2,18728
40800,764503,13640,56,33,1,3,1,13640
15620,331214,3091,33,45,7,3,1,3091
70381,91758,12895,55,34,1,4,2,45663
92299,627532,3912,69,45,7,3,1,3912
54268,173585,17818,26,42,4,4,2,6594
69069,616598,6594,53,34,7,4,2,21752
68473,361583,21752,16,33,3,3,1,23532
91757,639002,23532,59,45,4,3,1,7997
42512,370129,7997,39,34,1,4,2,40800
19608,672701,20238,82,35,5,1,1,15620
70557,1914,8032,18,32,1,2,2,40899
92309,445303,15620,50,33,6,3,1,4845
99438,13430,8131,76,42,7,4,2,26763
17340,124350,4845,84,45,1,3,1,43606
1913,276052,21500,58,40,6,2,2,3533
52086,403305,10838,47,41,3,3,1,2937
13429,115617,3533,26,32,4,2,2,26221
13907,670949,2937,25,35,7,1,1,37707
35489,60156,4939,69,41,3,3,1,42512
10088,645242,9744,52,37,4,3,1,19608
15588,693575,19608,43,42,6,4,2,5021
38395,262614,5021,17,39,1,1,1,26773
60155,43296,1134,42,42,1,4,2,33902
38214,74254,16409,38,33,1,3,1,49177
469,640840,9680,68,34,4,4,2,42448
43295,165561,17340,66,31,1,1,1,17340
74253,693401,1913,61,31,3,1,1,1913
34488,410192,19318,35,37,3,3,1,13429
38040,628778,13429,68,31,1,1,1,13907
16975,248083,13907,44,37,5,3,1,35489
15912,146985,2721,82,34,4,4,2,10088
28086,344272,10088,50,45,5,3,1,15588
82127,381095,17312,54,41,6,3,1,38395
15115,604272,15588,24,34,7,4,2,38214
79983,183646,5627,88,39,1,1,1,469
52573,225274,22649,56,43,5,1,1,43295
94201,251010,5446,38,39,4,1,1,8717
64223,457440,469,18,44,6,2,2,34488
11052,763767,10527,61,45,4,3,1,38040
15741,535341,8717,65,39,5,1,1,16975
57368,15742,18247,18,44,7,2,2,38953
94275,94276,1720,46,33,6,3,1,15912
43986,306131,5272,24,34,2,4,2,28086
5103,267248,16975,25,45,6,3,1,16591
35050,646916,6185,42,33,4,3,1,15115
1740,559339,18706,60,42,1,4,2,14447
55270,394957,15912,86,44,1,2,2,28665
12579,317415,16591,54,31,1,1,1,42870
71382,667940,15115,76,39,6,1,1,11052
47805,333527,20646,59,39,6,1,1,15741
20165,373759,14447,49,34,7,4,2,28739
2775,178878,19805,49,46,2,4,2,43986
84523,675526,21633,48,39,1,1,1,5103
30752,133848,10102,20,41,5,3,1,35050
89099,739884,11052,51,33,2,3,1,1740
79464,555041,15741,15,39,7,1,1,12579
71892,210537,11218,90,35,6,1,1,5846
33930,71893,5103,49,34,6,4,2,46078
46774,558219,2282,84,43,4,1,1,47805
28651,46775,1740,68,44,2,2,2,20165
62885,290796,22502,77,45,1,3,1,2775
15997,325030,12579,23,31,1,1,1,18987
65180,147070,5846,76,35,5,1,1,30752
98927,458397,13310,16,34,4,4,2,23563
97768,598787,15037,50,44,4,2,2,13928
74498,63004,20165,55,42,2,4,2,6356
63003,348116,2775,51,43,7,1,1,33930
85971,427226,18987,63,37,6,3,1,46774
34009,174744,23563,40,44,6,2,2,28651
43671,463156,13928,82,40,1,2,2,15997
69939,84918,6356,50,44,1,2,2,33391
17582,38430,1162,45,42,2,4,2,32232
29844,343620,14006,44,39,3,1,1,8962
84917,82728,15997,48,31,1,1,1,20435
38429,322954,623,33,39,7,1,1,34009
81475,657482,8962,32,44,4,2,2,43671
76323,700714,20435,17,36,7,2,2,4403
82727,745348,1241,84,45,6,3,1,17582
60809,659247,10903,27,40,2,2,2,29844
2121,565979,4403,59,31,2,1,1,19381
45353,219059,17582,81,43,7,1,1,38429
89987,736109,19381,54,40,5,2,2,15939
3886,75524,5661,54,37,1,3,1,10787
41690,113418,15939,90,36,6,2,2,17191
87986,388491,10787,37,44,1,2,2,2121
80748,126492,17191,45,34,4,4,2,45353
75523,82120,2121,32,32,3,2,2,24451
82119,492968,12585,85,39,4,1,1,3886
99751,136254,3886,86,31,3,1,1,41690
5181,43350,8922,33,35,5,1,1,22450
43349,207651,22450,58,42,7,4,2,15212
76578,173987,15212,64,42,4,4,2,9987
42914,201817,9987,56,40,7,2,2,47881
70744,596002,18207,61,37,7,3,1,45485
71713,506502,15113,36,36,6,2,2,16583
63720,194793,12717,88,46,6,4,2,34215
70399,201472,16583,88,44,4,2,2,5181
47394,378625,1447,43,38,1,4,2,43349
73925,309539,5181,73,39,4,1,1,11042
894,204998,10581,15,39,1,1,1,42914
63413,263039,11042,78,46,5,4,2,5208
48208,587702,10146,31,40,3,2,2,6177
30142,120063,5208,51,33,7,3,1,47749
32904,441425,6177,39,39,4,1,1,4863
26813,423359,14981,78,37,6,3,1,47394
39041,295049,4863,82,46,6,4,2,8389
59601,432258,22564,66,42,5,4,2,894
91504,615793,18176,23,37,1,3,1,48208
79224,112932,17867,71,46,3,4,2,30142
68955,603513,14626,47,44,4,2,2,32904
82088,331100,8389,34,40,4,2,2,26813
6004,344233,894,87,32,2,2,2,39041
35620,530293,21758,86,46,6,4,2,25968
42521,428837,15440,28,37,4,3,1,47395
86339,566810,136,73,43,7,1,1,13688
57191,741700,6273,70,39,5,1,1,3419
57852,582141,14627,79,44,6,2,2,16552
80675,101491,13688,90,39,6,1,1,6004
22302,284447,3419,51,34,4,4,2,35620
87069,480286,16552,40,33,4,3,1,45232
83697,607986,6004,47,46,2,4,2,42521
52513,576802,2852,57,34,2,4,2,20803
54545,762003,12464,29,41,2,3,1,15139
80212,185618,9753,43,43,4,1,1,35954
20989,119006,20803,35,37,7,3,1,22302
2562,545278,15139,83,34,3,4,2,21533
22597,133635,3186,37,37,3,3,1,18161
25484,677958,22302,22,45,5,3,1,41106
78709,156557,21533,87,44,4,2,2,14676
92925,209782,18161,76,36,2,2,2,20989
46402,93808,19745,28,38,3,4,2,2562
93807,514140,8338,20,42,4,4,2,22597
11605,535894,21777,15,31,6,1,1,25484
98727,388648,20701,23,42,6,4,2,37420
65483,720844,14676,68,39,6,1,1,13173
93846,93847,20989,26,35,2,1,1,27389
61073,388511,2562,19,41,5,3,1,46402
99271,192146,22597,54,37,3,3,1,28271
22571,121543,4652,60,42,3,4,2,11605
54355,623560,13173,41,36,1,2,2,33191
33201,233747,13634,89,44,2,2,2,28310
78633,369501,22619,67,43,6,1,1,33735
88157,284716,11605,64,46,1,4,2,37138
83349,688562,423,66,39,5,1,1,41820
44889,78634,23238,33,33,1,3,1,22571
84466,88158,967,49,42,4,4,2,33201
96736,521391,4370,66,34,3,4,2,13097
79835,476566,9052,45,40,6,2,2,22621
82249,346611,22571,68,38,7,4,2,17813
85532,358881,21587,73,36,6,2,2,44889
16363,341980,433,58,34,7,4,2,18930
24785,478749,13097,70,45,1,3,1,31200
55913,418002,22621,33,35,7,1,1,14299
63418,449130,17813,60,36,1,2,2,16713
36736,63419,12121,80,44,6,2,2,19996
90070,429953,18930,85,34,2,4,2,16363
97855,721937,14299,68,34,2,4,2,24785
66576,596075,16713,63,38,1,4,2,36736
71786,57509,19996,74,40,4,2,2,24534
57508,615007,16363,41,40,1,2,2,32319
90718,334453,23145,50,40,4,2,2,1040
7704,550196,3968,73,38,1,4,2,6250
72308,700553,1040,64,34,5,4,2,25182
42179,140217,6250,88,45,5,3,1,7704
25907,324696,7704,59,41,1,3,1,6772
45192,237729,6772,28,33,2,3,1,38079
9144,395412,5311,85,43,4,1,1,42179
27741,397897,9411,53,34,5,4,2,25907
62551,448968,12424,54,46,4,4,2,45192
2195,681048,9144,23,40,3,2,2,9144
4680,359739,6011,28,41,7,3,1,27741
55751,382546,19182,22,42,6,4,2,38779
25687,665461,8352,37,44,2,2,2,41120
52237,322488,2195,23,38,2,4,2,2195
97594,43724,4680,21,38,3,4,2,4680
38008,754397,22983,86,44,2,2,2,25687
10100,709541,19469,81,36,6,2,2,32058
60343,450842,22097,75,32,5,2,2,38008
80704,613803,5240,31,43,6,1,1,10100
43723,732943,10100,71,33,3,3,1,15168
99036,152023,15168,38,33,6,3,1,43723
54180,761109,10955,39,39,6,1,1,33500
57625,753619,732,19,32,5,2,2,45856
45856,576837,21412,64,36,5,2,2,23978
89514,308759,13088,45,39,6,1,1,12046
77582,120036,12046,69,46,6,4,2,20950
20950,678779,20950,40,35,3,1,1,9500
9500,557704,9500,35,31,4,1,1,40212
98258,536521,7444,72,42,6,4,2,32722
52548,629390,19780,38,33,4,3,1,46614
46614,103942,13846,42,36,7,2,2,23418
23418,158857,21731,44,45,7,3,1,49747
49747,175312,23418,48,36,2,2,2,33415
33415,768464,16979,68,45,7,3,1,12232
12232,491446,647,66,31,3,1,1,16957
16957,369669,12232,22,45,5,3,1,39565
57600,39336,16957,24,39,4,1,1,38405
27784,430429,6797,69,44,4,2,2,27784
44239,183214,5637,15,32,2,2,2,44239
98229,193819,11471,51,32,2,2,2,47567
39335,164427,14799,35,31,6,1,1,32693
37212,447471,5259,18,34,7,4,2,38027
52141,269746,9220,57,39,6,1,1,41988
62746,552156,6567,80,42,2,4,2,39335
33354,273204,4444,35,39,2,1,1,37212
79668,66276,19373,51,35,3,1,1,33354
54254,414483,586,83,35,1,1,1,14132
7601,748918,14132,62,31,4,1,1,7601
27867,136483,21486,25,40,2,2,2,27867
11059,310836,7601,58,34,5,4,2,11059
66275,704159,11059,78,38,4,4,2,739
95081,82358,739,46,43,2,1,1,29545
21266,331579,21266,35,34,2,4,2,21266
93557,618412,5410,85,33,3,3,1,28021
5410,673592,15923,24,45,1,3,1,5410
48691,9725,16030,75,44,7,2,2,48691
48798,721838,16821,50,32,1,2,2,48798
82357,551768,3898,33,32,3,2,2,16821
69434,287170,18231,89,33,5,3,1,3898
94123,666951,9724,58,32,7,2,2,28587
18231,710123,17404,18,44,1,2,2,18231
9724,732214,23314,27,35,5,1,1,9724
23314,18492,941,73,44,4,2,2,23314
66477,14673,11590,16,33,4,3,1,941
27479,95869,21994,15,36,1,2,2,27479
25025,741540,11317,54,36,1,2,2,25025
11590,667195,9008,39,43,4,1,1,11590
54762,213938,18491,73,43,6,1,1,11317
76853,455787,14672,51,36,4,2,2,9008
74544,73930,20643,84,44,7,2,2,31838
31838,214798,11834,21,33,1,3,1,18491
18491,310138,17329,18,46,4,4,2,14672
14672,369191,8393,55,42,1,4,2,26266
91802,130062,23852,75,36,6,2,2,30332
95868,539641,18189,48,38,3,4,2,20643
86179,136969,15225,43,38,2,4,2,11834
11834,536292,1862,83,42,1,4,2,17329
82865,173512,8742,41,37,5,3,1,8393
62570,129493,3751,66,45,1,3,1,18189
73929,103898,9864,88,32,4,2,2,47993
56620,606147,18424,68,37,5,3,1,1862
83725,620093,903,84,38,5,4,2,41510
47993,389521,15352,48,33,2,3,1,36519
67398,52281,14297,22,43,1,1,1,42632
66439,429806,5896,87,42,3,4,2,903
95952,346776,12003,22,34,7,4,2,30416
15352,559717,7942,82,32,7,2,2,15352
64022,324589,23761,82,40,5,2,2,25080
90616,330034,9671,86,44,5,2,2,24399
89935,223576,5593,15,45,3,3,1,14297
14297,87583,16322,20,36,5,2,2,5896
5896,400951,19512,45,40,7,2,2,12003
12003,221338,7026,88,40,4,2,2,7942
73478,290581,3821,22,33,3,3,1,23761
23761,286050,19095,36,31,4,1,1,42439
42439,26982,8472,23,42,1,4,2,38361
81858,569752,1028,58,40,6,2,2,16322
95804,228764,2660,61,43,6,1,1,30268
52280,590878,2353,15,42,6,4,2,39794
36589,281506,22046,66,32,1,2,2,36589
84631,21876,7734,53,40,1,2,2,19095
8472,658040,23905,89,41,6,3,1,8472
66564,601012,10937,41,31,4,1,1,1028
35428,725847,12695,47,37,5,3,1,35428
62444,424439,1053,85,46,5,4,2,2353
67889,651272,19361,59,31,6,1,1,26967
92503,330346,21875,74,41,3,3,1,22046
87582,609266,3893,72,35,3,1,1,7734
7734,293002,2679,65,45,5,3,1,24729
90265,757633,11187,60,39,7,1,1,28436
28436,394068,4950,19,35,2,1,1,23905
23905,5029,2665,72,46,4,4,2,26981
26981,413394,19441,32,34,4,4,2,10937
76473,647030,6838,50,34,4,4,2,45463
45463,39921,3968,81,39,2,1,1,32155
97691,380164,851,35,39,3,1,1,1053
66589,221311,5028,60,42,6,4,2,19361
19361,492325,20177,72,44,3,2,2,21875
21875,562501,23700,51,42,4,4,2,36661
36661,510929,7152,77,45,7,3,1,2679
2679,82033,19715,19,38,6,4,2,11187
76723,427952,22314,45,31,3,1,1,4950
70486,606859,8769,50,34,4,4,2,31222
31222,233710,22036,88,39,5,1,1,2665
68201,263529,804,70,38,5,4,2,19441
84977,522076,5444,41,38,3,4,2,30857
30857,603692,19408,37,44,6,2,2,39606
39606,589888,16496,66,41,2,3,1,36736
851,364448,1967,61,32,7,2,2,851
5028,200597,17034,76,39,3,1,1,5028
20177,313799,4333,75,35,6,1,1,20177
89236,62730,1384,62,38,1,4,2,23700
39920,314813,13278,15,31,7,1,1,39920
90238,242268,13867,25,42,4,4,2,24702
55082,701860,63,90,43,1,1,1,8769
74305,493908,3999,28,35,3,1,1,22036
22036,36210,3988,86,40,5,2,2,33572
99108,139083,18886,21,31,4,1,1,38212
38212,79074,19900,60,41,3,3,1,16496
82032,313260,12891,45,45,2,3,1,34735
34735,595588,19055,30,37,3,3,1,17034
82570,204005,13731,56,43,2,1,1,37101
1384,757563,2387,53,35,5,1,1,1384
79403,577410,21778,68,33,6,3,1,46046
65599,14706,3441,58,35,2,1,1,13867
69524,711809,8010,22,37,7,3,1,63
51654,742184,13537,80,34,7,4,2,36767
62729,521241,18347,56,41,1,3,1,3988
52668,25275,5763,81,34,6,4,2,45659
19055,82213,19340,46,38,1,4,2,19055
46499,555364,7396,65,39,1,1,1,46499
91980,53252,3898,61,44,1,2,2,35155
87314,547706,20353,48,44,7,2,2,26444
36209,489917,14705,27,36,1,2,2,21778
8010,275874,23680,81,31,2,1,1,36209
59618,154909,21287,87,39,1,1,1,8010
79073,580421,16676,25,46,4,4,2,13537
51115,593947,14470,42,46,7,4,2,5763
71299,682233,20483,71,36,2,2,2,19340
19340,364910,5346,80,42,5,4,2,7396
72932,608180,23417,79,35,2,1,1,36666
53121,666826,4776,84,38,3,4,2,14705
14705,79286,13729,49,43,5,1,1,21287
56448,368838,23836,18,44,1,2,2,25274
86823,766882,23364,75,41,1,3,1,16676
25274,755336,4122,52,41,3,3,1,31075
82212,518782,736,58,35,6,1,1,47238
31075,295519,4461,85,45,1,3,1,5346
53251,411721,18355,35,32,5,2,2,23417
70882,307447,11465,21,42,5,4,2,37544
23417,383829,13749,43,34,5,4,2,31164
96700,189576,8389,21,34,2,4,2,13729
13729,277980,13217,81,40,7,2,2,23836
23836,548693,1671,84,33,7,3,1,4122
56132,221780,606,88,36,2,2,2,736
69658,562400,18504,69,33,5,3,1,26872
66272,461057,12534,36,34,2,4,2,37229
26872,274054,23380,46,45,6,3,1,18355
83891,623724,18115,50,36,2,2,2,11465
11465,621471,15835,23,41,4,3,1,13749
79285,145354,7788,40,42,6,4,2,41157
99975,149460,19779,36,38,2,4,2,45985
33374,715926,6246,60,43,4,1,1,34439
18504,501734,5343,31,43,6,1,1,33374
45302,13705,2304,40,33,4,3,1,18504
58503,706220,11909,52,44,7,2,2,45302
15835,140847,3419,16,38,7,4,2,15835
7788,598017,1131,20,32,2,2,2,7788
52547,597353,14281,85,37,2,3,1,39014
24404,492212,18387,27,41,2,3,1,24404
26951,767527,10213,89,36,7,2,2,26951
90707,390234,13704,69,31,1,1,1,25171
38111,412148,18091,77,45,4,3,1,38111
67840,223971,9774,87,42,1,4,2,2304
11909,68220,8192,86,31,5,1,1,11909
99435,155992,7528,60,41,2,3,1,36187
97182,605281,691,20,43,5,1,1,33899
14281,727892,13862,62,34,6,4,2,31646
18387,553243,18931,74,41,1,3,1,14281
60935,645839,2683,57,32,4,2,2,18387
60565,71713,15456,82,41,7,3,1,42981
89564,170439,6995,25,40,3,2,2,24028
13704,268130,23246,72,43,2,1,1,13704
50859,141486,6176,18,44,5,2,2,9774
9774,30442,6598,84,40,5,2,2,8192
73728,191930,5985,73,37,5,3,1,7528
73064,131166,4524,19,37,1,3,1,33459
98995,210322,827,32,38,1,4,2,46630
93258,35236,10041,84,39,3,1,1,27722
18931,691907,23218,78,44,6,2,2,18931
92898,5038,10413,39,39,1,1,1,27362
68219,419002,3204,18,38,7,4,2,2683
24919,177104,93,84,31,4,1,1,24919
80992,459128,15707,55,39,4,1,1,15456
72531,511850,13713,51,37,5,3,1,6995
28954,76479,2467,73,39,7,1,1,28954
71712,753157,3778,64,46,2,4,2,6176
93299,279026,404,70,40,5,2,2,27763
39366,450035,5037,39,39,4,1,1,39366
5985,533919,13263,48,34,4,4,2,5985
37292,619886,375,33,37,4,3,1,37292
99131,463268,16036,22,32,5,2,2,33595
75577,367178,20329,68,38,3,4,2,10041
55986,199899,10942,61,35,2,1,1,10413
10413,763832,16881,48,40,3,2,2,30441
30441,427547,23757,44,33,3,3,1,3204
68740,156109,9630,27,43,2,1,1,93
60857,359120,8930,61,31,4,1,1,48475
93,327011,4515,47,39,4,1,1,13713
79249,683611,6729,49,33,5,3,1,35235
35235,511028,3290,40,44,5,2,2,36546
36546,359399,10167,61,38,3,4,2,404
65940,320957,1562,67,39,2,1,1,5037
5037,129019,19507,79,35,2,1,1,25785
25785,505961,18222,88,35,1,1,1,46031
46031,594561,16080,33,43,1,1,1,375
65911,3467,23343,19,32,3,2,2,16036
81572,20428,14440,22,38,5,4,2,10942
76478,562695,4736,18,45,4,3,1,32260
97796,40622,3466,63,37,6,3,1,16881
16881,703734,20427,52,40,7,2,2,23757
56818,464287,22413,63,35,4,1,1,9630
23757,243216,4702,66,32,3,2,2,30061
9630,242998,5638,64,36,2,2,2,30551
95597,414291,7853,86,40,1,2,2,41698
96087,290184,15605,64,38,5,4,2,4515
70051,693930,5534,44,42,2,4,2,39497
68826,654147,13839,18,44,5,2,2,3290
34330,404317,14505,89,32,5,2,2,42935
62838,172367,6310,80,34,3,4,2,34330
95254,270437,13621,35,36,1,2,2,29718
25036,338142,2987,57,38,1,4,2,25036
96975,483934,21074,43,34,6,4,2,31439
64866,597619,3292,41,37,4,3,1,28250
28250,675490,19265,67,37,2,3,1,31718
97254,693005,5801,63,38,6,4,2,16080
16080,216801,23666,81,40,6,2,2,47208
58812,435946,11100,24,32,2,2,2,4736
56111,435025,8526,17,40,6,2,2,3466
70272,611785,8292,83,37,7,3,1,20427
3466,619508,18847,25,31,1,1,1,4702
20427,133246,10461,27,34,7,4,2,38406
70238,74891,7676,52,39,5,1,1,40621
38406,742001,7794,54,35,4,1,1,48373
40621,476316,20129,47,32,6,2,2,5534
48373,746169,4876,48,35,4,1,1,46607
71070,613497,20192,41,36,5,2,2,47273
47273,586050,9961,65,31,4,1,1,39078
39078,608705,9040,35,34,7,4,2,46389
2987,395974,21960,43,45,5,3,1,2987
21074,405337,2173,87,41,4,3,1,21074
28039,23843,9354,33,32,1,2,2,28039
68828,200656,21104,40,35,6,1,1,3292
38569,383677,6874,39,35,4,1,1,38569
11100,445679,17563,54,35,4,1,1,11100
41294,261292,23672,43,31,7,1,1,41294
90853,247508,18880,39,31,2,1,1,25317
25819,174937,2757,33,46,4,4,2,25819
97526,458311,12120,82,41,6,3,1,31990
8292,335509,23842,59,44,6,2,2,8292
75997,484231,4047,60,39,5,1,1,10461
40444,676468,18435,69,45,1,3,1,40444
90286,496519,23228,15,42,4,4,2,24750
90717,660291,19694,25,42,7,4,2,25181
73330,581597,7845,82,46,1,4,2,7794
20129,364135,18131,21,46,1,4,2,20129
37644,746342,11096,72,35,4,1,1,37644
85728,675526,7828,85,37,7,3,1,20192
42729,316087,3868,34,40,2,2,2,42729
41808,74574,21107,49,43,3,1,1,41808
87496,399254,4998,65,42,4,4,2,21960
95219,25248,4930,35,46,3,4,2,29683
2173,314962,16988,58,34,4,4,2,2173
74890,248868,3686,15,34,1,4,2,9354
86640,24814,19835,81,43,4,1,1,21104
6874,309499,20165,27,33,3,3,1,6874
83099,96649,13421,30,32,7,2,2,17563
90808,580351,9545,48,41,1,3,1,25272
89208,238874,100,38,33,4,3,1,23672
61761,475158,21174,27,32,7,2,2,18880
84416,22958,9037,20,42,2,4,2,2757
2757,509158,6037,53,34,5,4,2,12120
12120,38871,22011,16,43,4,1,1,23842
23842,483729,20049,25,35,2,1,1,4047
69583,386031,19491,21,41,3,3,1,18435
83971,593016,15603,21,32,6,2,2,7845
52462,304806,14586,53,32,2,2,2,43864
73381,565120,23294,90,31,5,1,1,7828
43864,652674,9497,65,38,2,4,2,25478
65094,509639,16405,66,39,6,1,1,36636
73364,39309,22957,17,41,4,3,1,21107
91014,134491,17637,44,35,2,1,1,37766
21107,336459,6102,24,34,4,4,2,4930
4930,293884,3191,87,36,3,2,2,49756
49756,578487,9893,20,37,5,3,1,36454
57308,648777,8063,68,34,6,4,2,25445
