tax,income,csp,age,educ,marital,race,sex,ss
1254,29296,0,53,39,4,1,2,11618
1684,44712,0,54,38,1,1,2,6569
397,60406,0,57,40,1,1,1,3
1178,25523,0,70,40,4,1,2,10411
2325,50030,0,29,40,1,1,1,2
23,27068,0,35,38,5,1,1,0
453,23283,0,42,33,5,1,2,1
3,15799,0,55,39,5,2,2,0
9526,19337,1,76,42,1,1,1,6900
379,43211,0,46,39,5,2,2,3
487,17654,0,76,35,4,1,2,10701
1357,32830,0,56,38,4,1,2,0
0,136825,0,41,42,1,4,2,0
6743,42068,1,50,39,1,1,1,1
1707,69004,0,54,40,1,1,1,1
0,13695,0,79,35,1,1,1,12099
3,16325,0,62,39,1,1,2,0
0,29962,0,39,36,7,1,2,5846
5,31364,0,22,40,1,1,1,6
1116,32407,0,86,40,5,1,1,7722
988,24557,0,24,37,1,1,2,0
2,33993,1,48,44,1,1,2,0
0,23392,0,34,38,1,1,1,0
12727,110105,0,24,38,7,1,2,3
3,5929,0,72,39,1,2,2,2109
1494,15688,0,66,42,1,1,1,1
6,13340,0,84,41,4,2,2,8
1,9983,0,68,38,5,1,2,12062
530,53825,0,55,40,1,1,1,8113
518,35891,0,35,34,5,1,1,1
11,62742,0,28,38,1,1,1,0
480,21523,0,31,38,1,1,1,6
0,44623,0,29,38,5,1,2,0
405,14489,0,48,42,7,1,2,6015
1906,29387,0,33,39,1,1,1,3
534,12282,0,56,39,5,1,1,10372
1349,86131,0,53,40,1,2,1,4
1489,110918,0,53,35,1,1,2,0
392,81980,1,54,37,1,1,2,5
2435,55319,0,50,42,1,1,1,0
511,32376,0,24,40,1,1,2,0
13,273304,0,42,36,1,1,2,1
1098,146663,0,64,38,5,1,2,1
9,2100,0,49,37,6,1,1,1
1226,50113,0,46,39,1,1,1,2
0,38626,1,36,39,5,1,1,4
2931,32665,0,46,43,1,1,2,6
1021,31944,0,78,34,1,1,1,9770
0,89460,0,33,31,1,1,2,0
353,47125,0,67,44,1,2,1,3
7,23176,0,48,39,7,2,2,7
2,29383,0,32,35,1,1,2,2
6,147620,0,23,36,1,1,1,3
0,26801,0,22,39,7,1,2,0
23,30601,0,34,42,1,1,1,9
2325,50365,1,55,44,5,1,2,4
618,15929,0,69,34,7,1,2,7049
13,14095,0,39,43,1,1,2,0
1439,67084,0,54,44,5,1,1,0
1380,63417,0,41,39,1,1,1,2
459,14845,0,38,40,5,2,2,0
1470,23151,0,41,43,1,1,1,8
443,12629,0,68,31,4,1,2,6158
1411,68710,0,56,40,1,1,1,4
815,150603,0,47,40,1,1,1,6
1550,17070,0,70,39,4,1,2,12581
1526,67059,1,74,38,1,1,1,5688
2481,30401,0,49,40,5,2,1,4
1115,29784,0,33,39,7,1,2,0
1,19549,0,81,38,5,1,2,3459
3590,114788,0,40,40,1,1,1,5
456,72965,0,36,39,1,1,2,1
1,51626,0,34,38,4,1,2,4
843,119661,0,53,39,1,1,2,0
3053,34668,0,47,39,1,2,1,0
1399,138274,0,36,40,1,1,2,11
528,36844,0,70,41,5,1,1,8559
890,251767,0,62,44,5,1,2,6
352,96713,0,28,42,1,1,2,0
10716,104186,0,35,43,1,1,1,1
1,8033,0,24,37,5,1,2,2
940,47548,0,30,35,5,1,1,0
1675,32885,0,41,39,1,1,2,6
8,224080,0,23,42,6,2,2,0
1604,54674,0,41,43,1,1,1,0
2532,106357,1,55,39,1,1,1,5
0,39391,0,34,40,6,1,2,0
362,144151,0,46,42,1,1,1,0
14,15081,0,79,33,4,1,2,12094
1387,222995,0,35,40,1,1,1,2
0,45233,0,63,34,1,1,1,10823
362,82054,0,67,42,1,1,1,7
0,50036,0,23,39,7,1,2,2
8,17648,0,29,42,7,1,1,1
2486,49998,0,36,41,5,1,2,0
256,63949,0,49,38,5,1,1,2
451,151512,1,51,38,1,4,1,6
1387,31250,0,35,45,1,4,2,3
2213,86079,0,54,40,5,2,1,3
1,65927,0,36,35,7,1,2,0
386,34157,0,41,31,1,1,1,0
393,57425,0,40,42,1,1,2,0
433,144870,0,67,40,5,2,2,5247
422,30618,1,24,39,7,1,1,6
2882,44337,0,45,40,1,1,2,3
3,18413,0,23,40,7,1,1,0
1668,151275,0,47,42,1,1,1,0
2133,169540,0,48,42,1,1,1,5
1384,59513,0,35,35,1,1,2,7
9,67435,0,34,42,1,1,1,0
0,22820,0,49,40,7,1,1,0
7,55894,1,49,39,5,1,1,0
519,54992,0,31,40,1,1,2,0
1257,22407,0,77,43,4,1,2,7943
432,50197,0,29,39,1,2,1,1
353,46588,0,75,38,4,1,2,5700
301,14868,0,44,38,5,1,1,2
7,67423,0,48,43,3,1,2,0
1313,74217,0,29,40,1,1,1,2
3,51085,0,34,39,4,1,1,0
562,34061,0,41,39,1,1,1,3
0,88172,0,30,39,7,1,1,2
9,15332,0,53,32,6,1,1,4
2576,46982,0,42,45,1,1,2,0
4,42804,0,53,33,1,1,1,2
2,258381,0,42,42,7,1,1,0
176,29623,0,76,39,4,1,2,12633
256,19300,0,23,32,7,1,1,4
0,24514,0,76,35,6,1,2,7726
327,46487,0,48,45,1,1,1,0
0,33729,0,70,32,4,1,2,14086
0,40893,0,46,39,6,1,2,0
2967,44701,0,40,39,1,1,2,2
1295,28576,0,52,40,1,1,1,3
365,32751,0,54,35,5,1,1,2
1349,33205,0,35,33,7,1,2,0
7,80088,0,36,38,3,2,2,1
1739,85879,0,40,35,1,1,1,0
655,17452,0,71,38,4,1,2,11700
422,36740,0,34,38,1,1,2,4
379,86609,0,34,35,1,1,1,6
5,23724,0,41,40,1,1,2,4
1604,98914,0,55,38,1,1,2,5
979,16975,0,85,36,7,1,2,0
3,17468,0,40,44,1,1,2,1
565,30427,0,71,39,4,1,2,2289
0,20382,1,46,39,5,1,1,10811
0,9669,0,49,39,5,1,2,6341
1464,133092,1,55,42,1,1,1,7
1142,15972,0,42,41,5,1,2,0
873,49455,0,75,39,4,1,2,10219
1,23316,1,49,40,1,1,1,1
9,51849,0,40,35,6,1,2,0
5,13807,0,79,38,4,1,1,11301
6,262102,1,39,35,1,1,1,5
2107,27615,0,55,43,1,1,1,0
2032,82903,0,55,32,5,1,2,0
995,24562,0,65,38,1,1,1,10417
0,50449,0,24,42,1,1,1,0
10,112802,0,40,43,5,1,1,3
0,30245,1,75,35,1,1,1,7518
0,75648,0,31,43,7,1,1,1
1234,142985,0,76,43,1,1,1,9743
552,25906,0,41,41,1,1,2,8518
3,24782,0,45,38,1,1,2,1
1159,24280,0,77,38,1,1,1,9933
1,15810,0,75,39,1,1,1,7686
393,43053,1,79,43,5,1,2,10664
11,16564,0,26,39,5,1,1,0
409,32325,1,69,34,7,1,2,12154
328,89591,0,48,33,1,1,1,5
391,89780,0,49,40,1,1,2,7
640,49770,0,53,39,1,1,2,0
10,13897,0,78,39,5,1,2,10362
1246,66951,0,21,39,1,1,1,0
556,8283,0,42,39,5,1,1,0
1,44487,0,63,42,4,1,1,15215
10228,75742,0,59,42,1,1,1,1
3,8276,0,72,43,4,1,2,7067
2,158421,1,24,37,1,1,1,3
290,91569,0,77,40,1,1,1,10531
7,44637,0,69,39,7,1,2,2773
9298,8882,0,60,39,4,1,2,1
492,18238,0,48,42,1,1,1,4
0,88079,0,33,34,1,2,2,4
488,24714,0,62,44,1,1,1,8
11,25580,0,25,39,5,1,2,0
2846,166378,0,49,42,1,1,1,1
1233,58978,0,34,31,1,1,1,2
2379,41968,0,53,38,1,1,1,2
367,19108,0,29,39,1,1,1,0
2689,53305,0,24,43,1,1,2,5
1086,44297,0,39,39,1,1,1,0
2259,74310,0,40,39,1,1,1,3
19,96823,0,23,43,2,1,2,2
144,20401,0,77,38,4,1,2,6529
339,32643,0,41,39,1,1,2,1
24,21662,0,70,40,5,1,2,11110
2031,34836,0,70,40,4,1,2,11050
285,79323,0,42,40,1,1,1,0
612,7042,0,48,39,1,1,1,8030
1605,49703,0,67,45,1,1,1,0
0,26741,0,36,39,5,1,1,1
1130,28753,0,69,33,1,1,2,9935
530,80221,1,49,41,1,1,2,5
898,67354,0,46,43,4,1,2,0
2,52271,0,40,43,1,1,1,5
386,61305,1,41,39,1,1,1,0
4,40446,0,29,39,7,1,1,0
0,17825,0,45,39,1,1,2,0
6,22454,1,23,39,5,1,2,3
3,8564,0,35,33,1,2,1,0
0,29554,0,47,32,5,1,1,3
473,19836,0,78,36,1,1,1,14021
1,12202,0,22,39,7,1,2,3
2911,41844,0,76,42,1,1,1,10440
1264,83684,0,42,34,1,1,1,5
0,67752,0,55,39,5,2,2,2
0,61220,0,64,39,1,1,1,7936
3,41649,0,50,42,1,1,2,0
8,12811,0,29,39,1,1,1,3
2914,130008,0,23,43,1,1,2,0
1233,42548,0,41,35,1,1,1,0
2,63612,0,31,39,1,1,2,0
2372,70497,0,30,43,1,2,1,3
4,77868,0,56,38,5,1,2,0
272,37597,0,74,42,1,2,2,0
0,26523,0,53,36,1,1,1,3
704,43254,0,54,35,4,1,2,2
542,44916,0,40,43,1,1,1,0
2,12136,0,86,45,7,1,2,0
24,30747,0,22,40,1,1,1,0
1061,228150,0,46,35,1,1,1,4
597,14163,0,47,42,1,1,2,3
4,44393,0,69,40,3,2,1,9735
1887,59795,0,42,33,5,1,1,0
2247,91846,0,29,42,1,1,1,0
0,43488,0,48,38,5,1,2,1
39,17031,0,32,42,1,1,1,7
1282,78585,0,83,39,1,1,1,7974
1417,20987,0,68,38,1,1,1,11145
1120,60846,0,46,35,1,1,2,8124
2819,123247,0,41,39,1,1,2,4
5,134003,0,39,43,1,1,1,10
1802,63098,1,61,38,1,1,1,8
0,14658,0,29,36,7,1,1,2
5,15274,0,47,39,6,1,2,5
465,60085,1,61,39,1,1,2,0
2553,107394,0,25,39,1,4,2,2
1,143031,0,35,32,5,1,2,1
485,38455,0,24,39,7,1,1,6
3137,55379,1,38,39,5,1,2,1
395,115965,0,48,43,1,1,2,0
0,23442,0,75,35,4,1,2,0
2,44764,0,49,39,1,1,1,0
2512,116479,1,50,38,1,1,1,0
376,5162,0,50,32,1,1,2,8
1478,118247,0,48,42,5,1,1,1
3308,146093,0,42,39,1,1,2,2
1496,51423,0,56,39,4,1,2,4
5,13238,0,44,41,7,1,2,0
0,11687,0,20,34,7,1,1,0
1351,49161,0,55,42,1,1,1,1
3048,62270,1,28,42,1,1,2,3
2,25963,0,24,43,7,1,1,0
2,12804,0,49,41,4,1,2,5741
1695,46405,0,49,41,1,1,2,7
535,97302,0,40,42,1,1,1,2
388,40588,0,30,43,1,1,2,3
8,15419,0,41,39,1,1,2,0
211,6928,0,77,35,5,1,2,5610
3839,9370,0,47,42,5,1,1,0
1848,42134,0,69,39,1,1,2,11615
2230,100360,0,53,39,1,1,1,1
8,44745,0,30,39,6,1,1,0
471,69818,0,63,42,7,1,2,7925
1453,21211,0,65,35,1,1,1,11509
2,31269,0,50,33,1,1,2,0
497,46434,0,40,40,7,1,2,10598
2,93255,0,30,40,1,1,2,1
6,11292,0,48,43,5,2,2,10581
11,16791,0,66,41,4,1,2,10292
473,2155,0,48,40,1,1,1,0
941,167136,0,41,40,1,1,1,4
1446,72616,0,69,33,1,1,1,8226
150,30580,0,60,42,5,1,2,1
2,85300,1,80,38,1,1,2,14401
1,29925,0,54,35,6,2,2,9883
0,13736,0,87,41,5,1,1,5224
0,37409,0,28,40,7,1,1,8
1367,52450,0,63,34,1,1,2,12557
5239,143116,0,68,43,1,1,1,3
2207,71868,0,29,42,6,1,1,3
1260,96605,0,54,44,1,1,2,8
0,17605,0,36,38,5,1,1,0
1299,28041,0,64,35,4,1,2,10182
0,52164,0,76,35,1,1,1,11600
3,56131,0,35,40,1,1,1,7
2312,10957,0,86,38,4,1,1,13556
355,9890,0,55,44,7,1,1,7
1366,83063,0,67,38,1,1,1,11654
415,13931,0,61,38,1,2,2,8301
1139,31431,0,34,43,1,1,2,0
5,29726,0,31,37,1,1,1,2
878,17070,0,40,38,1,1,2,5753
4745,59886,1,73,38,1,2,2,6
1205,55933,0,61,42,1,1,1,3
863,29827,0,68,39,1,1,1,6696
1,100060,0,56,43,1,1,2,0
0,10916,1,37,39,7,1,2,3
1,109013,0,20,35,7,1,1,1
538,51737,1,40,38,5,1,2,0
1149,68987,0,56,41,1,1,1,4
24,25147,0,63,42,4,1,2,5192
10,30834,0,30,40,1,1,1,0
1159,116143,0,24,40,5,1,2,6
20,10073,0,64,33,6,2,1,8296
3,6119,0,45,38,7,1,1,5390
2252,31955,0,78,41,1,1,2,3210
1313,6756,0,64,35,1,1,1,10062
657,36194,0,42,42,5,1,1,4
268,5130,0,47,35,4,2,2,7
559,149064,0,48,40,1,1,1,1
526,52175,0,35,40,7,1,1,0
1096,87005,0,30,40,1,1,2,0
1107,94062,0,35,42,1,2,1,0
300,7549,0,24,42,1,1,1,9
287,68555,0,24,37,1,1,1,0
16,15396,0,53,35,5,1,2,0
1391,61941,0,54,39,1,1,2,4
294,116222,0,49,45,1,1,1,0
1910,40931,0,77,45,1,1,1,1
3,8435,0,41,43,1,2,1,0
23,28291,0,70,35,1,1,2,5295
504,30586,0,51,40,1,1,1,6
1490,51468,0,55,43,1,1,1,10883
7349,155158,0,61,39,5,1,2,2
509,27127,1,86,37,4,1,2,6364
2221,27041,0,25,43,1,1,1,3
3620,31567,0,67,38,1,1,2,8604
0,15017,0,31,38,2,1,2,3
516,10798,0,72,38,1,1,1,10857
0,41819,0,35,43,1,1,1,4
492,69411,0,56,40,1,1,2,0
4743,104217,0,23,40,2,1,2,0
1120,28489,0,61,40,5,1,1,0
2299,79491,1,48,43,5,1,1,0
868,89269,0,62,43,1,1,1,5152
1292,53255,0,70,39,1,1,2,0
1,14019,0,49,39,7,4,2,0
361,257763,0,41,39,1,1,2,4
9,17383,0,24,39,1,1,1,0
1143,4170,0,84,39,1,1,1,3305
885,40779,0,75,38,1,1,1,10097
32,68976,0,34,35,1,1,2,1
2,27723,0,85,42,4,1,2,7571
0,64057,0,33,43,5,1,1,1
5,11310,0,77,42,1,1,1,5202
1,66419,0,22,39,7,1,2,0
0,12172,0,36,42,7,1,2,0
1435,46620,0,62,39,1,1,1,18891
4,133961,0,23,38,1,1,1,0
2,33401,0,24,41,1,1,1,0
2353,295161,0,35,44,1,1,1,1
433,80989,0,36,41,1,1,2,2
905,97601,0,45,42,1,1,1,2
516,157701,0,54,42,5,1,2,0
2024,18063,0,72,40,1,1,2,9014
153,28631,0,44,38,5,1,2,5360
6,29938,0,62,39,1,1,1,5096
3332,13043,0,56,38,4,1,2,10509
940,96587,0,23,40,7,1,2,3
1128,21437,1,62,39,4,1,2,5318
3266,99983,0,41,39,1,1,1,2
1,8565,0,39,41,7,1,1,3
1296,43198,0,32,39,5,1,2,0
6,27542,0,56,40,1,1,1,5
436,43411,0,43,38,1,1,2,3
837,93758,0,39,43,1,1,1,0
644,73447,0,63,34,5,1,2,8005
476,19139,1,73,39,4,1,2,2602
248,31473,0,39,39,1,1,1,0
555,79537,0,77,38,1,1,1,10453
2390,130255,0,50,39,1,1,1,2
0,28366,0,54,42,5,2,1,4
4,24519,0,54,38,1,1,1,10
453,25740,0,71,39,4,1,2,7711
0,15660,0,63,42,3,1,2,2
921,22338,0,77,42,1,1,1,2654
2704,27967,0,62,40,1,1,2,2
473,36026,0,42,40,5,1,2,4
945,62715,0,39,40,1,1,1,0
2,41373,0,31,38,1,1,2,0
1007,51148,0,40,41,1,1,1,0
4,13504,0,63,35,5,1,1,2
676,76057,1,48,43,1,1,1,4
573,33711,0,42,42,2,1,2,4
562,62369,0,34,38,5,1,2,1
1244,90271,0,49,40,1,2,1,7
1331,13456,0,66,40,5,2,1,10930
1201,37198,0,85,31,4,1,2,9608
419,53929,0,39,39,1,1,1,3
413,47604,0,54,44,5,1,1,0
3,25972,0,50,41,1,2,1,2
368,44539,0,41,39,1,1,2,0
6,16044,0,56,38,7,1,1,0
1425,138138,0,71,40,1,1,1,10800
6,116382,0,41,44,5,1,1,0
3298,152611,0,41,39,5,1,2,2
2073,26217,0,34,41,7,1,1,0
26,68257,0,39,35,1,1,1,4
1034,57983,0,79,42,1,1,1,12514
1,15866,0,22,38,1,1,1,2
7,10930,0,69,39,5,1,2,6999
4439,144025,0,41,39,1,1,1,3
1779,118763,0,40,42,1,1,1,1
118,34129,0,29,35,7,1,1,0
372,116085,0,35,44,1,1,1,0
9,20763,0,34,43,1,1,1,3
354,27532,0,85,38,1,1,2,13402
1436,21542,0,77,35,5,1,1,9942
443,101202,1,30,42,5,1,2,8
5,31647,1,37,38,1,4,2,0
4,26727,0,84,35,7,1,2,0
1767,87788,0,51,41,4,1,2,10837
2500,29656,1,49,40,5,1,1,3
1679,44222,0,39,39,5,1,2,7
421,30105,0,69,32,1,1,2,11969
1065,41328,1,42,38,1,1,2,4
318,28442,0,71,39,5,1,1,6463
1462,165715,0,34,46,7,1,1,0
869,29367,0,35,40,5,1,2,0
197,13332,0,40,39,7,1,2,0
296,51208,0,47,39,4,1,2,0
1495,24149,0,53,38,1,1,1,3
1688,49487,0,42,39,1,1,1,1
0,13460,0,47,39,6,2,2,4
325,28135,0,24,35,1,1,1,1
0,25952,0,31,41,5,1,2,3
7,29288,0,49,44,5,4,1,6382
1,66652,0,23,42,7,1,1,0
2461,45206,1,48,39,1,1,1,0
3,109787,0,42,44,1,2,2,0
0,110782,0,40,43,1,1,2,0
371,14586,0,63,32,7,1,2,11282
1,16047,0,35,39,1,1,2,0
2466,30722,0,49,42,1,1,1,6
822,14694,0,62,34,1,1,1,12038
4,7736,0,77,42,1,1,2,8276
2,8797,0,30,38,5,1,1,2
364,132773,0,74,42,1,1,2,10012
1676,62378,0,53,42,1,1,2,1
3,13862,0,51,40,1,1,2,10188
487,33574,0,47,40,1,1,1,0
809,9015,0,71,42,5,1,1,8220
1313,68245,0,53,38,4,1,2,0
1390,128166,1,47,38,1,1,1,2
1257,139533,0,76,44,1,1,1,0
12,51625,0,36,40,5,1,2,0
7,100631,1,48,44,1,1,1,0
361,43657,0,76,38,4,1,2,11193
242,39352,0,77,32,1,1,1,7941
571,40878,0,36,38,1,1,2,2
0,88151,1,35,38,1,1,2,1
2578,152212,0,48,44,1,1,1,0
1499,64971,0,61,45,1,1,1,0
1930,124618,0,36,46,1,1,1,8
1510,250277,0,35,39,1,1,2,0
1495,3997,0,77,40,5,1,2,0
2537,119970,0,70,42,1,1,1,11475
6,16584,0,36,39,5,1,2,2
9,12615,0,70,38,7,1,2,6783
16,33801,0,31,40,1,1,1,6
19,64263,0,40,42,1,1,1,0
407,61901,0,23,40,7,1,1,0
303,26667,0,47,34,1,1,2,10
4985,87723,0,66,43,5,1,2,11317
3269,22834,0,49,45,1,1,1,0
2805,114056,0,38,39,1,1,1,1
1032,31357,0,22,37,7,1,2,3
0,33294,0,40,44,7,1,1,0
325,11637,0,70,38,1,1,2,5986
551,23455,1,75,38,1,1,1,4
612,19470,0,37,43,1,1,1,2
1269,27468,0,63,42,5,1,1,0
0,66715,0,34,39,1,2,1,2
2613,27971,1,28,42,1,1,1,8
4692,27824,0,76,36,4,1,1,12828
0,42156,1,63,39,1,1,2,3
396,41601,0,48,42,3,1,2,12927
874,29261,0,34,39,7,1,2,2
0,13205,0,47,31,6,1,2,1
434,31334,0,56,41,1,1,1,8104
768,43751,0,55,41,1,1,2,4
646,28489,0,40,38,5,1,2,2
13,88062,0,42,43,1,1,1,0
950,39263,0,62,38,7,1,2,0
1854,72072,0,68,33,1,1,1,9889
0,15353,0,40,31,1,1,1,1
312,13214,0,76,34,4,1,2,14575
1080,91124,0,87,43,1,1,1,10151
0,25741,0,78,44,4,1,2,11387
1313,23018,0,29,40,1,1,1,4
313,32196,1,22,39,7,1,1,0
1151,9506,0,76,41,1,1,1,11181
0,45796,0,48,42,1,1,1,2
381,48428,0,56,39,1,1,1,2
0,7132,1,59,39,7,1,1,13
1,34985,0,85,40,4,1,2,5
281,30774,0,47,45,5,1,2,1
2895,27327,0,30,39,1,1,1,2
1321,14733,0,68,42,5,1,2,0
2550,260328,0,43,46,1,1,1,0
9,25516,0,56,40,5,2,1,2
1020,64047,0,21,38,1,1,1,0
7,11812,0,40,43,5,1,2,0
3,14093,0,52,38,1,1,1,3
9019,19810,1,29,35,1,1,1,1
2,45968,0,55,39,1,1,2,5789
0,57665,0,42,44,1,1,2,5
338,29195,0,70,43,1,1,1,2618
2579,32067,0,70,43,5,1,2,11883
0,12352,0,41,32,6,1,2,0
12,15939,1,39,38,1,1,1,2
820,30699,1,36,34,5,1,1,5
2,43371,0,46,39,6,1,2,0
0,11028,0,43,33,1,1,1,0
1672,144480,0,36,42,1,1,2,2
694,31444,0,41,42,1,1,1,1
1913,29664,0,50,39,4,2,2,4
940,84354,0,49,45,1,1,1,5
5,19145,1,30,38,7,1,1,0
502,109046,0,24,37,1,1,2,7
6,51909,1,49,38,1,1,2,0
1156,36573,0,33,43,1,1,1,0
1173,98916,0,24,43,1,1,1,0
4,41538,0,33,43,7,1,2,0
1018,18037,1,56,39,5,1,1,8
2024,79587,0,79,42,1,1,1,12189
333,48045,0,41,39,5,1,1,1
11,24355,0,23,40,1,1,1,6
829,49769,0,84,37,1,1,1,12559
0,31681,0,30,39,7,1,2,3
1872,23551,0,61,39,5,1,1,0
1336,54601,0,74,39,7,1,2,0
5,14871,1,40,42,5,2,2,2
2457,167370,0,30,45,1,1,1,10
434,71461,0,24,38,1,1,1,0
573,123756,0,55,43,1,1,1,1
1081,53172,0,43,33,1,1,2,8010
1239,69074,0,56,40,1,2,2,0
913,87160,1,45,38,1,1,1,6
532,18388,0,69,36,1,1,1,10439
1316,85579,0,88,38,5,1,2,10769
2,45156,0,48,39,1,1,1,4
253,49037,0,54,42,1,4,2,3
2841,20783,0,23,39,1,1,1,6
524,11214,0,47,39,1,4,1,1
679,22749,0,76,38,1,1,1,10178
6,65822,0,18,40,7,1,1,0
2490,111905,0,34,38,7,1,1,2
889,98311,0,48,40,5,1,1,0
318,26319,0,28,39,1,1,2,0
4611,30505,0,68,39,1,1,1,7345
544,25952,0,88,34,5,1,2,17547
1882,53254,0,47,39,5,1,2,11461
2221,84786,0,78,42,1,1,2,11829
1171,78451,0,59,39,5,1,1,7
1710,42802,0,40,36,1,1,2,6
1652,29172,0,48,40,1,1,2,13
5,128502,1,43,39,1,1,1,3
417,10929,0,64,38,1,1,1,15072
1248,62404,0,48,43,5,1,1,11
1230,75855,0,58,45,1,1,1,10
10,16586,1,35,38,1,1,1,7
945,10095,0,41,44,1,1,1,9719
4,155911,0,41,35,1,1,1,7
2399,153719,0,74,42,7,1,1,0
0,8545,0,87,33,4,1,1,2340
396,92063,0,29,43,5,1,2,6
2646,33254,0,27,42,1,1,1,1
28,25760,0,46,36,1,1,1,2
354,9752,0,46,39,7,1,2,2
8,32632,0,27,39,1,1,2,2
5,31178,0,42,40,7,1,2,0
5,14045,0,44,43,1,1,2,10808
813,44901,0,77,39,4,1,2,11650
1031,50747,0,30,38,2,1,2,0
8,28362,0,86,39,4,1,2,8101
8,14956,0,23,40,7,1,2,0
895,32967,0,86,35,1,1,2,2391
1227,98326,0,62,44,1,1,1,0
0,13116,0,40,32,5,1,1,3
390,121800,0,31,42,3,1,1,0
1,12277,0,63,41,4,1,2,12340
2934,131908,0,31,44,1,2,2,0
1316,86864,0,36,39,1,2,1,5
9,27526,1,42,39,1,1,2,1
0,14031,0,49,34,6,1,1,10885
3,14371,0,68,39,7,2,2,7021
368,38667,0,24,41,1,1,1,8
221,4443,0,24,44,7,1,2,2
1,43412,0,47,39,5,1,2,0
872,9748,0,69,40,7,1,2,8213
0,30686,0,49,34,5,2,1,1
506,30209,0,77,42,1,1,2,18017
250,91850,0,49,38,1,1,2,8
1726,46824,0,51,39,5,1,2,5
0,28998,0,63,38,5,2,2,2437
1218,45621,0,69,41,1,1,2,2
1269,229713,0,29,40,1,1,1,3
2301,16292,0,40,43,5,1,2,0
395,14900,0,89,40,4,2,1,10991
1169,74839,0,27,45,4,1,2,0
6,65542,0,42,41,1,1,1,1
